,player_id,platform,scorePerMinute_value,scorePerMinute_percentile,kdRatio_value,kdRatio_percentile,kills_value,kills_percentile,deaths_value,deaths_percentile,damage_value,damage_percentile,assists_value,assists_percentile,killsAggregated_value,killsAggregated_percentile,assistsAsKills_value,assistsAsKills_percentile,shotsTaken_value,shotsTaken_percentile,shotsHit_value,shotsHit_percentile,shotsAccuracy_value,shotsAccuracy_percentile,killStreak_value,killStreak_percentile,dogtagsTaken_value,dogtagsTaken_percentile,avengerKills_value,avengerKills_percentile,saviorKills_value,saviorKills_percentile,headshots_value,headshots_percentile,suppressionAssists_value,suppressionAssists_percentile,longestHeadshot_value,longestHeadshot_percentile,killsPerMinute_value,killsPerMinute_percentile,damagePerMinute_value,damagePerMinute_percentile,heals_value,heals_percentile,revives_value,revives_percentile,revivesRecieved_value,revivesRecieved_percentile,resupplies_value,resupplies_percentile,repairs_value,repairs_percentile,aceSquad_value,aceSquad_percentile,squadSpawns_value,squadSpawns_percentile,squadWipes_value,squadWipes_percentile,ordersCompleted_value,ordersCompleted_percentile,wlPercentage_value,wlPercentage_percentile,wins_value,wins_percentile,losses_value,losses_percentile,draws_value,draws_percentile,rounds_value,rounds_percentile,roundsPlayed_value,roundsPlayed_percentile,rank_value,rank_percentile,rankScore_value,rankScore_percentile,timePlayed_value,timePlayed_percentile,scoreRound_value,scoreRound_percentile,scoreGeneral_value,scoreGeneral_percentile,scoreCombat_value,scoreCombat_percentile,scoreDefensive_value,scoreDefensive_percentile,scoreObjective_value,scoreObjective_percentile,scoreBonus_value,scoreBonus_percentile,scoreSquad_value,scoreSquad_percentile,scoreAward_value,scoreAward_percentile,scoreAssault_value,scoreAssault_percentile,scoreMedic_value,scoreMedic_percentile,scoreSupport_value,scoreSupport_percentile,scoreRecon_value,scoreRecon_percentile,scoreAir_value,scoreAir_percentile,scoreLand_value,scoreLand_percentile,scoreTanks_value,scoreTanks_percentile,scoreTransports_value,scoreTransports_percentile,rankProgression_value,rankProgression_percentile,Assault_kills_value,Assault_kills_percentile,Assault_deaths_value,Assault_deaths_percentile,Assault_killsPerMinute_value,Assault_killsPerMinute_percentile,Assault_kdRatio_value,Assault_kdRatio_percentile,Assault_timePlayed_value,Assault_timePlayed_percentile,Assault_shotsFired_value,Assault_shotsFired_percentile,Assault_shotsHit_value,Assault_shotsHit_percentile,Assault_shotsAccuracy_value,Assault_shotsAccuracy_percentile,Assault_score_value,Assault_score_percentile,Assault_scorePerMinute_value,Assault_scorePerMinute_percentile,Medic_kills_value,Medic_kills_percentile,Medic_deaths_value,Medic_deaths_percentile,Medic_killsPerMinute_value,Medic_killsPerMinute_percentile,Medic_kdRatio_value,Medic_kdRatio_percentile,Medic_timePlayed_value,Medic_timePlayed_percentile,Medic_shotsFired_value,Medic_shotsFired_percentile,Medic_shotsHit_value,Medic_shotsHit_percentile,Medic_shotsAccuracy_value,Medic_shotsAccuracy_percentile,Medic_score_value,Medic_score_percentile,Medic_scorePerMinute_value,Medic_scorePerMinute_percentile,Pilot_kills_value,Pilot_kills_percentile,Pilot_deaths_value,Pilot_deaths_percentile,Pilot_killsPerMinute_value,Pilot_killsPerMinute_percentile,Pilot_kdRatio_value,Pilot_kdRatio_percentile,Pilot_timePlayed_value,Pilot_timePlayed_percentile,Pilot_shotsFired_value,Pilot_shotsFired_percentile,Pilot_shotsHit_value,Pilot_shotsHit_percentile,Pilot_shotsAccuracy_value,Pilot_shotsAccuracy_percentile,Pilot_score_value,Pilot_score_percentile,Pilot_scorePerMinute_value,Pilot_scorePerMinute_percentile,Recon_kills_value,Recon_kills_percentile,Recon_deaths_value,Recon_deaths_percentile,Recon_killsPerMinute_value,Recon_killsPerMinute_percentile,Recon_kdRatio_value,Recon_kdRatio_percentile,Recon_timePlayed_value,Recon_timePlayed_percentile,Recon_shotsFired_value,Recon_shotsFired_percentile,Recon_shotsHit_value,Recon_shotsHit_percentile,Recon_shotsAccuracy_value,Recon_shotsAccuracy_percentile,Recon_score_value,Recon_score_percentile,Recon_scorePerMinute_value,Recon_scorePerMinute_percentile,Support_kills_value,Support_kills_percentile,Support_deaths_value,Support_deaths_percentile,Support_killsPerMinute_value,Support_killsPerMinute_percentile,Support_kdRatio_value,Support_kdRatio_percentile,Support_timePlayed_value,Support_timePlayed_percentile,Support_shotsFired_value,Support_shotsFired_percentile,Support_shotsHit_value,Support_shotsHit_percentile,Support_shotsAccuracy_value,Support_shotsAccuracy_percentile,Support_score_value,Support_score_percentile,Support_scorePerMinute_value,Support_scorePerMinute_percentile,Tanker_kills_value,Tanker_kills_percentile,Tanker_deaths_value,Tanker_deaths_percentile,Tanker_killsPerMinute_value,Tanker_killsPerMinute_percentile,Tanker_kdRatio_value,Tanker_kdRatio_percentile,Tanker_timePlayed_value,Tanker_timePlayed_percentile,Tanker_shotsFired_value,Tanker_shotsFired_percentile,Tanker_shotsHit_value,Tanker_shotsHit_percentile,Tanker_shotsAccuracy_value,Tanker_shotsAccuracy_percentile,Tanker_score_value,Tanker_score_percentile,Tanker_scorePerMinute_value,Tanker_scorePerMinute_percentile
0,origin/xckjhsd520,origin,1015.5596725412886,99.7,6.47291574234663,99.2,160483,99.6,24793,,16807310,99.4,14560,,163539,,3056,,3153509,,640548,,20.31222996351049,,230,,298,,9153,,12933,,62374,,7024,,1872.0,,2.5411777746108655,99.2,266.1363672351274,,71802,,4566,,3779,,16175,,9891,,3245,,5135,,5841,,17656,,75.5,,2450,98.0,791,,4,,3245,,3051,,500,,0,,3789190,,64135640,,74613750,,34020040,,19886200,,10639865,,9441675,,4485682,,5683000,,390000,,390000,,390000,,390000,,5987217,,19977686,,19720526,,250174,,100.0,,15498,,5379,,1.498549603558306,,2.8812046848856663,96.8,620530,,238135,,69723,,29.278770445335628,,10703649,98.4,1034.9689615161478,99.8,8431,,3691,,1.3167265344369827,,2.2842048225413167,92.0,384230,,189308,,47465,,25.072897077778013,,5926444,96.9,925.5730126503202,99.6,18640,,0,,1.9094447859045278,,0.0,,585730,,0,,0,,0.0,,5987217,99.4,613.3186846957591,97.1,18755,,4023,,2.4759075907590757,,4.661943823017649,99.1,454505,,99552,,33939,,34.091730954676954,,8726627,99.3,1152.0299669966996,99.7,42424,,6884,,3.502352844051845,,6.162696106914584,99.5,726825,,857738,,179925,,20.976685188250958,,15568190,99.7,1285.2464294559563,99.7,64321,,0,,3.7934064637886293,,0.0,,1017370,,0,,0,,0.0,,19977686,99.8,1178.2074781788158,74.0
1,psn/gotuumraniya,psn,160.02222553921933,6.0,0.7603578482630418,24.0,32722,94.0,43035,,4781935,95.2,9358,,33855,,1133,,783045,,110846,,14.15576371728317,,22,,648,,3191,,4674,,13085,,4793,,231.0,,0.4884245092917382,28.0,71.37749085752668,,174951,,16438,,11335,,17033,,0,,5334,,27494,,621,,114,,46.4,,2463,98.0,2835,,9,,5334,,5231,,184,,0,,4019720,,10720689,,16062080,,6782532,,3842532,,95625,,1682391,,2624883,,3659000,,314861,,390000,,390000,,390000,,80,,5065,,3317,,1717,,99.72575863407063,,1274,,2189,,0.44859154929577466,,0.5820009136592051,15.0,170425,,44562,,6415,,14.395673443741305,,314861,57.0,110.86654929577465,3.0,7193,,11568,,0.4440671687862699,,0.6218015214384509,21.0,971880,,345694,,34641,,10.020711959131486,,3225782,94.0,199.14693171996544,10.0,0,,0,,0.0,,0.0,,725,,0,,0,,0.0,,80,9.0,6.666666666666667,2.0,22282,,27025,,0.495188568126764,,0.8244958371877891,35.0,2699865,,253486,,56023,,22.101023330677037,,6624996,98.8,147.23194879658644,12.0,1895,,1987,,0.6439007815154604,,0.9536990437845999,40.0,176615,,138248,,12984,,9.391817603147965,,516970,76.0,175.6608902480462,10.0,2,,0,,0.6666666666666666,,0.0,,210,,0,,0,,0.0,,5065,9.0,1688.3333333333333,81.0
2,xbl/xcrowfeather,xbl,382.13695542229607,72.0,2.6900111731843577,94.0,60189,97.2,22375,,7215646,97.2,13075,,62750,,2561,,1057809,,269055,,25.435121085186456,,41,,670,,5384,,7530,,15774,,4327,,345.0,,0.8697203959251499,70.0,104.26480745610866,,83576,,11002,,9966,,7476,,3109,,1868,,14298,,1802,,8588,,75.4,,2454,98.0,795,,4,,3254,,3189,,262,,0,,4152315,,26445788,,26872016,,10885124,,5577231,,10002945,,5117827,,3943494,,3620000,,390000,,390000,,390000,,390000,,4848,,446250,,408677,,36852,,99.58592115625144,,15203,,5514,,1.2628125259573055,,2.7571635836053683,96.3,722355,,236611,,64435,,27.23246171986932,,5676354,96.3,471.4971343134812,90.0,20994,,7371,,0.6153710868800563,,2.848188848188848,96.6,2046995,,559485,,134157,,23.978658945280035,,9561168,98.3,280.2546605698206,26.0,13,,0,,0.22033898305084745,,0.0,,3565,,0,,0,,0.0,,4848,62.0,82.16949152542372,48.0,19689,,7602,,1.0356635632002524,,2.589976322020521,94.0,1140680,,148526,,49464,,33.30326003528002,,8506226,99.2,447.4370627531429,93.0,3848,,1625,,1.1425178147268409,,2.368,92.0,202135,,98469,,18934,,19.228386598828056,,1630554,91.0,484.1312351543943,90.0,708,,0,,1.1625615763546797,,0.0,,36585,,0,,0,,0.0,,446250,83.0,732.7586206896551,60.0
3,psn/gex97260,psn,418.69144192807056,81.0,2.0424795790939054,86.0,99769,98.8,48847,,11919191,98.8,19516,,103317,,3548,,2083378,,429362,,20.608934144451943,,35,,1745,,8990,,12312,,24830,,7143,,595.0,,0.9798373632417355,78.0,117.05909331971479,,97931,,12777,,10369,,16910,,1369,,3286,,35744,,1848,,19773,,55.2,,2457,98.0,1980,,14,,4455,,4267,,343,,0,,6109365,,42632000,,41473492,,16722898,,9382896,,16671625,,5544845,,6137876,,4855400,,390000,,390000,,390000,,390000,,442219,,568137,,488883,,77301,,99.72585993387436,,28954,,14148,,1.0345147920537374,,2.0465083404014703,89.0,1679280,,541530,,133386,,24.631322364411943,,11921672,98.6,425.95655280834643,82.0,23782,,11713,,1.013336742085304,,2.030393579783147,89.0,1408180,,544763,,114614,,21.039240917610044,,10718435,98.6,456.70608036132774,78.0,1183,,0,,0.3897858319604613,,0.0,,182145,,0,,0,,0.0,,442219,93.0,145.70642504118615,69.0,28370,,13448,,0.9601326654934345,,2.1096073765615704,89.0,1772935,,312323,,83001,,26.575372290865545,,12416801,99.6,420.22475294436174,90.0,16452,,8294,,0.9645306912118192,,1.9836026042922594,86.0,1023460,,438182,,88097,,20.105116138955957,,6712893,98.6,393.55648707275606,73.0,1272,,0,,1.7617728531855956,,0.0,,43365,,0,,0,,0.0,,568137,85.0,786.893351800554,62.0
4,origin/plounilox,origin,590.9338135974787,98.0,3.646481119083859,97.5,100621,98.8,27594,,11465749,98.7,19681,,104583,,3962,,1960506,,456331,,23.27618482167359,,44,,455,,9647,,14789,,22336,,7945,,362.0,,1.37285961824458,93.0,156.43716316701457,,174727,,18027,,19603,,25446,,1591,,1990,,24375,,1919,,19460,,69.0,,2450,98.0,1092,,10,,3563,,3537,,321,,0,,4397600,,43311312,,36891308,,15933762,,11090184,,16401256,,6892751,,6525504,,1809600,,390000,,390000,,390000,,390000,,6746,,831782,,564983,,261296,,99.79389463718131,,37074,,9877,,1.3949130860109866,,3.7535688974384933,98.8,1594680,,716117,,173349,,24.206798609724387,,15103357,99.1,568.2653698547671,97.4,37879,,10296,,1.538358445355968,,3.679001554001554,98.6,1477405,,846359,,184497,,21.798905665326416,,15840242,99.2,643.310806969094,97.7,11,,0,,0.15942028985507245,,0.0,,4150,,0,,0,,0.0,,6746,66.0,97.76811594202898,54.0,13688,,3679,,1.0887686923321667,,3.7205762435444414,98.2,754340,,111168,,31703,,28.518098733448475,,7124023,99.0,566.6578905504296,98.1,11017,,3230,,1.2795586527293845,,3.4108359133126935,97.7,516625,,254392,,62228,,24.461461052234345,,4900066,97.6,569.113356562137,96.4,1598,,0,,1.9023809523809523,,0.0,,50400,,0,,0,,0.0,,831782,89.0,990.2166666666667,70.0
5,psn/lli_a_m_a_n,psn,524.0640281148021,95.2,1.5501280011070366,72.0,44808,96.0,28906,,5178165,95.7,10668,,46652,,1844,,1589650,,209318,,13.167552605919541,,37,,2284,,4174,,5185,,7453,,2837,,342.0,,0.7498619362396453,59.0,86.65659777424483,,297058,,24639,,12926,,21345,,1748,,3168,,14785,,851,,22448,,75.1,,2448,98.0,809,,3,,3260,,3211,,357,,0,,3585335,,31315446,,43372240,,7838774,,11726336,,11760646,,5653030,,8581650,,6441400,,390000,,390000,,390000,,390000,,152,,1235842,,823036,,400277,,99.89115489584172,,13337,,9862,,0.7789848723789499,,1.3523626039342933,67.0,1027315,,387432,,59746,,15.421028722459685,,8450083,97.7,493.55078558495416,92.0,27633,,16824,,0.7336519315013939,,1.6424750356633382,80.0,2259905,,1113434,,135142,,12.137405539978122,,20277172,99.5,538.355821054029,91.0,0,,0,,0.0,,0.0,,75,,0,,0,,0.0,,152,14.0,152.0,71.0,2143,,1277,,0.8123578468536771,,1.678151918559123,80.0,158285,,47929,,8282,,17.27972626176219,,1362076,91.0,516.3290371493556,96.9,709,,710,,0.5014144271570015,,0.9985915492957746,42.0,84885,,33611,,3524,,10.484662759215734,,535239,77.0,378.52828854314004,69.0,2005,,0,,2.1936542669584247,,0.0,,54870,,0,,0,,0.0,,1235842,92.0,1352.124726477024,77.0
6,xbl/dudasouza08,xbl,542.7406717754064,96.3,2.3052291763610984,90.0,79263,98.2,34384,,8378242,97.7,12963,,81836,,2573,,2114290,,325687,,15.404083640370999,,76,,12529,,8925,,11639,,10685,,2210,,470.0,,1.1353290840077348,87.0,120.0063310176896,,513328,,43946,,16961,,35255,,712,,3885,,20208,,1968,,19127,,63.0,,2448,98.0,1421,,14,,3885,,3800,,386,,0,,4188905,,37891440,,49431672,,11539169,,11912830,,14510748,,5982012,,8192726,,5627000,,390000,,390000,,390000,,390000,,425968,,136085,,50754,,83604,,99.87457406238161,,7294,,3654,,1.024438202247191,,1.996168582375479,88.0,427200,,156800,,32024,,20.4234693877551,,3244899,93.0,455.7442415730337,87.0,66842,,27498,,1.1962559954184264,,2.430794966906684,94.0,3352570,,1688227,,276995,,16.407449946008445,,32340922,99.8,578.7980886248121,95.0,955,,0,,0.412883700821444,,0.0,,138780,,0,,0,,0.0,,425968,93.0,184.16255944660614,77.0,1793,,1300,,0.7306438467807661,,1.3792307692307693,69.0,147250,,18914,,4491,,23.7443163794015,,814834,85.0,332.04319478402607,73.0,2265,,1293,,1.141057934508816,,1.751740139211137,81.0,119150,,46972,,9130,,19.437111470663375,,859197,84.0,432.8448362720403,82.0,78,,0,,1.2,,0.0,,3955,,0,,0,,0.0,,136085,66.0,2093.6153846153848,84.0
7,psn/lininha,psn,375.5413564729769,70.0,0.949084645275007,37.0,47384,96.2,49926,,6153238,96.5,14545,,49919,,2535,,2085994,,291580,,13.977988431414474,,21,,66,,6134,,8604,,8238,,9277,,195.0,,0.5726578362177318,38.0,74.36476360823745,,259242,,19945,,12994,,101070,,17505,,3378,,26990,,741,,12870,,55.8,,2452,98.0,1936,,5,,4393,,4241,,316,,0,,4964640,,31073794,,35869308,,8190121,,9169405,,13722133,,4529489,,6057738,,5470600,,390000,,390000,,390000,,34839,,1605,,229810,,151806,,76135,,99.8158033142714,,836,,1027,,0.5435630689206762,,0.8140214216163584,31.0,92305,,32323,,4515,,13.968381647743094,,518982,68.0,337.43953185955786,59.0,10848,,14888,,0.43452833967554577,,0.7286405158516926,29.0,1497950,,467687,,65157,,13.931753501807833,,9627146,98.3,385.62571600240335,58.0,0,,0,,0.0,,0.0,,795,,0,,0,,0.0,,1605,47.0,123.46153846153847,63.0,35,,97,,0.175,,0.36082474226804123,7.0,12020,,810,,114,,14.074074074074074,,34839,33.0,174.195,20.0,35598,,33669,,0.6357580411837194,,1.057293058896908,48.0,3359610,,1581021,,221335,,13.99949779288194,,20711982,99.8,369.9030593109853,67.0,182,,0,,5.6875,,0.0,,1960,,0,,0,,0.0,,229810,74.0,7181.5625,95.8
8,psn/suurkouhia,psn,207.34846055021487,15.0,1.5509592859472763,72.0,52303,96.7,33723,,7534371,97.3,16803,,54243,,1939,,1122905,,190224,,16.940346690058377,,51,,420,,4805,,7538,,9742,,7614,,628.0,,0.463412040933859,25.0,66.75560182518939,,85691,,6881,,8033,,13927,,1156,,4246,,42782,,772,,27966,,45.7,,2448,98.0,2900,,7,,5355,,5273,,284,,0,,6771950,,23402384,,30943964,,10465706,,9408896,,3540130,,3083130,,7519814,,4465200,,390000,,390000,,390000,,390000,,1644,,1559653,,1509135,,48900,,99.51427560701077,,8741,,9516,,0.37805458241425544,,0.9185582177385456,39.0,1387275,,284878,,44998,,15.795533526632452,,5037240,95.7,217.86427922667704,20.0,7077,,5163,,0.436393907627798,,1.3707147007553748,70.0,973060,,122853,,23330,,18.990175250095643,,3706407,94.0,228.55071838194488,14.0,0,,0,,0.0,,0.0,,1845,,0,,0,,0.0,,1644,48.0,54.8,32.0,31926,,16567,,0.4940269868779401,,1.927083962093318,86.0,3877460,,418189,,96830,,23.154602344872774,,12448473,99.6,192.6292553849963,26.0,1605,,1708,,0.35730186999109526,,0.939695550351288,39.0,269525,,122262,,12337,,10.090625051119726,,999164,86.0,222.43187889581478,20.0,4098,,0,,0.9358300981959351,,0.0,,262785,,0,,0,,0.0,,1559653,94.0,356.16647636446675,13.0
9,psn/vianco__,psn,479.5147120868818,91.0,2.4329719351742054,91.0,86171,98.4,35418,,9465744,98.1,13541,,89093,,2921,,2463960,,440669,,17.884584165327357,,38,,4291,,7788,,10328,,13058,,3854,,437.0,,1.3465270724275333,93.0,147.91380576607548,,174074,,16829,,12317,,12689,,254,,3147,,23556,,1762,,12622,,65.5,,2447,98.0,1278,,10,,3736,,3660,,314,,0,,3839720,,30686544,,35554148,,12812890,,7097688,,10788657,,5064246,,4871044,,3386400,,390000,,390000,,390000,,390000,,1534,,644672,,307329,,331131,,99.9905730155382,,17790,,9217,,1.0758996068944662,,1.9301291092546382,87.0,992140,,411276,,84231,,20.480407317713652,,7445489,97.3,450.28660417296646,87.0,64967,,23901,,1.481945299847168,,2.718170787833145,96.1,2630390,,1981410,,342964,,17.309087972706305,,21772462,99.6,496.6459545153858,85.0,0,,0,,0.0,,0.0,,2025,,0,,0,,0.0,,1534,47.0,46.484848484848484,26.0,1499,,903,,0.9168195718654434,,1.6600221483942414,79.0,98135,,20442,,4838,,23.666960180021523,,609683,81.0,372.8948012232416,83.0,1592,,1078,,0.9796923076923076,,1.476808905380334,71.0,97550,,36826,,7344,,19.942431977407267,,634899,80.0,390.7070769230769,73.0,827,,0,,2.552469135802469,,0.0,,19480,,0,,0,,0.0,,644672,87.0,1989.7283950617284,84.0
