,player_id,platform,scorePerMinute_value,scorePerMinute_percentile,kdRatio_value,kdRatio_percentile,kills_value,kills_percentile,deaths_value,deaths_percentile,damage_value,damage_percentile,assists_value,assists_percentile,killsAggregated_value,killsAggregated_percentile,assistsAsKills_value,assistsAsKills_percentile,shotsTaken_value,shotsTaken_percentile,shotsHit_value,shotsHit_percentile,shotsAccuracy_value,shotsAccuracy_percentile,killStreak_value,killStreak_percentile,dogtagsTaken_value,dogtagsTaken_percentile,avengerKills_value,avengerKills_percentile,saviorKills_value,saviorKills_percentile,headshots_value,headshots_percentile,suppressionAssists_value,suppressionAssists_percentile,longestHeadshot_value,longestHeadshot_percentile,killsPerMinute_value,killsPerMinute_percentile,damagePerMinute_value,damagePerMinute_percentile,heals_value,heals_percentile,revives_value,revives_percentile,revivesRecieved_value,revivesRecieved_percentile,resupplies_value,resupplies_percentile,repairs_value,repairs_percentile,aceSquad_value,aceSquad_percentile,squadSpawns_value,squadSpawns_percentile,squadWipes_value,squadWipes_percentile,ordersCompleted_value,ordersCompleted_percentile,wlPercentage_value,wlPercentage_percentile,wins_value,wins_percentile,losses_value,losses_percentile,draws_value,draws_percentile,rounds_value,rounds_percentile,roundsPlayed_value,roundsPlayed_percentile,rank_value,rank_percentile,rankScore_value,rankScore_percentile,timePlayed_value,timePlayed_percentile,scoreRound_value,scoreRound_percentile,scoreGeneral_value,scoreGeneral_percentile,scoreCombat_value,scoreCombat_percentile,scoreDefensive_value,scoreDefensive_percentile,scoreObjective_value,scoreObjective_percentile,scoreBonus_value,scoreBonus_percentile,scoreSquad_value,scoreSquad_percentile,scoreAward_value,scoreAward_percentile,scoreAssault_value,scoreAssault_percentile,scoreMedic_value,scoreMedic_percentile,scoreSupport_value,scoreSupport_percentile,scoreRecon_value,scoreRecon_percentile,scoreAir_value,scoreAir_percentile,scoreLand_value,scoreLand_percentile,scoreTanks_value,scoreTanks_percentile,scoreTransports_value,scoreTransports_percentile,rankProgression_value,rankProgression_percentile,Assault_kills_value,Assault_kills_percentile,Assault_deaths_value,Assault_deaths_percentile,Assault_killsPerMinute_value,Assault_killsPerMinute_percentile,Assault_kdRatio_value,Assault_kdRatio_percentile,Assault_timePlayed_value,Assault_timePlayed_percentile,Assault_shotsFired_value,Assault_shotsFired_percentile,Assault_shotsHit_value,Assault_shotsHit_percentile,Assault_shotsAccuracy_value,Assault_shotsAccuracy_percentile,Assault_score_value,Assault_score_percentile,Assault_scorePerMinute_value,Assault_scorePerMinute_percentile,Medic_kills_value,Medic_kills_percentile,Medic_deaths_value,Medic_deaths_percentile,Medic_killsPerMinute_value,Medic_killsPerMinute_percentile,Medic_kdRatio_value,Medic_kdRatio_percentile,Medic_timePlayed_value,Medic_timePlayed_percentile,Medic_shotsFired_value,Medic_shotsFired_percentile,Medic_shotsHit_value,Medic_shotsHit_percentile,Medic_shotsAccuracy_value,Medic_shotsAccuracy_percentile,Medic_score_value,Medic_score_percentile,Medic_scorePerMinute_value,Medic_scorePerMinute_percentile,Support_kills_value,Support_kills_percentile,Support_deaths_value,Support_deaths_percentile,Support_killsPerMinute_value,Support_killsPerMinute_percentile,Support_kdRatio_value,Support_kdRatio_percentile,Support_timePlayed_value,Support_timePlayed_percentile,Support_shotsFired_value,Support_shotsFired_percentile,Support_shotsHit_value,Support_shotsHit_percentile,Support_shotsAccuracy_value,Support_shotsAccuracy_percentile,Support_score_value,Support_score_percentile,Support_scorePerMinute_value,Support_scorePerMinute_percentile,Recon_kills_value,Recon_kills_percentile,Recon_deaths_value,Recon_deaths_percentile,Recon_killsPerMinute_value,Recon_killsPerMinute_percentile,Recon_kdRatio_value,Recon_kdRatio_percentile,Recon_timePlayed_value,Recon_timePlayed_percentile,Recon_shotsFired_value,Recon_shotsFired_percentile,Recon_shotsHit_value,Recon_shotsHit_percentile,Recon_shotsAccuracy_value,Recon_shotsAccuracy_percentile,Recon_score_value,Recon_score_percentile,Recon_scorePerMinute_value,Recon_scorePerMinute_percentile,Tanker_kills_value,Tanker_kills_percentile,Tanker_deaths_value,Tanker_deaths_percentile,Tanker_killsPerMinute_value,Tanker_killsPerMinute_percentile,Tanker_kdRatio_value,Tanker_kdRatio_percentile,Tanker_timePlayed_value,Tanker_timePlayed_percentile,Tanker_shotsFired_value,Tanker_shotsFired_percentile,Tanker_shotsHit_value,Tanker_shotsHit_percentile,Tanker_shotsAccuracy_value,Tanker_shotsAccuracy_percentile,Tanker_score_value,Tanker_score_percentile,Tanker_scorePerMinute_value,Tanker_scorePerMinute_percentile,Pilot_kills_value,Pilot_kills_percentile,Pilot_deaths_value,Pilot_deaths_percentile,Pilot_killsPerMinute_value,Pilot_killsPerMinute_percentile,Pilot_kdRatio_value,Pilot_kdRatio_percentile,Pilot_timePlayed_value,Pilot_timePlayed_percentile,Pilot_shotsFired_value,Pilot_shotsFired_percentile,Pilot_shotsHit_value,Pilot_shotsHit_percentile,Pilot_shotsAccuracy_value,Pilot_shotsAccuracy_percentile,Pilot_score_value,Pilot_score_percentile,Pilot_scorePerMinute_value,Pilot_scorePerMinute_percentile
0,origin/himoranguy,origin,369.6517738987964,68.0,1.5843490146941566,73.0,13909,87.0,8779,,1756064,87.0,3932,,14585,,676,,485631,,74449,,15.3303640006507,,23,,414,,1730,,2498,,3050,,2052,,281.0,,0.8764887516541685,71.0,110.66002898733379,,110645,,4336,,2535,,16880,,1774,,544,,4814,,256,,3449,,55.9,,304,82.0,239,,1,,544,,531,,122,,0,,952185,,5866004,,8020725,,2454403,,2507475,,904126,,874721,,1263345,,1280000,,390000,,390000,,390000,,390000,,20,,75562,,57029,,17901,,99.76026119402985,,4519,,2859,,0.90343862455018,,1.5806225953130466,77.0,300120,,127651,,21705,,17.003392061166775,,1621096,87.0,324.0895641743303,54.0,4325,,2706,,0.9960847535697835,,1.59830007390983,79.0,260570,,155531,,27033,,17.381100873780788,,2033356,91.0,468.29940119760477,80.0,3237,,2009,,0.8295745771399282,,1.6112493777999004,76.0,234170,,169301,,18430,,10.88593688164866,,1353967,89.0,346.99308047155307,60.0,1785,,1162,,0.6907894736842105,,1.536144578313253,75.0,155065,,32328,,5833,,18.043182380598864,,797651,85.0,308.6884674922601,67.0,142,,0,,3.8378378378378377,,0.0,,2235,,0,,0,,0.0,,75562,56.0,2042.2162162162163,84.0,0,,0,,0.0,,0.0,,25,,0,,0,,0.0,,20,2.0,20.0,9.0
1,origin/duangduangded,origin,336.28598785358645,57.0,1.8190538478308262,81.0,16688,89.0,9174,,2118635,89.0,4167,,17356,,668,,763348,,112992,,14.802161006513412,,50,,157,,1781,,2620,,2988,,2621,,412.0,,0.9130601302183071,74.0,115.91809377906658,,94128,,2035,,2135,,16224,,1291,,619,,5432,,245,,2162,,53.5,,330,83.0,287,,0,,619,,603,,125,,0,,1096630,,6146299,,8446426,,3245323,,1865183,,1035793,,873127,,898585,,1427000,,390000,,390000,,390000,,390000,,374872,,412462,,384107,,27462,,99.83955082742317,,5058,,3199,,0.9427772600186394,,1.5811190997186622,77.0,321940,,157254,,25380,,16.139494066923575,,1717147,87.0,320.064678471575,53.0,3712,,2180,,1.0551449687322343,,1.7027522935779817,82.0,211125,,156432,,44835,,28.661015648972075,,1385907,87.0,393.9474133030131,61.0,4081,,2318,,0.9526143790849673,,1.760569456427955,81.0,257080,,273689,,23981,,8.762135124173788,,1604565,91.0,374.54831932773106,68.0,1649,,961,,0.7694820345310313,,1.7159209157127993,81.0,128585,,21964,,4261,,19.39992715352395,,706664,83.0,329.75454969668687,73.0,1309,,0,,1.3011928429423458,,0.0,,60410,,0,,0,,0.0,,412462,82.0,410.00198807157057,22.0,1200,,0,,0.6128702757916241,,0.0,,117490,,0,,0,,0.0,,374872,92.0,191.45658835546476,78.0
2,origin/5chmee,origin,359.5011600928074,65.0,1.3825578155475062,64.0,9924,84.0,7178,,1221118,84.0,2018,,10273,,349,,484765,,44971,,9.276866110383382,,25,,60,,725,,996,,1256,,828,,582.0,,0.8223400729201193,66.0,101.18644348690752,,16656,,840,,807,,2225,,192,,596,,2530,,166,,1905,,50.3,,299,82.0,294,,1,,596,,583,,107,,0,,724085,,4338460,,6216122,,2172819,,772341,,1393300,,517422,,462224,,1362000,,390000,,390000,,193574,,390000,,728908,,673751,,592574,,79272,,99.267358671351,,3954,,3495,,0.8287570739886816,,1.1313304721030042,54.0,286295,,134531,,21034,,15.635058090700285,,1835658,88.0,384.75330119471806,73.0,1260,,1013,,0.9424083769633508,,1.2438302073050345,63.0,80275,,46406,,7330,,15.795371288195492,,569742,75.0,426.13462976813764,70.0,462,,424,,0.8220640569395018,,1.0896226415094339,50.0,33755,,19947,,2797,,14.022158720609616,,193574,58.0,344.43772241992883,59.0,998,,893,,0.658311345646438,,1.1175811870100785,55.0,90960,,16538,,2452,,14.826460273309952,,489930,78.0,323.17282321899734,71.0,1607,,0,,1.4386750223813787,,0.0,,67060,,0,,0,,0.0,,673751,87.0,603.1790510295434,50.0,1920,,0,,0.6951484431571325,,0.0,,165740,,0,,0,,0.0,,728908,95.2,263.9058653149891,86.0
3,origin/sdrfter,origin,419.1058171118153,81.0,2.308506389776358,90.0,11561,85.0,5008,,1301283,84.0,1259,,11816,,255,,521299,,51058,,9.794379041586499,,103,,5,,429,,602,,3443,,717,,610.0,,1.3083974649162518,92.0,147.27059755545497,,355,,64,,182,,297,,272,,578,,1557,,323,,176,,51.8,,299,82.0,278,,0,,578,,562,,91,,0,,530200,,3703219,,5051791,,2437490,,492009,,773720,,506572,,112883,,842000,,390000,,15356,,390000,,390000,,470737,,1484668,,1316260,,163234,,99.64084812623274,,964,,1239,,0.5807228915662651,,0.778046811945117,28.0,99630,,64533,,5200,,8.057892861016844,,396358,62.0,238.7698795180723,26.0,37,,34,,0.9024390243902439,,1.088235294117647,54.0,2500,,1839,,218,,11.854268624252311,,15356,17.0,374.5365853658537,55.0,1586,,824,,1.3567151411462788,,1.924757281553398,85.0,70175,,68004,,8498,,12.496323745662021,,522803,76.0,447.2224123182207,85.0,4213,,1533,,1.899458972046889,,2.7482061317677755,95.5,133120,,76127,,12056,,15.836693945643464,,1397427,91.0,630.0392245266005,98.7,4750,,0,,2.2608281770585434,,0.0,,126065,,0,,0,,0.0,,1484668,93.0,706.6482627320323,58.0,2035,,0,,1.237082066869301,,0.0,,98710,,0,,0,,0.0,,470737,93.0,286.16231003039513,88.0
4,origin/fpsfortune,origin,425.6727989487516,82.0,1.7599578503688094,79.0,8351,82.0,4745,,1103040,82.0,3082,,8838,,487,,175944,,42312,,24.048560905742736,,24,,17,,1193,,1751,,1900,,1298,,199.0,,0.9144765659220324,74.0,120.78843626806834,,26230,,2613,,2433,,2800,,264,,556,,2684,,134,,1865,,58.6,,326,83.0,230,,0,,556,,527,,98,,0,,547930,,3887244,,5717123,,1497844,,1348459,,1040941,,582879,,852026,,1247000,,390000,,390000,,42724,,390000,,0,,42164,,35695,,6277,,98.48618432385874,,6249,,3236,,1.006442261233693,,1.931087762669963,87.0,372595,,123908,,32147,,25.944248958904993,,2601382,91.0,418.9695603156708,81.0,827,,581,,0.8336693548387096,,1.423407917383821,72.0,59570,,33257,,5982,,17.987190666626574,,519341,73.0,523.5292338709677,89.0,90,,92,,0.7627118644067796,,0.9782608695652174,41.0,7125,,4764,,661,,13.874895046179681,,42724,36.0,362.06779661016947,64.0,1174,,805,,0.6493362831858407,,1.4583850931677018,72.0,108510,,13906,,3443,,24.759096792751333,,685507,83.0,379.1521017699115,84.0,84,,0,,42.0,,0.0,,130,,0,,0,,0.0,,42164,45.0,21082.0,99.0,0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0,,0.0,
5,xbl/mr pink1324,xbl,361.71704913209766,66.0,2.9251546391752576,95.4,14187,87.0,4850,,1573046,86.0,2248,,14711,,524,,933388,,55005,,5.8930476929208435,,62,,73,,945,,1240,,1093,,798,,372.0,,1.043468667255075,82.0,115.69917622830245,,14605,,1184,,669,,1442,,116,,461,,1832,,264,,1454,,51.1,,309,82.0,296,,0,,605,,574,,112,,0,,815790,,4917905,,6685000,,3257977,,958297,,701631,,792095,,451510,,975000,,115412,,390000,,179653,,390000,,2652809,,163061,,162143,,885,,99.33135215453194,,322,,210,,0.972809667673716,,1.5333333333333334,75.0,19865,,6409,,1440,,22.4684038071462,,115412,39.0,348.67673716012087,62.0,4015,,1985,,1.648870636550308,,2.022670025188917,89.0,146125,,86849,,22401,,25.79304309779042,,1257510,86.0,516.4312114989733,88.0,620,,339,,1.6533333333333333,,1.8289085545722714,83.0,22520,,5199,,2555,,49.1440661665705,,179653,57.0,479.07466666666664,89.0,1452,,852,,1.1152073732718895,,1.704225352112676,81.0,78130,,24190,,5812,,24.02645721372468,,502288,78.0,385.78187403993854,85.0,456,,0,,0.9722814498933902,,0.0,,28160,,0,,0,,0.0,,163061,69.0,347.6780383795309,11.0,7282,,0,,0.8386502360935161,,0.0,,520990,,0,,0,,0.0,,2652809,98.4,305.5175630542439,89.0
6,origin/shenzhichao66118,origin,246.00948595175717,26.0,1.1548093340922025,50.0,6087,77.0,5271,,742090,77.0,1397,,6319,,232,,350732,,33666,,9.59878197598166,,24,,44,,397,,555,,537,,766,,240.0,,0.5499141747221972,35.0,67.04218989971994,,1572,,477,,930,,1121,,548,,627,,2171,,137,,702,,47.7,,299,82.0,327,,1,,627,,611,,88,,0,,664160,,2723079,,4723775,,1362363,,485046,,875670,,395696,,263298,,1605000,,390000,,134842,,381222,,207384,,49878,,1433993,,1319354,,111688,,99.34332281808622,,1681,,2097,,0.4688981868898187,,0.8016213638531235,30.0,215130,,115092,,10732,,9.324714141730093,,798695,77.0,222.78800557880055,22.0,257,,345,,0.42269736842105265,,0.744927536231884,30.0,36485,,22970,,3068,,13.356552024379626,,134842,48.0,221.7796052631579,13.0,806,,839,,0.5528120713305898,,0.9606674612634089,40.0,87520,,65102,,5983,,9.190193849651317,,381222,70.0,261.4691358024691,31.0,465,,628,,0.4754601226993865,,0.7404458598726115,29.0,58715,,14213,,1633,,11.48948146063463,,207384,63.0,212.04907975460122,33.0,3412,,0,,0.9517433751743375,,0.0,,215105,,0,,0,,0.0,,1433993,93.0,399.9980474198047,20.0,115,,0,,0.13481828839390386,,0.0,,51205,,0,,0,,0.0,,49878,82.0,58.473622508792495,34.0
7,xbl/thefit homeless,xbl,351.89140534262486,62.0,2.5617195004803075,93.0,10667,85.0,4164,,1359114,85.0,2229,,11037,,370,,329192,,45553,,13.837821089212374,,46,,48,,869,,1266,,3233,,1440,,577.0,,0.8849344615895138,71.0,112.75211548033847,,16230,,519,,599,,5142,,297,,549,,4152,,213,,1482,,54.8,,299,82.0,247,,0,,549,,533,,110,,0,,723260,,4241699,,6437256,,2214003,,858150,,1169546,,536691,,435993,,1676000,,390000,,390000,,390000,,390000,,8062,,563229,,557597,,5453,,98.67038626609443,,1965,,1090,,0.8610867659947414,,1.8027522935779816,84.0,136965,,54345,,9938,,18.286870917287697,,798971,77.0,350.1187554776512,63.0,1440,,749,,1.0084033613445378,,1.9225634178905207,87.0,85685,,46462,,7765,,16.71258232534114,,632783,77.0,443.125350140056,74.0,2434,,1109,,0.9975409836065574,,2.194770063119928,90.0,146410,,138220,,15638,,11.313847489509477,,942617,85.0,386.31844262295084,71.0,3474,,1024,,0.8145369284876905,,3.392578125,97.6,255940,,25840,,7213,,27.9140866873065,,1335043,90.0,313.0229777256741,68.0,1412,,0,,0.9228758169934641,,0.0,,91850,,0,,0,,0.0,,563229,85.0,368.1235294117647,15.0,20,,0,,0.18867924528301888,,0.0,,6410,,0,,0,,0.0,,8062,68.0,76.05660377358491,44.0
8,origin/xiaorenxue,origin,469.0145874156325,90.0,2.259138152516641,89.0,19345,90.0,8563,,2334815,90.0,4139,,20097,,752,,568731,,102348,,17.995853927427905,,67,,222,,2110,,3262,,3466,,1982,,310.0,,1.4039480368676973,94.0,169.44734741272953,,30647,,2443,,3425,,14968,,197,,646,,4354,,340,,2630,,46.0,,304,82.0,351,,6,,661,,640,,127,,0,,826770,,6462552,,8611699,,3098314,,1735457,,1628781,,758347,,980316,,1390800,,390000,,390000,,390000,,196684,,3473,,128571,,104833,,23105,,98.53202517162471,,7824,,3002,,1.6593849416755038,,2.6062624916722186,95.5,282905,,220309,,41743,,18.94747831454911,,2348143,90.0,498.01548250265114,93.0,5437,,2691,,1.301028954295286,,2.0204384986993684,89.0,250770,,148446,,27299,,18.389852202147583,,1856046,90.0,444.1363962670495,75.0,5434,,2362,,1.3837535014005602,,2.300592718035563,91.0,235620,,177027,,31482,,17.78372790591266,,1961085,92.0,499.3850267379679,92.0,448,,347,,0.6850152905198776,,1.2910662824207493,65.0,39295,,5152,,1101,,21.37034161490683,,196684,62.0,300.7400611620795,64.0,301,,0,,1.3870967741935485,,0.0,,13030,,0,,0,,0.0,,128571,65.0,592.4930875576036,49.0,6,,0,,0.07058823529411765,,0.0,,5150,,0,,0,,0.0,,3473,58.0,40.858823529411765,23.0
9,psn/morceaux_bitler,psn,315.16437560503385,50.0,1.226845045574831,55.0,8345,82.0,6802,,1037357,81.0,1851,,8667,,322,,327953,,38683,,11.795287739401683,,31,,3,,677,,990,,2705,,1164,,282.0,,0.8078412391093901,65.0,100.42178121974831,,8749,,583,,1016,,2068,,74,,457,,2405,,168,,816,,65.7,,299,82.0,155,,1,,457,,433,,91,,0,,619800,,3255648,,4990783,,1628674,,647510,,979464,,416135,,297352,,1319000,,390000,,389201,,390000,,390000,,147316,,372609,,315469,,55688,,98.4375345167653,,3565,,3401,,0.7719792117799913,,1.0482211114378124,48.0,277095,,140829,,17389,,12.347598861030043,,1407496,85.0,304.784755305327,48.0,916,,910,,0.8267148014440433,,1.0065934065934066,49.0,66530,,49661,,6348,,12.78266647872576,,389201,67.0,351.264440433213,47.0,963,,936,,0.7044623262618873,,1.0288461538461537,46.0,82040,,65104,,6316,,9.70140083558614,,416001,71.0,304.31675201170447,45.0,1824,,1160,,0.9918433931484503,,1.5724137931034483,77.0,110390,,28871,,4838,,16.757299712514286,,651015,82.0,354.0048939641109,79.0,826,,0,,1.2111436950146628,,0.0,,40950,,0,,0,,0.0,,372609,81.0,546.3475073313783,44.0,440,,0,,0.6171107994389902,,0.0,,42795,,0,,0,,0.0,,147316,87.0,206.61430575035064,80.0
