,player_id,platform,scorePerMinute_value,scorePerMinute_percentile,kdRatio_value,kdRatio_percentile,kills_value,kills_percentile,deaths_value,deaths_percentile,damage_value,damage_percentile,assists_value,assists_percentile,killsAggregated_value,killsAggregated_percentile,assistsAsKills_value,assistsAsKills_percentile,shotsTaken_value,shotsTaken_percentile,shotsHit_value,shotsHit_percentile,shotsAccuracy_value,shotsAccuracy_percentile,killStreak_value,killStreak_percentile,dogtagsTaken_value,dogtagsTaken_percentile,avengerKills_value,avengerKills_percentile,saviorKills_value,saviorKills_percentile,headshots_value,headshots_percentile,suppressionAssists_value,suppressionAssists_percentile,longestHeadshot_value,longestHeadshot_percentile,killsPerMinute_value,killsPerMinute_percentile,damagePerMinute_value,damagePerMinute_percentile,heals_value,heals_percentile,revives_value,revives_percentile,revivesRecieved_value,revivesRecieved_percentile,resupplies_value,resupplies_percentile,repairs_value,repairs_percentile,aceSquad_value,aceSquad_percentile,squadSpawns_value,squadSpawns_percentile,squadWipes_value,squadWipes_percentile,ordersCompleted_value,ordersCompleted_percentile,wlPercentage_value,wlPercentage_percentile,wins_value,wins_percentile,losses_value,losses_percentile,draws_value,draws_percentile,rounds_value,rounds_percentile,roundsPlayed_value,roundsPlayed_percentile,rank_value,rank_percentile,rankScore_value,rankScore_percentile,timePlayed_value,timePlayed_percentile,scoreRound_value,scoreRound_percentile,scoreGeneral_value,scoreGeneral_percentile,scoreCombat_value,scoreCombat_percentile,scoreDefensive_value,scoreDefensive_percentile,scoreObjective_value,scoreObjective_percentile,scoreBonus_value,scoreBonus_percentile,scoreSquad_value,scoreSquad_percentile,scoreAward_value,scoreAward_percentile,scoreAssault_value,scoreAssault_percentile,scoreMedic_value,scoreMedic_percentile,scoreSupport_value,scoreSupport_percentile,scoreRecon_value,scoreRecon_percentile,scoreAir_value,scoreAir_percentile,scoreLand_value,scoreLand_percentile,scoreTanks_value,scoreTanks_percentile,scoreTransports_value,scoreTransports_percentile,rankProgression_value,rankProgression_percentile,Assault_kills_value,Assault_kills_percentile,Assault_deaths_value,Assault_deaths_percentile,Assault_killsPerMinute_value,Assault_killsPerMinute_percentile,Assault_kdRatio_value,Assault_kdRatio_percentile,Assault_timePlayed_value,Assault_timePlayed_percentile,Assault_shotsFired_value,Assault_shotsFired_percentile,Assault_shotsHit_value,Assault_shotsHit_percentile,Assault_shotsAccuracy_value,Assault_shotsAccuracy_percentile,Assault_score_value,Assault_score_percentile,Assault_scorePerMinute_value,Assault_scorePerMinute_percentile,Medic_kills_value,Medic_kills_percentile,Medic_deaths_value,Medic_deaths_percentile,Medic_killsPerMinute_value,Medic_killsPerMinute_percentile,Medic_kdRatio_value,Medic_kdRatio_percentile,Medic_timePlayed_value,Medic_timePlayed_percentile,Medic_shotsFired_value,Medic_shotsFired_percentile,Medic_shotsHit_value,Medic_shotsHit_percentile,Medic_shotsAccuracy_value,Medic_shotsAccuracy_percentile,Medic_score_value,Medic_score_percentile,Medic_scorePerMinute_value,Medic_scorePerMinute_percentile,Pilot_kills_value,Pilot_kills_percentile,Pilot_deaths_value,Pilot_deaths_percentile,Pilot_killsPerMinute_value,Pilot_killsPerMinute_percentile,Pilot_kdRatio_value,Pilot_kdRatio_percentile,Pilot_timePlayed_value,Pilot_timePlayed_percentile,Pilot_shotsFired_value,Pilot_shotsFired_percentile,Pilot_shotsHit_value,Pilot_shotsHit_percentile,Pilot_shotsAccuracy_value,Pilot_shotsAccuracy_percentile,Pilot_score_value,Pilot_score_percentile,Pilot_scorePerMinute_value,Pilot_scorePerMinute_percentile,Recon_kills_value,Recon_kills_percentile,Recon_deaths_value,Recon_deaths_percentile,Recon_killsPerMinute_value,Recon_killsPerMinute_percentile,Recon_kdRatio_value,Recon_kdRatio_percentile,Recon_timePlayed_value,Recon_timePlayed_percentile,Recon_shotsFired_value,Recon_shotsFired_percentile,Recon_shotsHit_value,Recon_shotsHit_percentile,Recon_shotsAccuracy_value,Recon_shotsAccuracy_percentile,Recon_score_value,Recon_score_percentile,Recon_scorePerMinute_value,Recon_scorePerMinute_percentile,Support_kills_value,Support_kills_percentile,Support_deaths_value,Support_deaths_percentile,Support_killsPerMinute_value,Support_killsPerMinute_percentile,Support_kdRatio_value,Support_kdRatio_percentile,Support_timePlayed_value,Support_timePlayed_percentile,Support_shotsFired_value,Support_shotsFired_percentile,Support_shotsHit_value,Support_shotsHit_percentile,Support_shotsAccuracy_value,Support_shotsAccuracy_percentile,Support_score_value,Support_score_percentile,Support_scorePerMinute_value,Support_scorePerMinute_percentile,Tanker_kills_value,Tanker_kills_percentile,Tanker_deaths_value,Tanker_deaths_percentile,Tanker_killsPerMinute_value,Tanker_killsPerMinute_percentile,Tanker_kdRatio_value,Tanker_kdRatio_percentile,Tanker_timePlayed_value,Tanker_timePlayed_percentile,Tanker_shotsFired_value,Tanker_shotsFired_percentile,Tanker_shotsHit_value,Tanker_shotsHit_percentile,Tanker_shotsAccuracy_value,Tanker_shotsAccuracy_percentile,Tanker_score_value,Tanker_score_percentile,Tanker_scorePerMinute_value,Tanker_scorePerMinute_percentile
0,psn/bumblebump,psn,432.5248916221393,84.0,2.543854217347074,93.0,57514,97.1,22609,,6481185,96.7,6556,,58964,,1450,,1070278,,268444,,25.081707743221855,,27,,369,,3707,,4981,,11081,,1886,,252.0,,1.159673354168767,88.0,130.68222603084988,,83916,,4457,,3448,,12722,,919,,1067,,16958,,1079,,10292,,61.5,,1295,95.2,810,,1,,2106,,2044,,202,,0,,2975755,,21451072,,18552304,,8672205,,3851899,,8932045,,3736738,,2443149,,1981200,,390000,,390000,,390000,,390000,,1191,,162988,,38883,,121625,,99.96526705731797,,16106,,6595,,1.1865330779431265,,2.4421531463229718,94.0,814485,,243854,,70200,,28.78771724064399,,5957794,96.5,438.9121850596729,85.0,23970,,9371,,1.376953125,,2.557891366983246,95.2,1044515,,534055,,119479,,22.372040332924513,,8832408,98.1,507.3763786764706,87.0,0,,0,,0.0,,0.0,,1780,,0,,0,,0.0,,1191,43.0,41.06896551724138,23.0,7666,,2928,,0.7163816465750864,,2.6181693989071038,94.0,642105,,71528,,26242,,36.68773067889498,,2968827,96.2,277.4345388281469,57.0,9690,,3579,,1.2442218798151001,,2.7074601844090527,95.2,467310,,214122,,52097,,24.330521852028284,,3599138,96.4,462.13893168977916,87.0,98,,0,,1.065217391304348,,0.0,,5560,,0,,0,,0.0,,162988,69.0,1771.608695652174,82.0
1,xbl/saltyvapelord,xbl,449.5922269909394,87.0,2.0139135892875824,85.0,57753,97.1,28677,,6637618,96.8,10759,,59818,,2065,,2084627,,279467,,13.406091353513123,,66,,352,,4904,,6901,,13058,,4676,,295.0,,1.377038626609442,94.0,158.2646161182642,,101819,,6363,,7381,,9170,,608,,1798,,11360,,1250,,8085,,62.7,,1294,95.2,766,,4,,2064,,1995,,242,,0,,2516455,,18855898,,24494760,,9807956,,4737983,,4311707,,2954930,,2903999,,2686600,,390000,,390000,,390000,,390000,,104415,,3297564,,3274886,,21991,,99.44586653133723,,8182,,5322,,1.269511249030256,,1.53739195791056,75.0,386705,,220527,,40608,,18.414071746316775,,2631187,91.0,408.25244375484874,78.0,28228,,13718,,1.7233211233211234,,2.0577343636098555,90.0,982840,,1029922,,152084,,14.766555137185147,,8947409,98.1,546.2398656898657,92.0,214,,0,,0.24541284403669725,,0.0,,52355,,0,,0,,0.0,,104415,86.0,119.74197247706422,62.0,9628,,5751,,1.1331058020477816,,1.6741436271952703,80.0,509870,,119712,,30021,,25.077686447473933,,3204949,96.6,377.1859479816406,84.0,3709,,2472,,1.1819630337794773,,1.5004045307443366,72.0,188320,,149919,,20611,,13.748090635609897,,1227761,88.0,391.25589547482474,73.0,9694,,0,,1.46745382985165,,0.0,,396365,,0,,0,,0.0,,3297564,97.4,499.17711171662125,37.0
2,origin/hbgenalpha,origin,346.5723349962068,61.0,0.9435280961699748,36.0,27000,93.0,28616,,3376354,93.0,6773,,28103,,1103,,1122161,,143436,,12.782123064337469,,26,,81,,2092,,2860,,3868,,1977,,298.0,,0.6207039242281431,44.0,77.61911768086622,,20384,,2396,,3556,,4185,,1102,,1660,,13159,,523,,6416,,61.8,,1297,95.2,796,,5,,2098,,2079,,198,,0,,2609970,,15075550,,18236884,,5535049,,2929008,,6610993,,2217429,,1889983,,2558800,,390000,,390000,,390000,,390000,,176686,,1986226,,1318647,,653061,,99.59387808041504,,21622,,21972,,0.6906001469226101,,0.984070635354087,43.0,1878545,,778410,,110103,,14.144602458858444,,11708611,98.6,373.9694975885528,70.0,1042,,1496,,0.5681570338058888,,0.696524064171123,26.0,110050,,53939,,11880,,22.02487995698845,,662178,78.0,361.0567066521265,50.0,397,,0,,0.21564367191743616,,0.0,,110470,,0,,0,,0.0,,176686,88.0,95.97284084736556,54.0,1324,,2085,,0.3572584997301673,,0.6350119904076739,22.0,222385,,40745,,5718,,14.033623757516258,,930577,87.0,251.1001079330815,47.0,1072,,1657,,0.3979213066072754,,0.6469523234761617,19.0,161640,,88621,,7122,,8.036469911194862,,718676,82.0,266.7691165553081,33.0,3158,,0,,1.4938505203405865,,0.0,,126880,,0,,0,,0.0,,1986226,95.3,939.558183538316,68.0
3,origin/liberty480,origin,321.80154571159284,52.0,1.6323405687363284,75.0,29103,93.0,17829,,3836791,93.0,6921,,30174,,1071,,1572467,,151094,,9.608723108338681,,41,,3,,1900,,2868,,2617,,4560,,325.0,,0.5485956644674835,35.0,72.32405278039586,,6888,,822,,2894,,23716,,16465,,1976,,12216,,482,,13217,,47.9,,1295,95.2,1403,,5,,2703,,2548,,230,,0,,3183025,,17071572,,22361224,,7080377,,4497987,,5493536,,2602341,,2871486,,5056200,,390000,,178661,,390000,,239595,,1804319,,5419066,,3919669,,1467250,,99.24537697642164,,1433,,1359,,0.3007345225603358,,1.0544518027961736,49.0,285925,,132426,,9501,,7.174572969054416,,1051135,81.0,220.594963273872,21.0,242,,272,,0.3538011695906433,,0.8897058823529411,40.0,41090,,14789,,2118,,14.321455135573737,,178661,53.0,261.2002923976608,21.0,4247,,0,,0.6283473886669626,,0.0,,405540,,0,,0,,0.0,,1804319,97.7,266.9505844059772,86.0,281,,317,,0.24977777777777777,,0.886435331230284,39.0,67505,,11196,,1304,,11.647016791711327,,239595,65.0,212.97333333333333,33.0,16007,,11987,,0.5127326307697235,,1.3353633102527738,64.0,1873190,,841328,,89909,,10.686557442519446,,10431205,99.4,334.13001697684103,55.0,9558,,0,,1.125,,0.0,,509775,,0,,0,,0.0,,5419066,98.6,637.8373352165725,53.0
4,origin/colicchie,origin,145.49317821104592,4.0,4.042328042328043,98.1,19864,90.0,4914,,3222586,92.0,6529,,20354,,490,,393417,,65459,,16.638579420818115,,44,,8,,1639,,2910,,10148,,6098,,429.0,,0.2892380272871558,8.0,46.92380272871558,,22605,,1113,,999,,3839,,1574,,3539,,10444,,290,,9112,,37.5,,1316,95.3,2195,,0,,3539,,3304,,174,,0,,4120650,,9992035,,14489768,,5864904,,2813136,,1313995,,2168733,,2190233,,2329000,,390000,,390000,,390000,,390000,,24822,,432380,,379618,,51580,,99.71453247311828,,776,,910,,0.3130294473578056,,0.8527472527472527,34.0,148790,,39927,,5042,,12.628046184286323,,444425,65.0,179.27591770875352,12.0,1239,,955,,0.3401043096349163,,1.2973821989528795,66.0,218590,,67170,,7458,,11.103171058508263,,715724,79.0,196.4655503705737,9.0,5,,0,,0.7142857142857143,,0.0,,430,,0,,0,,0.0,,24822,77.0,3546.0,99.8,15270,,2223,,0.2615487385026463,,6.869095816464237,99.7,3503025,,217405,,44059,,20.26586325061521,,7849794,99.1,134.4534196598325,9.0,1391,,724,,0.4778426657506012,,1.921270718232044,85.0,174715,,55260,,5972,,10.80709373868983,,565290,78.0,194.19099965647544,14.0,1363,,0,,1.0895283772981614,,0.0,,75100,,0,,0,,0.0,,432380,82.0,345.6274980015987,11.0
5,psn/tr-albatros,psn,165.0959685768705,7.0,1.0566093511356358,44.0,21446,91.0,20297,,4829386,95.3,6292,,23698,,2252,,1226768,,252285,,20.56501310761285,,14,,287,,1230,,1995,,4373,,1257,,276.0,,0.1694920612340059,2.0,38.167611099256305,,8349,,5708,,6630,,1469,,0,,2070,,5122,,788,,2967,,49.4,,1294,95.2,1326,,2,,2622,,2588,,268,,0,,7591865,,20889758,,27996572,,8429163,,1981517,,10487091,,7863801,,2457207,,2431400,,390000,,390000,,390000,,390000,,4073,,125669,,80284,,44400,,99.93422095306086,,11554,,10524,,0.17037277338681137,,1.097871531736982,51.0,4068990,,651455,,139484,,21.411148889792848,,10369948,98.3,152.91299988203374,7.0,4654,,4331,,0.17485065935304506,,1.0745786192565228,53.0,1597065,,270990,,56832,,20.9719915864054,,3914502,95.1,147.06773866326031,4.0,3,,0,,0.025423728813559324,,0.0,,7110,,0,,0,,0.0,,4073,60.0,34.516949152542374,18.0,2580,,2635,,0.15105386416861827,,0.9791271347248577,46.0,1024805,,122453,,27489,,22.448612937208562,,2277404,94.0,133.3374707259953,9.0,2341,,2631,,0.15924086796816542,,0.8897757506651464,35.0,882110,,146688,,27729,,18.90338678010471,,2100228,93.0,142.8629344942521,6.0,115,,0,,0.5867346938775511,,0.0,,11785,,0,,0,,0.0,,125669,65.0,641.1683673469388,54.0
6,psn/nut-sek,psn,413.1901906107949,79.0,1.851687242798354,82.0,44996,96.0,24300,,5285641,95.8,7242,,46340,,1343,,1097863,,192174,,17.5043698530691,,50,,395,,2838,,3743,,5562,,1552,,350.0,,0.8593911150158524,69.0,100.95192711715497,,18083,,3555,,3500,,1983,,78,,2336,,11897,,605,,5083,,56.2,,1314,95.3,1022,,0,,2336,,2274,,270,,0,,3141510,,21633812,,28249192,,8525077,,3478627,,9635450,,2728542,,1676152,,3891000,,390000,,390000,,69294,,149837,,105828,,5734051,,5180992,,541254,,99.46898591549296,,30728,,19311,,0.8460352422907489,,1.5912174408368287,77.0,2179225,,803627,,148517,,18.480837502970907,,15020457,99.1,413.55883810572686,80.0,2675,,2457,,0.673973293020912,,1.0887260887260888,54.0,238140,,101671,,16664,,16.39012107680656,,1597700,89.0,402.54472159234064,63.0,182,,0,,0.1829145728643216,,0.0,,59725,,0,,0,,0.0,,105828,86.0,106.35979899497488,58.0,231,,268,,0.41847826086956524,,0.8619402985074627,38.0,33150,,6224,,1059,,17.01478149100257,,149837,57.0,271.4438405797101,54.0,93,,159,,0.40611353711790393,,0.5849056603773585,16.0,13750,,4864,,707,,14.535361842105262,,69294,43.0,302.5938864628821,45.0,12776,,0,,1.241352506801399,,0.0,,617520,,0,,0,,0.0,,5734051,98.7,557.1367081228138,45.0
7,xbl/eru oxyd,xbl,617.5795491572618,98.5,2.202554575011612,89.0,47421,96.2,21530,,5375089,95.9,8511,,49122,,1701,,1003598,,210018,,20.926506429865345,,77,,899,,4120,,5983,,10137,,2942,,353.0,,1.404692082111437,94.0,159.21943777955508,,109375,,7298,,6010,,13978,,1716,,1364,,10748,,936,,12432,,64.4,,1294,95.2,680,,36,,2009,,1911,,228,,0,,2025545,,20848868,,22149600,,7651926,,5458723,,7747613,,3819312,,3397612,,2705400,,390000,,390000,,390000,,390000,,202130,,1384510,,1265578,,116320,,99.85731191885037,,11596,,5762,,1.4193390452876378,,2.01249566122874,88.0,490200,,192716,,47969,,24.891031362211752,,5034058,95.7,616.1637698898409,98.6,17188,,7810,,1.5511235448064253,,2.2007682458386686,92.0,664860,,399890,,93483,,23.377178724149143,,7483727,97.7,675.3656709683241,98.4,432,,0,,0.43286573146292584,,0.0,,59890,,0,,0,,0.0,,202130,89.0,202.53507014028057,79.0,10200,,4510,,1.2802811597841095,,2.261640798226164,91.0,478045,,84408,,25534,,30.250687138659842,,4635419,98.0,581.8274130789507,98.3,5296,,2648,,1.450958904109589,,2.0,87.0,219025,,133344,,30262,,22.69468442524598,,2298174,93.0,629.6367123287671,97.9,3152,,0,,1.6659619450317125,,0.0,,113525,,0,,0,,0.0,,1384510,93.0,731.7706131078224,60.0
8,psn/lmnotbr,psn,295.2370879987384,43.0,4.539087639598713,98.5,47960,96.3,10566,,5504240,96.0,6650,,49293,,1333,,1129020,,172515,,15.28006589785832,,80,,79,,2523,,3582,,3441,,2590,,302.0,,0.9454344740577196,76.0,108.5049676707144,,9922,,457,,465,,474,,76,,2434,,12131,,872,,3291,,53.2,,1294,95.2,1140,,0,,2434,,2350,,220,,0,,3043720,,14976787,,20774732,,9961115,,1715007,,3300665,,2103271,,931514,,3697000,,390000,,390000,,390000,,390000,,34553,,11887999,,11523068,,353989,,99.96863518796992,,3420,,2361,,0.6884057971014492,,1.4485387547649302,71.0,298115,,78222,,15346,,19.618521643527394,,1291799,84.0,260.0239533011272,33.0,3528,,1939,,0.7287750464780004,,1.8194945848375452,85.0,290495,,97453,,19441,,19.94910367048731,,1308773,87.0,270.35178682090475,23.0,72,,0,,0.12,,0.0,,36020,,0,,0,,0.0,,34553,79.0,57.58833333333333,34.0,2290,,1548,,0.4430257303153415,,1.479328165374677,73.0,310165,,36805,,6613,,17.967667436489606,,902112,86.0,174.523505513639,20.0,3015,,1844,,0.7282608695652174,,1.6350325379609545,77.0,248425,,81164,,14989,,18.467547188408652,,1101638,87.0,266.09613526570047,33.0,39758,,0,,1.2821852425180598,,0.0,,1860500,,0,,0,,0.0,,11887999,99.6,383.38490067079465,17.0
9,psn/scoobynoooooby,psn,338.65241498275014,58.0,1.4611795153321308,68.0,37263,95.0,25502,,4399669,94.0,5934,,38219,,956,,749280,,116194,,15.507420456972026,,59,,4148,,2179,,2959,,8160,,2693,,554.0,,0.7652168555938886,60.0,90.349700180713,,19374,,3492,,1836,,2775,,805,,2644,,12273,,694,,4792,,49.0,,1295,95.2,1349,,0,,2644,,2520,,235,,0,,2921815,,16491018,,23341274,,7578446,,3096031,,5816541,,2449735,,1723896,,4413000,,390000,,390000,,390000,,390000,,30808,,5264306,,5044720,,214253,,99.72239893190921,,7904,,8055,,0.7315808959644576,,0.9812538795779019,43.0,648290,,148032,,28362,,19.15937094682231,,3626691,94.0,335.6803961495742,58.0,1524,,1937,,0.5667534399404983,,0.7867836861125451,33.0,161390,,64602,,8336,,12.903625274759294,,952443,83.0,354.1997024916326,48.0,61,,0,,0.1352549889135255,,0.0,,27065,,0,,0,,0.0,,30808,79.0,68.31042128603104,40.0,14678,,11848,,0.6900474824878943,,1.2388588791357191,62.0,1276270,,150790,,33098,,21.949731414550037,,6555527,98.8,308.19082318649805,67.0,1621,,1775,,0.6536290322580646,,0.9132394366197183,37.0,148820,,71978,,9904,,13.759759926644252,,769940,83.0,310.4596774193548,47.0,12765,,0,,1.1605600509137195,,0.0,,659980,,0,,0,,0.0,,5264306,98.6,478.61678334394037,34.0
