,player_id,platform,scorePerMinute_value,scorePerMinute_percentile,kdRatio_value,kdRatio_percentile,kills_value,kills_percentile,deaths_value,deaths_percentile,damage_value,damage_percentile,assists_value,assists_percentile,killsAggregated_value,killsAggregated_percentile,assistsAsKills_value,assistsAsKills_percentile,shotsTaken_value,shotsTaken_percentile,shotsHit_value,shotsHit_percentile,shotsAccuracy_value,shotsAccuracy_percentile,killStreak_value,killStreak_percentile,dogtagsTaken_value,dogtagsTaken_percentile,avengerKills_value,avengerKills_percentile,saviorKills_value,saviorKills_percentile,headshots_value,headshots_percentile,suppressionAssists_value,suppressionAssists_percentile,longestHeadshot_value,longestHeadshot_percentile,killsPerMinute_value,killsPerMinute_percentile,damagePerMinute_value,damagePerMinute_percentile,heals_value,heals_percentile,revives_value,revives_percentile,revivesRecieved_value,revivesRecieved_percentile,resupplies_value,resupplies_percentile,repairs_value,repairs_percentile,aceSquad_value,aceSquad_percentile,squadSpawns_value,squadSpawns_percentile,squadWipes_value,squadWipes_percentile,ordersCompleted_value,ordersCompleted_percentile,wlPercentage_value,wlPercentage_percentile,wins_value,wins_percentile,losses_value,losses_percentile,draws_value,draws_percentile,rounds_value,rounds_percentile,roundsPlayed_value,roundsPlayed_percentile,rank_value,rank_percentile,rankScore_value,rankScore_percentile,timePlayed_value,timePlayed_percentile,scoreRound_value,scoreRound_percentile,scoreGeneral_value,scoreGeneral_percentile,scoreCombat_value,scoreCombat_percentile,scoreDefensive_value,scoreDefensive_percentile,scoreObjective_value,scoreObjective_percentile,scoreBonus_value,scoreBonus_percentile,scoreSquad_value,scoreSquad_percentile,scoreAward_value,scoreAward_percentile,scoreAssault_value,scoreAssault_percentile,scoreMedic_value,scoreMedic_percentile,scoreSupport_value,scoreSupport_percentile,scoreRecon_value,scoreRecon_percentile,scoreAir_value,scoreAir_percentile,scoreLand_value,scoreLand_percentile,scoreTanks_value,scoreTanks_percentile,scoreTransports_value,scoreTransports_percentile,rankProgression_value,rankProgression_percentile,Assault_kills_value,Assault_kills_percentile,Assault_deaths_value,Assault_deaths_percentile,Assault_killsPerMinute_value,Assault_killsPerMinute_percentile,Assault_kdRatio_value,Assault_kdRatio_percentile,Assault_timePlayed_value,Assault_timePlayed_percentile,Assault_shotsFired_value,Assault_shotsFired_percentile,Assault_shotsHit_value,Assault_shotsHit_percentile,Assault_shotsAccuracy_value,Assault_shotsAccuracy_percentile,Assault_score_value,Assault_score_percentile,Assault_scorePerMinute_value,Assault_scorePerMinute_percentile,Medic_kills_value,Medic_kills_percentile,Medic_deaths_value,Medic_deaths_percentile,Medic_killsPerMinute_value,Medic_killsPerMinute_percentile,Medic_kdRatio_value,Medic_kdRatio_percentile,Medic_timePlayed_value,Medic_timePlayed_percentile,Medic_shotsFired_value,Medic_shotsFired_percentile,Medic_shotsHit_value,Medic_shotsHit_percentile,Medic_shotsAccuracy_value,Medic_shotsAccuracy_percentile,Medic_score_value,Medic_score_percentile,Medic_scorePerMinute_value,Medic_scorePerMinute_percentile,Support_kills_value,Support_kills_percentile,Support_deaths_value,Support_deaths_percentile,Support_killsPerMinute_value,Support_killsPerMinute_percentile,Support_kdRatio_value,Support_kdRatio_percentile,Support_timePlayed_value,Support_timePlayed_percentile,Support_shotsFired_value,Support_shotsFired_percentile,Support_shotsHit_value,Support_shotsHit_percentile,Support_shotsAccuracy_value,Support_shotsAccuracy_percentile,Support_score_value,Support_score_percentile,Support_scorePerMinute_value,Support_scorePerMinute_percentile,Recon_kills_value,Recon_kills_percentile,Recon_deaths_value,Recon_deaths_percentile,Recon_killsPerMinute_value,Recon_killsPerMinute_percentile,Recon_kdRatio_value,Recon_kdRatio_percentile,Recon_timePlayed_value,Recon_timePlayed_percentile,Recon_shotsFired_value,Recon_shotsFired_percentile,Recon_shotsHit_value,Recon_shotsHit_percentile,Recon_shotsAccuracy_value,Recon_shotsAccuracy_percentile,Recon_score_value,Recon_score_percentile,Recon_scorePerMinute_value,Recon_scorePerMinute_percentile,Tanker_kills_value,Tanker_kills_percentile,Tanker_deaths_value,Tanker_deaths_percentile,Tanker_killsPerMinute_value,Tanker_killsPerMinute_percentile,Tanker_kdRatio_value,Tanker_kdRatio_percentile,Tanker_timePlayed_value,Tanker_timePlayed_percentile,Tanker_shotsFired_value,Tanker_shotsFired_percentile,Tanker_shotsHit_value,Tanker_shotsHit_percentile,Tanker_shotsAccuracy_value,Tanker_shotsAccuracy_percentile,Tanker_score_value,Tanker_score_percentile,Tanker_scorePerMinute_value,Tanker_scorePerMinute_percentile,Pilot_kills_value,Pilot_kills_percentile,Pilot_deaths_value,Pilot_deaths_percentile,Pilot_killsPerMinute_value,Pilot_killsPerMinute_percentile,Pilot_kdRatio_value,Pilot_kdRatio_percentile,Pilot_timePlayed_value,Pilot_timePlayed_percentile,Pilot_shotsFired_value,Pilot_shotsFired_percentile,Pilot_shotsHit_value,Pilot_shotsHit_percentile,Pilot_shotsAccuracy_value,Pilot_shotsAccuracy_percentile,Pilot_score_value,Pilot_score_percentile,Pilot_scorePerMinute_value,Pilot_scorePerMinute_percentile
0,origin/iamrealfirefly,origin,298.5518743896026,44.0,1.2482349618751765,56.0,8840,82.0,7082,,1120919,82.0,2438,,9250,,410,,401197,,44086,,10.98861656492945,,27,,90,,1015,,1458,,1320,,1341,,288.0,,0.6641123882503193,49.0,84.20997671099092,,36775,,2224,,2077,,7076,,935,,600,,3854,,176,,1205,,48.1,,286,81.0,307,,2,,600,,582,,105,,0,,798685,,3974024,,6073613,,1608938,,1124735,,1240351,,522349,,582072,,1604000,,390000,,390000,,390000,,371833,,2952,,305899,,288739,,16711,,99.14484165850473,,4347,,3613,,0.6847826086956522,,1.2031552726266261,58.0,380915,,160142,,21808,,13.617914101235154,,1807787,88.0,284.78056080655324,41.0,1978,,1724,,0.688478941872607,,1.1473317865429233,58.0,172395,,118364,,11468,,9.688756716569227,,1048815,84.0,365.0591715976331,52.0,1099,,867,,0.6476134354743666,,1.2675893886966552,61.0,101865,,85124,,6307,,7.409191297401438,,495270,75.0,291.85032410135534,41.0,808,,726,,0.4941896024464832,,1.1129476584022038,55.0,98100,,12928,,2201,,17.02506188118812,,371833,72.0,227.42079510703363,38.0,758,,0,,1.108187134502924,,0.0,,41090,,0,,0,,0.0,,305899,78.0,447.22076023391816,29.0,3,,0,,0.041666666666666664,,0.0,,4320,,0,,0,,0.0,,2952,56.0,41.0,23.0
1,xbl/twins0104,xbl,355.89121856866535,64.0,1.6949701195219125,77.0,13614,87.0,8032,,1576399,86.0,2417,,14050,,436,,276598,,45661,,16.508073088019437,,34,,892,,1225,,1738,,3824,,1085,,367.0,,1.0533075435203094,83.0,121.96510638297872,,16654,,1601,,1804,,2336,,295,,466,,3287,,272,,1274,,54.4,,285,81.0,237,,2,,524,,503,,115,,0,,775535,,4599894,,7007185,,2512541,,1032781,,1054572,,538091,,544053,,1869200,,390000,,390000,,390000,,390000,,187022,,426132,,402447,,23041,,98.91565499717674,,1836,,1254,,1.0994011976047904,,1.4641148325358853,72.0,100200,,42346,,8021,,18.941576536154535,,619547,72.0,370.9862275449102,69.0,3087,,1649,,1.2851790174854287,,1.8720436628259551,86.0,144130,,84702,,14619,,17.259332719416307,,1111629,85.0,462.793089092423,79.0,1608,,1036,,1.2782193958664547,,1.5521235521235521,74.0,75505,,24232,,6574,,27.129415648728955,,501554,75.0,398.69157392686805,75.0,5581,,3462,,0.9978544609333095,,1.6120739456961295,78.0,335610,,54849,,11673,,21.282065306568942,,1870424,93.0,334.4223136062936,74.0,1312,,0,,2.0564263322884013,,0.0,,38320,,0,,0,,0.0,,426132,82.0,667.9184952978056,56.0,548,,0,,0.4023494860499266,,0.0,,81770,,0,,0,,0.0,,187022,89.0,137.31424375917769,67.0
2,psn/cornflakes_1_,psn,418.943953085945,81.0,1.6541990119971772,75.0,9376,83.0,5668,,1117436,82.0,1781,,9707,,331,,269403,,35320,,13.110470187785586,,45,,328,,724,,934,,1967,,654,,474.0,,0.9013651220919054,73.0,107.42511055566237,,18352,,1492,,893,,1368,,1132,,519,,2657,,195,,1413,,56.1,,291,81.0,227,,1,,519,,506,,111,,0,,624145,,4357855,,6576411,,1848605,,992411,,1516839,,572556,,498983,,1646000,,390000,,390000,,228159,,390000,,3287,,1359225,,1325397,,32945,,99.2815670289855,,2194,,1711,,0.9878433138226025,,1.2822910578609001,63.0,133295,,45098,,9254,,20.519756973701718,,993800,80.0,447.4561008554705,86.0,1413,,1440,,0.755211117049706,,0.98125,46.0,112305,,51879,,7367,,14.200350816322596,,803929,81.0,429.6787814003207,71.0,510,,367,,0.7774390243902439,,1.3896457765667576,67.0,39390,,16384,,2340,,14.2822265625,,228159,61.0,347.8033536585366,60.0,2148,,1557,,0.8044943820224719,,1.3795761078998072,69.0,160250,,18061,,4963,,27.47909861026521,,1090786,88.0,408.5340823970038,88.0,3397,,0,,1.1746196403872753,,0.0,,173520,,0,,0,,0.0,,1359225,93.0,469.9948132780083,32.0,3,,0,,0.033707865168539325,,0.0,,5385,,0,,0,,0.0,,3287,57.0,36.93258426966292,20.0
3,psn/toshisanity15,psn,169.2442594718714,8.0,0.5208837107056495,10.0,4739,73.0,9098,,715658,76.0,1710,,4938,,199,,327182,,32332,,9.881961721610603,,9,,10,,528,,725,,1029,,1186,,234.0,,0.2720436280137773,7.0,41.08254879448909,,11471,,714,,1271,,4837,,406,,794,,5230,,55,,1893,,47.2,,375,85.0,417,,2,,794,,783,,92,,0,,1045235,,2948235,,5140299,,943410,,739725,,1265200,,372064,,576111,,1820000,,390000,,390000,,390000,,390000,,333,,85227,,59514,,25087,,99.32944927536231,,997,,2302,,0.23897411313518696,,0.4331016507384883,8.0,250345,,79367,,7179,,9.045321103229302,,699376,74.0,167.63566634707576,10.0,713,,1630,,0.27234530175706645,,0.43742331288343556,10.0,157100,,68400,,4599,,6.723684210526317,,531118,74.0,202.8716577540107,10.0,1718,,3204,,0.3150559325142124,,0.5362047440699126,13.0,327210,,157648,,16717,,10.604003856693394,,1036341,87.0,190.04969741426737,13.0,1304,,1924,,0.2528601900329649,,0.6777546777546778,25.0,309460,,21399,,3811,,17.80924342258984,,660528,82.0,128.08376963350784,8.0,73,,0,,5.214285714285714,,0.0,,855,,0,,0,,0.0,,85227,58.0,6087.642857142857,94.0,0,,0,,0.0,,0.0,,265,,0,,0,,0.0,,333,24.0,83.25,48.0
4,psn/nak_cecil,psn,463.7906799729364,89.0,1.857774206508638,82.0,9248,83.0,4978,,1159988,83.0,2770,,9751,,503,,244560,,45799,,18.727101733725878,,21,,55,,1489,,1984,,1808,,1083,,182.0,,0.7821380243572396,62.0,98.10453315290934,,32025,,4086,,3026,,8696,,7,,514,,3577,,82,,4135,,60.2,,342,84.0,226,,0,,568,,554,,118,,0,,709475,,5483861,,7451002,,1526510,,1934751,,2022600,,763141,,1333671,,1204000,,390000,,390000,,390000,,390000,,0,,8102,,1274,,6655,,99.61232620320855,,3155,,1668,,0.8825174825174825,,1.8914868105515588,86.0,214530,,92765,,17255,,18.60076537487199,,1603996,87.0,448.6702097902098,86.0,2027,,1120,,0.819652244237768,,1.8098214285714285,85.0,148395,,68129,,11018,,16.17226144519955,,1333067,87.0,539.0485240598464,91.0,1914,,938,,0.9084005695301376,,2.0405117270788913,88.0,126430,,61849,,11682,,18.887936749179453,,970004,86.0,460.3720930232558,87.0,2151,,1228,,0.5872235872235873,,1.751628664495114,82.0,219785,,21743,,5829,,26.80862806420457,,1552061,92.0,423.7130767130767,90.0,1,,0,,0.2,,0.0,,300,,0,,0,,0.0,,8102,14.0,1620.4,80.0,0,,0,,0.0,,0.0,,35,,0,,0,,0.0,,0,,0.0,
5,origin/cbr6oorr,origin,369.0404893678998,68.0,1.811376751854905,80.0,10986,85.0,6065,,1192166,83.0,1245,,11258,,272,,248965,,34309,,13.780651898861285,,40,,62,,880,,1013,,1753,,593,,284.0,,1.0667055053888728,83.0,115.75551024371298,,45317,,1885,,1618,,2578,,313,,584,,2821,,264,,1323,,49.0,,285,81.0,279,,18,,584,,569,,95,,0,,617970,,3800748,,5417740,,1683762,,901781,,1214105,,486992,,542663,,1130000,,390000,,390000,,148992,,390000,,14958,,388821,,314241,,72987,,98.68378870673953,,2839,,1495,,1.0902457757296466,,1.8989966555183946,86.0,156275,,75271,,11857,,15.75241460854778,,947461,80.0,363.8483102918587,67.0,4186,,2644,,0.9737148173993952,,1.5832072617246595,78.0,257990,,103851,,14307,,13.776468209261344,,1582600,88.0,368.13212374970925,52.0,415,,280,,0.9651162790697675,,1.4821428571428572,71.0,25800,,16672,,2079,,12.470009596928982,,148992,54.0,346.49302325581397,59.0,3060,,1378,,1.4613180515759312,,2.2206095791001452,91.0,125695,,17816,,3809,,21.379658733722493,,868267,86.0,414.64517669531995,89.0,943,,0,,1.4032738095238095,,0.0,,40320,,0,,0,,0.0,,388821,81.0,578.6026785714286,48.0,30,,0,,0.15151515151515152,,0.0,,11890,,0,,0,,0.0,,14958,73.0,75.54545454545455,44.0
6,origin/sirmarillion243,origin,302.99568965517244,46.0,0.723911257189811,21.0,5286,75.0,7302,,705095,76.0,1823,,5569,,283,,232431,,33153,,14.263587903506847,,13,,25,,639,,906,,912,,604,,213.0,,0.5178291536050157,32.0,69.07278605015674,,377,,525,,1587,,459,,0,,551,,2676,,81,,1426,,45.2,,285,81.0,345,,0,,630,,586,,85,,0,,612525,,3092980,,4412614,,944988,,555138,,1592804,,456234,,459562,,863400,,390000,,18158,,8390,,57845,,397,,90080,,73956,,15717,,99.3831981981982,,5177,,7028,,0.5267602767602768,,0.7366249288560045,25.0,589725,,228492,,32657,,14.292404110428375,,2989003,92.0,304.1313593813594,48.0,22,,58,,0.2857142857142857,,0.3793103448275862,7.0,4650,,1876,,162,,8.635394456289978,,18158,19.0,235.8181818181818,16.0,12,,33,,0.2926829268292683,,0.36363636363636365,5.0,2475,,996,,118,,11.847389558232932,,8390,17.0,204.6341463414634,16.0,75,,132,,0.29069767441860467,,0.5681818181818182,18.0,15485,,923,,211,,22.8602383531961,,57845,41.0,224.20542635658916,37.0,79,,0,,79.0,,0.0,,55,,0,,0,,0.0,,90080,59.0,90080.0,99.9,0,,0,,0.0,,0.0,,135,,0,,0,,0.0,,397,26.0,198.5,79.0
7,xbl/ttd baksteen,xbl,286.0880018494259,40.0,1.104441360166551,47.0,6366,78.0,5764,,848409,79.0,1964,,6692,,326,,327652,,36266,,11.068450673275304,,38,,56,,618,,832,,863,,1029,,241.0,,0.4905602219311089,28.0,65.37789936040687,,6346,,872,,1370,,3801,,705,,466,,4539,,95,,2497,,47.3,,297,82.0,327,,4,,628,,598,,91,,0,,778625,,3712564,,5003562,,1289116,,874670,,1548778,,676598,,652399,,614400,,390000,,390000,,390000,,117302,,20142,,695430,,648308,,46065,,98.68958579881657,,2095,,2085,,0.4833871712044301,,1.0047961630695443,45.0,260075,,92321,,11746,,12.722999100962944,,1182137,83.0,272.75888324873097,37.0,651,,749,,0.4571629213483146,,0.8691588785046729,39.0,85460,,30753,,3737,,12.151660000650342,,426595,69.0,299.5751404494382,31.0,2290,,2258,,0.5037395512538495,,1.0141718334809566,45.0,272760,,137877,,14750,,10.697940918354766,,1433573,90.0,315.34821821381433,49.0,166,,231,,0.2681744749596123,,0.7186147186147186,28.0,37155,,3391,,552,,16.27838395753465,,117302,53.0,189.50242326332796,25.0,1559,,0,,0.8753509264458169,,0.0,,106895,,0,,0,,0.0,,695430,87.0,390.47164514317797,18.0,26,,0,,0.0959409594095941,,0.0,,16280,,0,,0,,0.0,,20142,76.0,74.32472324723247,44.0
8,psn/luckysnake2,psn,430.9401138108572,83.0,2.1867633726201268,88.0,12060,86.0,5515,,1432624,85.0,2525,,12491,,431,,343779,,54433,,15.833718755363185,,81,,180,,1170,,1636,,1777,,1028,,341.0,,1.0893324902899466,85.0,129.40330593442326,,30177,,1412,,1241,,6595,,1300,,618,,3939,,254,,2260,,57.7,,356,84.0,258,,3,,618,,600,,116,,0,,664305,,4770938,,7089141,,2133254,,1475786,,1161898,,812203,,748369,,1506000,,390000,,390000,,390000,,390000,,177844,,969841,,867213,,99555,,98.29646422628952,,2320,,1300,,1.0745715609078277,,1.7846153846153847,83.0,129590,,41093,,9855,,23.98218674713455,,864260,78.0,400.3056970819824,77.0,2098,,1075,,1.0932777488275143,,1.9516279069767442,88.0,115140,,50096,,11348,,22.65250718620249,,904823,82.0,471.5075560187598,81.0,3054,,1724,,1.0520151567344127,,1.771461716937355,81.0,174235,,86145,,16303,,18.92506819896686,,1226697,88.0,422.561832586979,80.0,1775,,999,,0.9916201117318436,,1.7767767767767768,83.0,107455,,19855,,5202,,26.199949634852683,,796983,85.0,445.24189944134076,93.0,2864,,0,,1.8755730189914865,,0.0,,91655,,0,,0,,0.0,,969841,90.0,635.128356254093,53.0,461,,0,,0.5987012987012987,,0.0,,46230,,0,,0,,0.0,,177844,88.0,230.96623376623376,83.0
9,xbl/blear 707,xbl,429.56460431654676,83.0,1.8625327510917031,82.0,10663,85.0,5725,,1237335,84.0,2427,,11082,,419,,335567,,50983,,15.19309109656194,,20,,252,,1312,,1760,,2357,,1085,,276.0,,1.0228297362110312,81.0,118.68920863309353,,44069,,2589,,1758,,5831,,1704,,517,,4047,,231,,1095,,57.1,,293,82.0,216,,4,,517,,505,,112,,0,,625515,,4478211,,6650687,,1741350,,1410078,,1326783,,617726,,706492,,1558000,,390000,,390000,,390000,,390000,,2651,,105896,,86607,,18775,,98.82150074294205,,3234,,1725,,1.0769230769230769,,1.8747826086956523,85.0,180190,,94622,,15247,,16.113588805985923,,1230291,84.0,409.68731268731267,79.0,2558,,1378,,0.9442598744924326,,1.8563134978229319,86.0,162570,,106868,,13387,,12.526668413369766,,1298748,87.0,479.4197120708749,82.0,3056,,1668,,1.0603747397640528,,1.8321342925659472,83.0,172940,,100059,,16911,,16.901028393247984,,1189613,88.0,412.7734212352533,78.0,1699,,899,,1.0234939759036144,,1.889877641824249,85.0,99610,,24042,,4901,,20.38515930455037,,697689,83.0,420.294578313253,90.0,223,,0,,1.4294871794871795,,0.0,,9360,,0,,0,,0.0,,105896,62.0,678.8205128205128,56.0,1,,0,,0.07142857142857142,,0.0,,845,,0,,0,,0.0,,2651,55.0,189.35714285714286,77.0
