,player_id,platform,scorePerMinute_value,scorePerMinute_percentile,kdRatio_value,kdRatio_percentile,kills_value,kills_percentile,deaths_value,deaths_percentile,damage_value,damage_percentile,assists_value,assists_percentile,killsAggregated_value,killsAggregated_percentile,assistsAsKills_value,assistsAsKills_percentile,shotsTaken_value,shotsTaken_percentile,shotsHit_value,shotsHit_percentile,shotsAccuracy_value,shotsAccuracy_percentile,killStreak_value,killStreak_percentile,dogtagsTaken_value,dogtagsTaken_percentile,avengerKills_value,avengerKills_percentile,saviorKills_value,saviorKills_percentile,headshots_value,headshots_percentile,suppressionAssists_value,suppressionAssists_percentile,longestHeadshot_value,longestHeadshot_percentile,killsPerMinute_value,killsPerMinute_percentile,damagePerMinute_value,damagePerMinute_percentile,heals_value,heals_percentile,revives_value,revives_percentile,revivesRecieved_value,revivesRecieved_percentile,resupplies_value,resupplies_percentile,repairs_value,repairs_percentile,aceSquad_value,aceSquad_percentile,squadSpawns_value,squadSpawns_percentile,squadWipes_value,squadWipes_percentile,ordersCompleted_value,ordersCompleted_percentile,wlPercentage_value,wlPercentage_percentile,wins_value,wins_percentile,losses_value,losses_percentile,draws_value,draws_percentile,rounds_value,rounds_percentile,roundsPlayed_value,roundsPlayed_percentile,rank_value,rank_percentile,rankScore_value,rankScore_percentile,timePlayed_value,timePlayed_percentile,scoreRound_value,scoreRound_percentile,scoreGeneral_value,scoreGeneral_percentile,scoreCombat_value,scoreCombat_percentile,scoreDefensive_value,scoreDefensive_percentile,scoreObjective_value,scoreObjective_percentile,scoreBonus_value,scoreBonus_percentile,scoreSquad_value,scoreSquad_percentile,scoreAward_value,scoreAward_percentile,scoreAssault_value,scoreAssault_percentile,scoreMedic_value,scoreMedic_percentile,scoreSupport_value,scoreSupport_percentile,scoreRecon_value,scoreRecon_percentile,scoreAir_value,scoreAir_percentile,scoreLand_value,scoreLand_percentile,scoreTanks_value,scoreTanks_percentile,scoreTransports_value,scoreTransports_percentile,rankProgression_value,rankProgression_percentile,Assault_kills_value,Assault_kills_percentile,Assault_deaths_value,Assault_deaths_percentile,Assault_killsPerMinute_value,Assault_killsPerMinute_percentile,Assault_kdRatio_value,Assault_kdRatio_percentile,Assault_timePlayed_value,Assault_timePlayed_percentile,Assault_shotsFired_value,Assault_shotsFired_percentile,Assault_shotsHit_value,Assault_shotsHit_percentile,Assault_shotsAccuracy_value,Assault_shotsAccuracy_percentile,Assault_score_value,Assault_score_percentile,Assault_scorePerMinute_value,Assault_scorePerMinute_percentile,Medic_kills_value,Medic_kills_percentile,Medic_deaths_value,Medic_deaths_percentile,Medic_killsPerMinute_value,Medic_killsPerMinute_percentile,Medic_kdRatio_value,Medic_kdRatio_percentile,Medic_timePlayed_value,Medic_timePlayed_percentile,Medic_shotsFired_value,Medic_shotsFired_percentile,Medic_shotsHit_value,Medic_shotsHit_percentile,Medic_shotsAccuracy_value,Medic_shotsAccuracy_percentile,Medic_score_value,Medic_score_percentile,Medic_scorePerMinute_value,Medic_scorePerMinute_percentile,Support_kills_value,Support_kills_percentile,Support_deaths_value,Support_deaths_percentile,Support_killsPerMinute_value,Support_killsPerMinute_percentile,Support_kdRatio_value,Support_kdRatio_percentile,Support_timePlayed_value,Support_timePlayed_percentile,Support_shotsFired_value,Support_shotsFired_percentile,Support_shotsHit_value,Support_shotsHit_percentile,Support_shotsAccuracy_value,Support_shotsAccuracy_percentile,Support_score_value,Support_score_percentile,Support_scorePerMinute_value,Support_scorePerMinute_percentile,Recon_kills_value,Recon_kills_percentile,Recon_deaths_value,Recon_deaths_percentile,Recon_killsPerMinute_value,Recon_killsPerMinute_percentile,Recon_kdRatio_value,Recon_kdRatio_percentile,Recon_timePlayed_value,Recon_timePlayed_percentile,Recon_shotsFired_value,Recon_shotsFired_percentile,Recon_shotsHit_value,Recon_shotsHit_percentile,Recon_shotsAccuracy_value,Recon_shotsAccuracy_percentile,Recon_score_value,Recon_score_percentile,Recon_scorePerMinute_value,Recon_scorePerMinute_percentile,Tanker_kills_value,Tanker_kills_percentile,Tanker_deaths_value,Tanker_deaths_percentile,Tanker_killsPerMinute_value,Tanker_killsPerMinute_percentile,Tanker_kdRatio_value,Tanker_kdRatio_percentile,Tanker_timePlayed_value,Tanker_timePlayed_percentile,Tanker_shotsFired_value,Tanker_shotsFired_percentile,Tanker_shotsHit_value,Tanker_shotsHit_percentile,Tanker_shotsAccuracy_value,Tanker_shotsAccuracy_percentile,Tanker_score_value,Tanker_score_percentile,Tanker_scorePerMinute_value,Tanker_scorePerMinute_percentile,Pilot_kills_value,Pilot_kills_percentile,Pilot_deaths_value,Pilot_deaths_percentile,Pilot_killsPerMinute_value,Pilot_killsPerMinute_percentile,Pilot_kdRatio_value,Pilot_kdRatio_percentile,Pilot_timePlayed_value,Pilot_timePlayed_percentile,Pilot_shotsFired_value,Pilot_shotsFired_percentile,Pilot_shotsHit_value,Pilot_shotsHit_percentile,Pilot_shotsAccuracy_value,Pilot_shotsAccuracy_percentile,Pilot_score_value,Pilot_score_percentile,Pilot_scorePerMinute_value,Pilot_scorePerMinute_percentile
0,psn/raptor-440,psn,366.8084379076148,67.0,2.272513340128305,90.0,151613,99.5,66716,,17352182,99.4,24001,,156291,,4676,,6231879,,617838,,9.914152697765795,,73,,673,,12088,,16204,,18374,,7903,,371.0,,0.9741825214770836,78.0,111.49566603054662,,146756,,11353,,9162,,70231,,5893,,5806,,45974,,3008,,20502,,57.2,,4548,99.5,3403,,3,,7958,,7749,,467,,0,,9337900,,57086764,,65448344,,27807028,,12370954,,17181878,,8520343,,7040862,,12427000,,390000,,390000,,390000,,390000,,5387064,,11716516,,11380818,,327252,,99.6749919092927,,43592,,25682,,0.9872047466992776,,1.697375593801106,81.0,2649450,,698424,,175867,,25.1805493511105,,16626611,99.2,376.53398102226146,70.0,13843,,8576,,0.9488655836589212,,1.6141557835820894,79.0,875370,,355442,,72558,,20.413457047844656,,5965329,96.9,408.892247583796,65.0,37612,,19246,,1.0917218158597468,,1.9542762132391147,86.0,2067120,,933586,,193294,,20.704466433729728,,14425451,99.7,418.7115697201904,79.0,11668,,6636,,0.8761733123075768,,1.758288125376733,82.0,799055,,151540,,37592,,24.806651709119702,,4103290,97.5,308.12420214763085,67.0,32248,,0,,1.0552701331849865,,0.0,,1833545,,0,,0,,0.0,,11716516,99.6,383.40639418829153,17.0,13980,,0,,0.753395128260401,,0.0,,1113360,,0,,0,,0.0,,5387064,99.3,290.3138607458504,88.0
1,origin/kansaijinjp,origin,324.2520787994357,53.0,2.8096205068699067,94.0,106538,98.9,37919,,12971784,99.0,20870,,109995,,3457,,5864560,,447928,,7.637879056570314,,80,,681,,6115,,8673,,6694,,10127,,489.0,,0.7552297844286757,59.0,91.95477326376827,,155533,,9927,,5320,,40590,,6208,,6042,,33828,,1790,,28153,,60.5,,4546,99.5,2962,,8,,7517,,7352,,413,,0,,8464065,,45741268,,53987568,,24241582,,10171997,,11502473,,7254344,,6875095,,5749600,,390000,,390000,,390000,,390000,,9022349,,20307940,,19919344,,378765,,99.8249296210864,,12374,,10040,,0.5588726796440991,,1.2324701195219123,60.0,1328500,,605600,,64631,,10.672225891677675,,6281355,96.7,283.6978907908405,41.0,8176,,7090,,0.6081975749460686,,1.1531734837799719,58.0,806605,,521117,,49678,,9.532983955618413,,4961336,96.2,369.06464330878526,53.0,9504,,6523,,0.6074007797021793,,1.4569983136593592,70.0,938850,,467487,,65193,,13.94541452489588,,4824033,97.6,308.30401993992456,47.0,3342,,2863,,0.360673429743147,,1.167307020607754,58.0,555990,,107202,,10517,,9.810451297550419,,2082323,94.0,224.7272825383121,37.0,55425,,0,,1.128037611429967,,0.0,,2948090,,0,,0,,0.0,,20307940,99.8,413.3174583791265,22.0,21007,,0,,0.668310374447237,,0.0,,1886030,,0,,0,,0.0,,9022349,99.6,287.0342951674991,88.0
2,psn/carl_wismer,psn,451.53779748567115,87.0,2.638256082350074,93.0,184021,99.7,69751,,21987345,99.7,32836,,188311,,4289,,2270066,,558651,,24.609460694094356,,75,,3615,,14561,,21379,,55980,,17120,,294.0,,1.0851062575182207,84.0,129.65153784465883,,493239,,25761,,16455,,37269,,453,,5629,,61694,,3672,,43718,,57.5,,4549,99.5,3351,,11,,7912,,7680,,500,,0,,10175310,,76575392,,74613750,,30586996,,15271896,,31134384,,11502476,,10536416,,10514400,,390000,,390000,,390000,,390000,,167461,,6871668,,6774031,,95394,,100.0,,52303,,23112,,1.0343920575903804,,2.263023537556248,92.0,3033880,,717757,,210537,,29.332629288185274,,22058494,99.6,436.2489913772645,84.0,105812,,38633,,1.1363582666595071,,2.7389019749954704,96.2,5586905,,785259,,248322,,31.62294223943947,,44478044,99.9,477.6678730601944,82.0,3553,,1904,,1.0656868626274745,,1.8660714285714286,84.0,200040,,85772,,21440,,24.996502355080914,,1367320,89.0,410.1139772045591,77.0,6301,,3418,,0.7308049176525169,,1.8434757167934464,84.0,517325,,45671,,14900,,32.62464145737995,,2985472,96.2,346.26212015773604,77.0,18757,,0,,1.485820659062104,,0.0,,757455,,0,,0,,0.0,,6871668,99.0,544.3336501901141,44.0,412,,0,,0.3102409638554217,,0.0,,79705,,0,,0,,0.0,,167461,88.0,126.10015060240964,64.0
3,psn/a479r,psn,446.05699639958505,86.0,1.4265588030277743,66.0,145305,99.4,101857,,17124216,99.4,30025,,150986,,5681,,3215490,,711257,,22.119708038277214,,31,,760,,15641,,21434,,29670,,9375,,322.0,,0.9852321962531275,79.0,116.10976180305526,,312628,,34580,,25468,,52596,,6909,,6985,,44812,,2933,,24378,,61.4,,4548,99.5,2843,,13,,7404,,7044,,500,,0,,8849000,,65785824,,74613750,,22918014,,16357576,,26859090,,8878806,,10458688,,7972400,,390000,,390000,,390000,,390000,,2877,,445833,,243027,,198052,,100.0,,57833,,39577,,0.9920407568142443,,1.4612780150087172,72.0,3497850,,1114993,,282415,,25.328858566825087,,24883946,99.7,426.8477966276138,82.0,56146,,37267,,1.098769056145913,,1.5065875976064615,75.0,3065940,,1342813,,273348,,20.35637128922642,,25704404,99.7,503.03144875633575,86.0,20279,,15257,,0.8565937315198108,,1.329160385396867,64.0,1420495,,632105,,121660,,19.24680235087525,,9589221,99.2,405.0528427811101,76.0,10900,,9381,,0.7619180763316091,,1.1619230359236754,58.0,858375,,123690,,33089,,26.751556310130166,,5581781,98.5,390.17062770865374,86.0,388,,0,,4.9743589743589745,,0.0,,4685,,0,,0,,0.0,,445833,83.0,5715.807692307692,94.0,1,,0,,0.037037037037037035,,0.0,,1655,,0,,0,,0.0,,2877,56.0,106.55555555555556,58.0
4,origin/x-shewolf,origin,667.7980554742627,99.0,2.1040992759212145,87.0,182781,99.7,86869,,21037486,99.7,39662,,190185,,7404,,3564836,,767773,,21.537400317994994,,42,,4865,,16770,,25266,,43008,,13165,,373.0,,1.1887035411179396,89.0,136.81582934998212,,670007,,60632,,45431,,73158,,2145,,6170,,71074,,3705,,58303,,58.5,,4544,99.5,3222,,0,,7766,,7609,,500,,0,,9225950,,102683968,,74613750,,29443628,,22530598,,51423648,,15337973,,17872192,,8327400,,390000,,390000,,390000,,390000,,5371,,1320627,,337447,,965641,,100.0,,37206,,17603,,1.1691176470588236,,2.1136169971027665,90.0,1909485,,675629,,157841,,23.362081852614377,,20067200,99.5,630.5681246857717,98.8,86660,,39405,,1.2231820234869015,,2.1992132978048473,91.0,4250920,,2093804,,414275,,19.78575836133659,,51436688,99.9,726.0146793134599,98.9,23042,,10930,,1.1483678046349364,,2.108142726440988,89.0,1203930,,537350,,114018,,21.218572624918583,,13215170,99.6,658.6179915275355,98.3,34984,,18368,,1.138653821117042,,1.904616724738676,86.0,1843460,,244610,,77744,,31.782837986999713,,18204752,99.8,592.5254524150502,98.4,714,,0,,3.0126582278481013,,0.0,,14250,,0,,0,,0.0,,1320627,92.0,5572.265822784811,94.0,4,,0,,0.06153846153846154,,0.0,,3905,,0,,0,,0.0,,5371,63.0,82.63076923076923,48.0
5,origin/sushi90,origin,373.9390081652884,69.0,2.5584788152216555,93.0,104345,98.9,40784,,11863790,98.8,27038,,109469,,5124,,3274202,,543679,,16.604931522245725,,36,,1138,,14583,,21458,,16703,,8643,,287.0,,1.361033574204993,93.0,154.7464325776746,,579868,,62688,,34561,,50018,,499,,6383,,22015,,2346,,1312,,71.1,,4543,99.5,1839,,6,,6388,,6235,,338,,0,,4600005,,28668408,,40445060,,15316233,,12609379,,777206,,4480430,,8600201,,7332200,,390000,,390000,,390000,,284845,,1816,,136787,,113044,,23122,,99.77196423065064,,3516,,1953,,1.0262697022767076,,1.8003072196620584,84.0,205585,,101543,,19677,,19.377997498596653,,1004189,81.0,293.1082895504962,44.0,91479,,32141,,1.4428409198447998,,2.846177779160574,96.6,3804130,,2900684,,463595,,15.98226487269899,,24981980,99.7,394.0251096179931,61.0,8449,,5853,,0.9659311764033383,,1.4435332308218007,69.0,524850,,251013,,56238,,22.404417301095958,,2367369,94.0,270.6492511718303,34.0,851,,513,,0.8384236453201971,,1.658869395711501,79.0,60930,,16143,,3481,,21.563525986495694,,284845,68.0,280.6354679802956,58.0,226,,0,,4.035714285714286,,0.0,,3400,,0,,0,,0.0,,136787,66.0,2442.625,86.0,2,,0,,0.1111111111111111,,0.0,,1110,,0,,0,,0.0,,1816,49.0,100.88888888888889,56.0
6,psn/urchinswift,psn,431.27544092754044,83.0,2.105260054251681,87.0,107103,98.9,50874,,12843200,98.9,22677,,111119,,4016,,3008007,,557230,,18.524890400853455,,71,,2006,,8307,,12056,,13274,,8501,,396.0,,0.9747092335414353,78.0,116.88174587284541,,247836,,17331,,14983,,19988,,12397,,5747,,30905,,1407,,34748,,74.2,,4542,99.5,1573,,6,,6124,,5822,,461,,0,,6592965,,47389408,,64075064,,20205928,,14048543,,13363369,,8726699,,9194963,,8399400,,390000,,390000,,390000,,390000,,1577771,,14810273,,13996444,,790818,,99.77159451431953,,22084,,15354,,0.9025666176230178,,1.438322261299987,71.0,1468120,,670333,,118569,,17.688074434646662,,9503084,98.1,388.3882622200425,74.0,26839,,17504,,0.942877217635693,,1.5333066727605118,76.0,1707935,,947601,,162157,,17.112371135108553,,13183721,98.9,463.1554891972598,79.0,5948,,4124,,0.6486368593238823,,1.4422890397672163,69.0,550205,,281114,,33872,,12.04920423742681,,3025577,95.6,329.94296619411125,54.0,13205,,8852,,0.9369235135518661,,1.4917532760957977,74.0,845645,,268883,,52059,,19.361209150448335,,7031253,98.9,498.88271604938274,96.3,38133,,0,,1.3568531169940221,,0.0,,1686280,,0,,0,,0.0,,14810273,99.7,526.9809635639054,41.0,5136,,0,,0.920595088725578,,0.0,,334780,,0,,0,,0.0,,1577771,97.4,282.80534145904284,88.0
7,psn/ar1sfodeles,psn,257.6310512557493,30.0,0.8358915418458649,29.0,67637,97.7,80916,,8475543,97.8,15997,,70342,,2704,,2143533,,298040,,13.904147965065153,,24,,5456,,7010,,9306,,8290,,4699,,329.0,,0.4476158962310976,23.0,56.09042056847887,,652345,,30601,,14648,,71091,,3124,,6994,,53488,,1103,,23417,,53.7,,4541,99.5,3895,,27,,8481,,8131,,373,,0,,9066335,,38929340,,46403280,,11138672,,12146742,,15781161,,5764445,,9127055,,7938400,,390000,,390000,,390000,,390000,,30541,,1071343,,967014,,101886,,99.71426576056301,,15160,,20087,,0.4890480338075422,,0.7547169811320755,27.0,1859965,,577545,,84486,,14.628470508791521,,8404741,97.7,271.12942352979127,36.0,23684,,33451,,0.44960798830609183,,0.7080206869749783,27.0,3160620,,1140464,,133606,,11.715056327950728,,18211976,99.4,345.72917971790343,45.0,7135,,7733,,0.5502429243464179,,0.9226690805638174,38.0,778045,,201146,,38601,,19.190538216022194,,3607728,96.4,278.2237988740649,37.0,19272,,18028,,0.3850626386141581,,1.0690037719103616,52.0,3002995,,182376,,34902,,19.13738649822345,,7581097,99.1,151.47349597394555,13.0,2375,,0,,0.6628523583589171,,0.0,,214990,,0,,0,,0.0,,1071343,91.0,299.0072564889757,6.0,54,,0,,0.06521739130434782,,0.0,,49720,,0,,0,,0.0,,30541,78.0,36.88526570048309,20.0
8,psn/miki333-angelova,psn,201.4404949210863,14.0,1.6954129628031414,77.0,78579,98.1,46348,,13173617,99.0,19173,,83218,,4639,,2858000,,565360,,19.781665500349895,,33,,2203,,5598,,8279,,17108,,4918,,358.0,,0.35023778854425275,13.0,58.71668620380729,,91827,,12744,,16813,,7587,,0,,6396,,12860,,1486,,2853,,58.5,,4546,99.5,3193,,27,,7766,,7645,,457,,0,,13461545,,45194988,,63439080,,22226744,,4406416,,18685776,,14376568,,4155745,,7523000,,390000,,390000,,390000,,390000,,302716,,2218719,,2110884,,105986,,99.90760302530404,,43036,,26232,,0.3340059605116106,,1.6405916437938395,79.0,7730935,,1376740,,304016,,22.082310385403197,,23509828,99.6,182.4617223395008,12.0,21643,,11296,,0.4120043402943024,,1.9159879603399435,87.0,3151885,,901161,,166400,,18.46506894994346,,10663418,98.5,202.99286135805525,10.0,704,,377,,0.2029988465974625,,1.8673740053050398,84.0,208115,,42441,,7354,,17.327584175679178,,549159,77.0,158.35034602076124,8.0,9310,,7006,,0.26272717010949315,,1.3288609763060235,66.0,2126185,,298674,,71097,,23.80421462865867,,6385829,98.8,180.20738796703918,21.0,3430,,0,,1.2875375375375375,,0.0,,159855,,0,,0,,0.0,,2218719,95.9,832.8524774774775,64.0,909,,0,,0.64513839602555,,0.0,,84570,,0,,0,,0.0,,302716,91.0,214.8445706174592,81.0
9,xbl/ph le ef,xbl,561.6583752721884,97.1,2.9256477980907003,95.4,169474,99.6,57927,,19606978,99.6,32113,,175415,,5941,,3451470,,770603,,22.32680567989871,,54,,1824,,17744,,24394,,36635,,9229,,313.0,,1.531248588234231,96.1,177.15494637548903,,189906,,29630,,24403,,25403,,167,,5822,,37676,,3153,,28298,,73.8,,4541,99.5,1606,,9,,6156,,6001,,500,,0,,6640675,,62162664,,74613750,,25904840,,15475928,,21047220,,10046063,,8235702,,7343400,,390000,,390000,,390000,,390000,,1984,,591277,,519090,,70410,,100.0,,54004,,18014,,1.5696099517526012,,2.997890529588098,97.2,2064380,,1014332,,249296,,24.577357314961965,,19547060,99.4,568.1293960355752,97.4,67293,,23024,,1.6097263419768444,,2.9227328005559414,96.9,2508285,,1741810,,328562,,18.8632514453356,,25247894,99.7,603.9588077695914,96.4,30930,,10090,,1.67216305346813,,3.0654112983151633,96.8,1109860,,543200,,148327,,27.30614874815906,,10186674,99.3,550.7203330269773,95.6,15927,,6245,,1.0553972566430323,,2.5503602882305842,94.0,905480,,128773,,40113,,31.150163465943947,,6836469,98.9,453.01630110661984,93.0,1497,,0,,1.7406976744186047,,0.0,,51630,,0,,0,,0.0,,591277,86.0,687.5313953488372,57.0,0,,0,,0.0,,0.0,,1040,,0,,0,,0.0,,1984,51.0,116.70588235294117,61.0
