,player_id,platform,scorePerMinute_value,scorePerMinute_percentile,kdRatio_value,kdRatio_percentile,kills_value,kills_percentile,deaths_value,deaths_percentile,damage_value,damage_percentile,assists_value,assists_percentile,killsAggregated_value,killsAggregated_percentile,assistsAsKills_value,assistsAsKills_percentile,shotsTaken_value,shotsTaken_percentile,shotsHit_value,shotsHit_percentile,shotsAccuracy_value,shotsAccuracy_percentile,killStreak_value,killStreak_percentile,dogtagsTaken_value,dogtagsTaken_percentile,avengerKills_value,avengerKills_percentile,saviorKills_value,saviorKills_percentile,headshots_value,headshots_percentile,suppressionAssists_value,suppressionAssists_percentile,longestHeadshot_value,longestHeadshot_percentile,killsPerMinute_value,killsPerMinute_percentile,damagePerMinute_value,damagePerMinute_percentile,heals_value,heals_percentile,revives_value,revives_percentile,revivesRecieved_value,revivesRecieved_percentile,resupplies_value,resupplies_percentile,repairs_value,repairs_percentile,aceSquad_value,aceSquad_percentile,squadSpawns_value,squadSpawns_percentile,squadWipes_value,squadWipes_percentile,ordersCompleted_value,ordersCompleted_percentile,wlPercentage_value,wlPercentage_percentile,wins_value,wins_percentile,losses_value,losses_percentile,draws_value,draws_percentile,rounds_value,rounds_percentile,roundsPlayed_value,roundsPlayed_percentile,rank_value,rank_percentile,rankScore_value,rankScore_percentile,timePlayed_value,timePlayed_percentile,scoreRound_value,scoreRound_percentile,scoreGeneral_value,scoreGeneral_percentile,scoreCombat_value,scoreCombat_percentile,scoreDefensive_value,scoreDefensive_percentile,scoreObjective_value,scoreObjective_percentile,scoreBonus_value,scoreBonus_percentile,scoreSquad_value,scoreSquad_percentile,scoreAward_value,scoreAward_percentile,scoreAssault_value,scoreAssault_percentile,scoreMedic_value,scoreMedic_percentile,scoreSupport_value,scoreSupport_percentile,scoreRecon_value,scoreRecon_percentile,scoreAir_value,scoreAir_percentile,scoreLand_value,scoreLand_percentile,scoreTanks_value,scoreTanks_percentile,scoreTransports_value,scoreTransports_percentile,rankProgression_value,rankProgression_percentile,Assault_kills_value,Assault_kills_percentile,Assault_deaths_value,Assault_deaths_percentile,Assault_killsPerMinute_value,Assault_killsPerMinute_percentile,Assault_kdRatio_value,Assault_kdRatio_percentile,Assault_timePlayed_value,Assault_timePlayed_percentile,Assault_shotsFired_value,Assault_shotsFired_percentile,Assault_shotsHit_value,Assault_shotsHit_percentile,Assault_shotsAccuracy_value,Assault_shotsAccuracy_percentile,Assault_score_value,Assault_score_percentile,Assault_scorePerMinute_value,Assault_scorePerMinute_percentile,Medic_kills_value,Medic_kills_percentile,Medic_deaths_value,Medic_deaths_percentile,Medic_killsPerMinute_value,Medic_killsPerMinute_percentile,Medic_kdRatio_value,Medic_kdRatio_percentile,Medic_timePlayed_value,Medic_timePlayed_percentile,Medic_shotsFired_value,Medic_shotsFired_percentile,Medic_shotsHit_value,Medic_shotsHit_percentile,Medic_shotsAccuracy_value,Medic_shotsAccuracy_percentile,Medic_score_value,Medic_score_percentile,Medic_scorePerMinute_value,Medic_scorePerMinute_percentile,Support_kills_value,Support_kills_percentile,Support_deaths_value,Support_deaths_percentile,Support_killsPerMinute_value,Support_killsPerMinute_percentile,Support_kdRatio_value,Support_kdRatio_percentile,Support_timePlayed_value,Support_timePlayed_percentile,Support_shotsFired_value,Support_shotsFired_percentile,Support_shotsHit_value,Support_shotsHit_percentile,Support_shotsAccuracy_value,Support_shotsAccuracy_percentile,Support_score_value,Support_score_percentile,Support_scorePerMinute_value,Support_scorePerMinute_percentile,Recon_kills_value,Recon_kills_percentile,Recon_deaths_value,Recon_deaths_percentile,Recon_killsPerMinute_value,Recon_killsPerMinute_percentile,Recon_kdRatio_value,Recon_kdRatio_percentile,Recon_timePlayed_value,Recon_timePlayed_percentile,Recon_shotsFired_value,Recon_shotsFired_percentile,Recon_shotsHit_value,Recon_shotsHit_percentile,Recon_shotsAccuracy_value,Recon_shotsAccuracy_percentile,Recon_score_value,Recon_score_percentile,Recon_scorePerMinute_value,Recon_scorePerMinute_percentile,Tanker_kills_value,Tanker_kills_percentile,Tanker_deaths_value,Tanker_deaths_percentile,Tanker_killsPerMinute_value,Tanker_killsPerMinute_percentile,Tanker_kdRatio_value,Tanker_kdRatio_percentile,Tanker_timePlayed_value,Tanker_timePlayed_percentile,Tanker_shotsFired_value,Tanker_shotsFired_percentile,Tanker_shotsHit_value,Tanker_shotsHit_percentile,Tanker_shotsAccuracy_value,Tanker_shotsAccuracy_percentile,Tanker_score_value,Tanker_score_percentile,Tanker_scorePerMinute_value,Tanker_scorePerMinute_percentile,Pilot_kills_value,Pilot_kills_percentile,Pilot_deaths_value,Pilot_deaths_percentile,Pilot_killsPerMinute_value,Pilot_killsPerMinute_percentile,Pilot_kdRatio_value,Pilot_kdRatio_percentile,Pilot_timePlayed_value,Pilot_timePlayed_percentile,Pilot_shotsFired_value,Pilot_shotsFired_percentile,Pilot_shotsHit_value,Pilot_shotsHit_percentile,Pilot_shotsAccuracy_value,Pilot_shotsAccuracy_percentile,Pilot_score_value,Pilot_score_percentile,Pilot_scorePerMinute_value,Pilot_scorePerMinute_percentile
0,psn/xmurder1onex,psn,444.8984627435621,86.0,2.4846303501945526,92.0,102168,98.8,41120,,11678303,98.7,16241,,105438,,3270,,3183029,,419315,,13.173458363087487,,81,,3611,,8060,,10955,,15495,,6289,,480.0,,1.2504650935082737,91.0,142.93428718300206,,166350,,14406,,8365,,22756,,2537,,3810,,18616,,2289,,13129,,58.0,,2211,97.6,1590,,9,,3810,,3733,,367,,0,,4902290,,36349984,,45028968,,18817238,,7574583,,10002421,,5000731,,4167992,,3737000,,390000,,390000,,390000,,390000,,6455503,,5708115,,5493664,,209576,,99.67067417036041,,17442,,9005,,1.2334346934445937,,1.9369239311493616,87.0,848465,,375822,,77350,,20.581551904891146,,6358512,96.7,449.65080263064846,86.0,27186,,13132,,1.3894510886231217,,2.0702101736216876,90.0,1174000,,686403,,136454,,19.879575118407118,,10992370,98.6,561.8097720535623,93.0,12329,,6767,,1.1552661169415293,,1.8219299541894487,83.0,640360,,423002,,63492,,15.009858109417923,,4306416,97.2,403.5247376311844,76.0,9423,,6093,,0.9210243377968917,,1.5465288035450517,76.0,613910,,126252,,22796,,18.055951588885723,,3458349,96.9,338.026488124328,75.0,17511,,0,,1.8524278006981911,,0.0,,567190,,0,,0,,0.0,,5708115,98.7,603.8416375753729,50.0,20989,,0,,1.189920063495663,,0.0,,1058365,,0,,0,,0.0,,6455503,99.4,365.9789670616248,92.0
1,origin/walleye012,origin,241.77332523780612,25.0,0.8137758537758538,27.0,42296,95.7,51975,,5478950,95.9,10938,,44014,,1718,,3729088,,232911,,6.245789855321194,,20,,39,,3336,,4888,,4862,,9826,,269.0,,0.4280105241853876,21.0,55.44373608581259,,1826,,2994,,7946,,8459,,16970,,4875,,24532,,736,,9556,,45.5,,2210,97.6,2647,,2,,4875,,4800,,296,,0,,5929210,,23892040,,33379428,,9101194,,4431857,,10367790,,3300526,,3013879,,6191000,,390000,,390000,,390000,,390000,,122128,,8138613,,7053822,,1060425,,99.92344858554108,,1098,,3849,,0.15703661327231122,,0.2852689010132502,3.0,419520,,180377,,7628,,4.228920538649606,,1000699,80.0,143.12056636155606,6.0,486,,1214,,0.2381185693287604,,0.400329489291598,8.0,122475,,60597,,3958,,6.531676485634602,,428497,69.0,209.94463498285154,11.0,29441,,38234,,0.4498999067834166,,0.7700214468797405,27.0,3926340,,3038592,,182961,,6.021242733476558,,16328629,99.7,249.5244273292685,28.0,1254,,2772,,0.22093023255813954,,0.4523809523809524,11.0,340610,,68477,,4266,,6.229828993676708,,840131,86.0,148.0146229739253,12.0,14313,,0,,0.8773983939189604,,0.0,,978780,,0,,0,,0.0,,8138613,99.3,498.9035125360142,37.0,293,,0,,0.12425784563189143,,0.0,,141485,,0,,0,,0.0,,122128,87.0,51.7930449533503,30.0
2,origin/kill3r_pvt,origin,513.0517971239675,94.0,2.3557405808805103,91.0,84597,98.4,35911,,10197044,98.4,18947,,88163,,3566,,1997074,,464014,,23.23469235491524,,42,,883,,7837,,11666,,14912,,5568,,385.0,,1.3412553707608643,93.0,161.67050877554578,,239542,,6444,,10948,,29943,,1167,,2218,,21696,,1519,,18402,,67.2,,2210,97.6,1075,,6,,3292,,3213,,297,,0,,3784405,,32359716,,33523712,,13602847,,6659279,,12123264,,5417539,,4627300,,3803200,,390000,,390000,,390000,,390000,,22386,,734988,,665873,,67477,,99.78037651610983,,29954,,14223,,1.2589946200403497,,2.1060254517331085,90.0,1427550,,657832,,165712,,25.190626178112346,,11540898,98.6,485.0747310020175,91.0,42358,,16513,,1.43353188033031,,2.5651305032398715,95.2,1772920,,1116601,,240543,,21.54243100265896,,16262436,99.3,550.3734939759037,92.0,8222,,3510,,1.3980615541574561,,2.3424501424501423,92.0,352890,,152206,,44987,,29.556653482779915,,2944928,95.4,500.7529331746302,92.0,2432,,1122,,0.9724110355857657,,2.1675579322638145,90.0,150080,,19765,,6199,,31.363521376169995,,934425,87.0,373.6205517792883,83.0,1893,,0,,1.5880872483221478,,0.0,,71545,,0,,0,,0.0,,734988,88.0,616.6006711409397,51.0,23,,0,,0.1464968152866242,,0.0,,9420,,0,,0,,0.0,,22386,76.0,142.5859872611465,68.0
3,origin/tianjinmuju,origin,260.0021606049694,31.0,1.4495035875187718,67.0,69495,97.8,47944,,8628027,97.8,16370,,72029,,2534,,2461272,,327509,,13.306493552927105,,99,,607,,5560,,8677,,8158,,9265,,307.0,,0.7360355017051833,57.0,91.38116672668347,,56546,,3910,,6870,,50092,,15917,,3343,,31194,,1052,,11144,,50.1,,2212,97.6,2194,,7,,4413,,4275,,299,,0,,5665110,,24548884,,33909128,,14443385,,6781584,,3380717,,4121326,,4239393,,7927400,,390000,,390000,,390000,,390000,,992,,7976367,,7663602,,303809,,99.78408886927095,,21459,,22105,,0.7410899295482801,,0.9707758425695544,42.0,1737360,,558022,,100186,,17.953772431911286,,7387998,97.3,255.14566929133858,31.0,1277,,1742,,0.5229320229320229,,0.7330654420206659,29.0,146535,,60534,,6861,,11.334126276142333,,835585,81.0,342.17239967239965,44.0,19531,,14927,,0.7409894529175203,,1.308434380652509,63.0,1581525,,794344,,109594,,13.796793328834864,,7354995,98.8,279.04222626906443,37.0,6221,,6717,,0.4580326903254307,,0.926157510793509,42.0,814975,,89629,,15410,,17.193095984558568,,2440532,95.2,179.6887056398174,21.0,24853,,0,,1.0773799202358245,,0.0,,1384135,,0,,0,,0.0,,7976367,99.2,345.77627015779433,11.0,0,,0,,0.0,,0.0,,580,,0,,0,,0.0,,992,40.0,110.22222222222223,59.0
4,psn/qawsed12qawsed,psn,310.9047655923304,48.0,4.0261259164436165,98.1,69193,97.7,17186,,8613116,97.8,12374,,71446,,2253,,1632707,,278949,,17.085061802270708,,69,,77,,5736,,8700,,11442,,6228,,439.0,,1.0716465067294438,84.0,133.3981135874363,,29697,,3344,,2177,,18909,,4124,,2234,,25568,,769,,6792,,59.5,,2210,97.6,1497,,5,,3713,,3626,,197,,0,,3874060,,20074188,,18110236,,11857114,,4563994,,3658669,,3018730,,2524632,,1774000,,390000,,390000,,390000,,390000,,13176,,6141950,,5872266,,260887,,99.7603029677064,,12650,,4476,,1.092306363871859,,2.826184092940125,96.6,694905,,205143,,59643,,29.07386554744739,,3382657,93.0,292.0867800708056,43.0,3019,,1217,,0.9707395498392283,,2.4806902218570253,94.0,186625,,74045,,14691,,19.840637450199203,,1008077,84.0,324.14051446945336,39.0,16120,,4763,,1.0606658770890907,,3.384421583035902,97.6,911935,,707003,,96337,,13.626109082988332,,4494232,97.3,295.7120673772865,43.0,19759,,5556,,1.0036572357393203,,3.5563354931605473,97.9,1181250,,212869,,56370,,26.481075215273243,,5888927,98.6,299.1276984812313,64.0,19847,,0,,1.3329079919409,,0.0,,893425,,0,,0,,0.0,,6141950,98.9,412.4882471457354,22.0,28,,0,,0.2857142857142857,,0.0,,5920,,0,,0,,0.0,,13176,72.0,134.44897959183675,66.0
5,xbl/jakuzolider,xbl,229.4445212786976,21.0,1.3807294233612617,64.0,50427,96.5,36522,,5575268,96.0,8543,,52280,,1853,,1177777,,186568,,15.840689706115842,,37,,2570,,5168,,7417,,7452,,3345,,212.0,,0.9963053700557158,79.0,110.1526850278579,,14994,,11422,,12150,,3182,,0,,3342,,20636,,982,,1461,,57.5,,2226,97.7,1631,,12,,3871,,3689,,188,,0,,3036860,,11613105,,16686249,,7157641,,3336669,,1116395,,1794144,,2504272,,3279000,,390000,,390000,,390000,,390000,,1154,,137430,,125830,,11253,,99.70124131749944,,6411,,5721,,0.8937682977833542,,1.1206082852648138,53.0,430435,,210504,,34144,,16.22011933264926,,1475834,86.0,205.748501324411,17.0,21481,,16195,,1.0249057684049812,,1.32639703612226,67.0,1257560,,739683,,105223,,14.225418185898553,,5531018,96.6,263.8970370723794,22.0,4318,,3996,,0.8262533486414083,,1.0805805805805806,49.0,313565,,143212,,23239,,16.226992151495683,,1024309,86.0,196.00248756218906,14.0,18037,,10221,,1.0583230651880537,,1.7647001271891205,82.0,1022590,,77348,,23318,,30.146868697316027,,3498226,96.9,205.25881593616148,30.0,358,,0,,1.9562841530054644,,0.0,,11030,,0,,0,,0.0,,137430,66.0,750.983606557377,61.0,0,,0,,0.0,,0.0,,1680,,0,,0,,0.0,,1154,42.0,41.214285714285715,23.0
6,psn/ahpanfeng,psn,268.603124494091,34.0,1.5576463718881044,72.0,58689,97.1,37678,,7889276,97.5,13355,,60801,,2112,,3836068,,303249,,7.9052039744863745,,86,,558,,4035,,6054,,5271,,10883,,551.0,,0.5938258863525984,41.0,79.82511737089202,,94091,,8612,,6345,,51177,,9063,,3079,,25870,,587,,19723,,45.6,,2210,97.6,2626,,13,,4848,,4612,,274,,0,,5929960,,26546584,,29140388,,12434454,,8331251,,5841220,,3672392,,5403865,,4479200,,390000,,390000,,390000,,390000,,1242448,,10024423,,9523833,,485565,,99.89848474460061,,4389,,5338,,0.4576642335766423,,0.8222180591982016,32.0,575440,,201849,,23208,,11.497703729025162,,2237887,90.0,233.3563086548488,25.0,4532,,5719,,0.45220514867291955,,0.7924462318587165,33.0,601350,,307690,,26983,,8.769540771555787,,3105406,93.0,309.8589103971263,34.0,16883,,14202,,0.5761919388416777,,1.188776228700183,56.0,1758095,,1195493,,110029,,9.203650711463807,,7741924,98.9,264.2204702911163,32.0,6217,,5524,,0.4239056320741852,,1.1254525706010137,55.0,880010,,185286,,23303,,12.57677320466738,,3764365,97.2,256.6729169507705,49.0,28445,,0,,1.0047686329918757,,0.0,,1698630,,0,,0,,0.0,,10024423,99.5,354.09477216531263,12.0,3008,,0,,0.4334293948126801,,0.0,,416435,,0,,0,,0.0,,1242448,96.8,179.0270893371758,76.0
7,xbl/uabr shark,xbl,352.9435173613664,63.0,1.5247066600561892,70.0,73808,98.0,48408,,9023267,98.0,16761,,76653,,2843,,2297323,,329945,,14.362151077580295,,44,,2141,,6553,,9303,,13792,,6332,,461.0,,0.9043103237031047,73.0,110.55486534833003,,26816,,9224,,14828,,6286,,196,,4178,,24922,,1308,,9941,,52.4,,2228,97.7,2010,,14,,4265,,4166,,331,,0,,4897100,,28806544,,39032124,,12782618,,5878866,,10170696,,3941127,,3855369,,6319000,,390000,,390000,,390000,,390000,,1209075,,1792474,,1735589,,55383,,99.90944903052409,,33623,,21037,,0.9978335707502374,,1.5982792223225746,77.0,2021800,,935556,,157194,,16.802201044085013,,13172055,98.8,390.90856481481484,74.0,18019,,11775,,1.0288340755966656,,1.530276008492569,76.0,1050885,,700510,,93641,,13.367546501834376,,7060247,97.5,403.12018956263563,63.0,4373,,3663,,0.8233854264733572,,1.1938301938301938,56.0,318660,,166179,,26429,,15.90393491355707,,1660447,91.0,312.64300508378835,48.0,9195,,8583,,0.6012554763617342,,1.071303739951066,52.0,917615,,127141,,25114,,19.752872794771157,,3908150,97.4,255.5515595370431,49.0,5101,,0,,1.1365864527629232,,0.0,,269330,,0,,0,,0.0,,1792474,94.0,399.39260249554366,20.0,3482,,0,,0.655373611895351,,0.0,,318810,,0,,0,,0.0,,1209075,96.7,227.5691699604743,82.0
8,xbl/sec9 grinder,xbl,368.14783250476944,68.0,0.988056810845707,39.0,55098,96.9,55764,,7096237,97.1,16050,,57628,,2529,,2430226,,310743,,12.786588572420838,,30,,163,,5877,,7890,,8133,,7925,,359.0,,0.7672640681789697,61.0,98.81824511565081,,196752,,11130,,6624,,38339,,4703,,2643,,27943,,938,,19402,,55.0,,2232,97.7,1805,,23,,4060,,3858,,261,,0,,4308690,,26437064,,26757544,,9888118,,9082895,,7489845,,3857593,,5911158,,2026400,,390000,,390000,,390000,,390000,,6285,,2102708,,1174588,,901759,,99.70021611148371,,14733,,15478,,0.7970677342566544,,0.9518671663005557,41.0,1109065,,566797,,85649,,15.11105386937475,,6513190,96.8,352.3690759575849,63.0,13876,,15143,,0.7424688319332228,,0.9163309780096415,42.0,1121355,,650279,,77452,,11.910579920311127,,7266339,97.6,388.8029857135213,59.0,18309,,16986,,0.8110299003322259,,1.0778876722006359,49.0,1354545,,995160,,118255,,11.883013786727762,,8043502,98.9,356.30130675526027,63.0,6033,,7261,,0.6473175965665237,,0.8308772896295276,36.0,559215,,135012,,21404,,15.853405623203864,,3482446,96.9,373.6530042918455,83.0,4954,,0,,1.889397406559878,,0.0,,157330,,0,,0,,0.0,,2102708,95.6,801.9481311975591,63.0,7,,0,,0.058823529411764705,,0.0,,7180,,0,,0,,0.0,,6285,65.0,52.81512605042017,31.0
9,psn/pandu293,psn,291.4984560725825,42.0,1.2797571846545077,58.0,46802,96.2,36571,,5669284,96.1,9838,,48207,,1405,,4685720,,204466,,4.3635983370751985,,48,,624,,3108,,4080,,4717,,3919,,580.0,,0.5579837142482444,36.0,67.59044791778437,,14752,,5023,,7600,,4497,,5024,,4184,,12893,,971,,11322,,46.3,,2212,97.6,2570,,0,,4782,,4621,,286,,0,,5032665,,24450016,,31308288,,11469684,,4544775,,8475150,,3604770,,3314478,,5573200,,390000,,390000,,390000,,390000,,6408774,,2690774,,2433572,,251531,,99.45453621346887,,9068,,12591,,0.42479036867007075,,0.7201969660868874,24.0,1280840,,470635,,49590,,10.536827902727167,,5752536,96.3,269.4774909823394,36.0,1115,,1739,,0.385146804835924,,0.6411730879815987,22.0,173740,,56050,,7470,,13.327386262265833,,835094,81.0,288.4607944732297,28.0,1281,,1839,,0.3641273450824332,,0.6965742251223491,23.0,211110,,106410,,8302,,7.801898317827272,,956883,86.0,271.9963047185901,35.0,15122,,12030,,0.6890235567503531,,1.257024106400665,63.0,1316860,,393806,,58198,,14.778342635714031,,8401134,99.2,382.7919077778284,85.0,5613,,0,,0.9234945705824285,,0.0,,364700,,0,,0,,0.0,,2690774,96.7,442.70714050674565,28.0,16055,,0,,0.5715557137771449,,0.0,,1685415,,0,,0,,0.0,,6408774,99.4,228.15144179423282,83.0
