,player_id,platform,scorePerMinute_value,scorePerMinute_percentile,kdRatio_value,kdRatio_percentile,kills_value,kills_percentile,deaths_value,deaths_percentile,damage_value,damage_percentile,assists_value,assists_percentile,killsAggregated_value,killsAggregated_percentile,assistsAsKills_value,assistsAsKills_percentile,shotsTaken_value,shotsTaken_percentile,shotsHit_value,shotsHit_percentile,shotsAccuracy_value,shotsAccuracy_percentile,killStreak_value,killStreak_percentile,dogtagsTaken_value,dogtagsTaken_percentile,avengerKills_value,avengerKills_percentile,saviorKills_value,saviorKills_percentile,headshots_value,headshots_percentile,suppressionAssists_value,suppressionAssists_percentile,longestHeadshot_value,longestHeadshot_percentile,killsPerMinute_value,killsPerMinute_percentile,damagePerMinute_value,damagePerMinute_percentile,heals_value,heals_percentile,revives_value,revives_percentile,revivesRecieved_value,revivesRecieved_percentile,resupplies_value,resupplies_percentile,repairs_value,repairs_percentile,aceSquad_value,aceSquad_percentile,squadSpawns_value,squadSpawns_percentile,squadWipes_value,squadWipes_percentile,ordersCompleted_value,ordersCompleted_percentile,wlPercentage_value,wlPercentage_percentile,wins_value,wins_percentile,losses_value,losses_percentile,draws_value,draws_percentile,rounds_value,rounds_percentile,roundsPlayed_value,roundsPlayed_percentile,rank_value,rank_percentile,rankScore_value,rankScore_percentile,timePlayed_value,timePlayed_percentile,scoreRound_value,scoreRound_percentile,scoreGeneral_value,scoreGeneral_percentile,scoreCombat_value,scoreCombat_percentile,scoreDefensive_value,scoreDefensive_percentile,scoreObjective_value,scoreObjective_percentile,scoreBonus_value,scoreBonus_percentile,scoreSquad_value,scoreSquad_percentile,scoreAward_value,scoreAward_percentile,scoreAssault_value,scoreAssault_percentile,scoreMedic_value,scoreMedic_percentile,scoreSupport_value,scoreSupport_percentile,scoreRecon_value,scoreRecon_percentile,scoreAir_value,scoreAir_percentile,scoreLand_value,scoreLand_percentile,scoreTanks_value,scoreTanks_percentile,scoreTransports_value,scoreTransports_percentile,rankProgression_value,rankProgression_percentile,Assault_kills_value,Assault_kills_percentile,Assault_deaths_value,Assault_deaths_percentile,Assault_killsPerMinute_value,Assault_killsPerMinute_percentile,Assault_kdRatio_value,Assault_kdRatio_percentile,Assault_timePlayed_value,Assault_timePlayed_percentile,Assault_shotsFired_value,Assault_shotsFired_percentile,Assault_shotsHit_value,Assault_shotsHit_percentile,Assault_shotsAccuracy_value,Assault_shotsAccuracy_percentile,Assault_score_value,Assault_score_percentile,Assault_scorePerMinute_value,Assault_scorePerMinute_percentile,Medic_kills_value,Medic_kills_percentile,Medic_deaths_value,Medic_deaths_percentile,Medic_killsPerMinute_value,Medic_killsPerMinute_percentile,Medic_kdRatio_value,Medic_kdRatio_percentile,Medic_timePlayed_value,Medic_timePlayed_percentile,Medic_shotsFired_value,Medic_shotsFired_percentile,Medic_shotsHit_value,Medic_shotsHit_percentile,Medic_shotsAccuracy_value,Medic_shotsAccuracy_percentile,Medic_score_value,Medic_score_percentile,Medic_scorePerMinute_value,Medic_scorePerMinute_percentile,Support_kills_value,Support_kills_percentile,Support_deaths_value,Support_deaths_percentile,Support_killsPerMinute_value,Support_killsPerMinute_percentile,Support_kdRatio_value,Support_kdRatio_percentile,Support_timePlayed_value,Support_timePlayed_percentile,Support_shotsFired_value,Support_shotsFired_percentile,Support_shotsHit_value,Support_shotsHit_percentile,Support_shotsAccuracy_value,Support_shotsAccuracy_percentile,Support_score_value,Support_score_percentile,Support_scorePerMinute_value,Support_scorePerMinute_percentile,Recon_kills_value,Recon_kills_percentile,Recon_deaths_value,Recon_deaths_percentile,Recon_killsPerMinute_value,Recon_killsPerMinute_percentile,Recon_kdRatio_value,Recon_kdRatio_percentile,Recon_timePlayed_value,Recon_timePlayed_percentile,Recon_shotsFired_value,Recon_shotsFired_percentile,Recon_shotsHit_value,Recon_shotsHit_percentile,Recon_shotsAccuracy_value,Recon_shotsAccuracy_percentile,Recon_score_value,Recon_score_percentile,Recon_scorePerMinute_value,Recon_scorePerMinute_percentile,Tanker_kills_value,Tanker_kills_percentile,Tanker_deaths_value,Tanker_deaths_percentile,Tanker_killsPerMinute_value,Tanker_killsPerMinute_percentile,Tanker_kdRatio_value,Tanker_kdRatio_percentile,Tanker_timePlayed_value,Tanker_timePlayed_percentile,Tanker_shotsFired_value,Tanker_shotsFired_percentile,Tanker_shotsHit_value,Tanker_shotsHit_percentile,Tanker_shotsAccuracy_value,Tanker_shotsAccuracy_percentile,Tanker_score_value,Tanker_score_percentile,Tanker_scorePerMinute_value,Tanker_scorePerMinute_percentile,Pilot_kills_value,Pilot_kills_percentile,Pilot_deaths_value,Pilot_deaths_percentile,Pilot_killsPerMinute_value,Pilot_killsPerMinute_percentile,Pilot_kdRatio_value,Pilot_kdRatio_percentile,Pilot_timePlayed_value,Pilot_timePlayed_percentile,Pilot_shotsFired_value,Pilot_shotsFired_percentile,Pilot_shotsHit_value,Pilot_shotsHit_percentile,Pilot_shotsAccuracy_value,Pilot_shotsAccuracy_percentile,Pilot_score_value,Pilot_score_percentile,Pilot_scorePerMinute_value,Pilot_scorePerMinute_percentile
0,psn/pgl___95___yt,psn,392.2230474350745,74.0,2.638861020411886,93.0,144665,99.4,54821,,17485405,99.5,25866,,148724,,4059,,3814548,,496301,,13.010742032869949,,77,,3079,,14643,,20134,,29892,,13743,,573.0,,0.867863291959374,70.0,104.8971150212069,,277715,,28126,,19509,,55302,,146,,8731,,61827,,1695,,37938,,44.7,,4292,99.4,5188,,125,,9708,,9133,,500,,0,,10001500,,65380052,,74613750,,24371344,,31142820,,10733793,,9677561,,12924599,,3756600,,390000,,390000,,390000,,390000,,8644274,,1129498,,1065562,,61869,,100.0,,18253,,8586,,0.830776933230167,,2.1259026321919405,90.0,1318260,,565743,,94384,,16.68319360557709,,7032448,97.1,320.07864912839653,53.0,26128,,16252,,0.8777210427304488,,1.6076790548855526,79.0,1786105,,995556,,113906,,11.441445785068845,,11279704,98.7,378.92045149153455,56.0,17416,,7927,,0.9532567049808429,,2.1970480635801692,90.0,1096205,,708604,,97663,,13.782451129262608,,6316561,98.4,345.73404488232075,59.0,52701,,17143,,0.7072156094418873,,3.0741993816718196,96.8,4471180,,735745,,112987,,15.356815200918797,,31624872,99.9,424.38669332653416,90.0,3030,,0,,0.7444717444717445,,0.0,,244240,,0,,0,,0.0,,1129498,91.0,277.51793611793613,4.0,27030,,0,,1.4941130949090708,,0.0,,1085510,,0,,0,,0.0,,8644274,99.6,477.82178984025205,95.6
1,psn/hbill1208,psn,444.8821849544801,86.0,1.9579675265245247,84.0,115524,99.1,59002,,13318496,99.0,27091,,120062,,4538,,3693057,,535951,,14.512394474279708,,31,,2096,,12966,,17334,,22142,,8082,,251.0,,1.1070819357930044,85.0,127.63292764734068,,175300,,29323,,28604,,26931,,1030,,5791,,32447,,2312,,25186,,68.9,,4291,99.4,1910,,24,,6226,,5997,,433,,0,,6261055,,46423456,,58856588,,17983044,,13747313,,14836195,,7414762,,9892675,,5796200,,390000,,390000,,390000,,390000,,3273,,533633,,409403,,120157,,99.97084948725026,,31723,,17014,,1.0709631680226865,,1.8645233337251674,85.0,1777290,,966218,,156280,,16.174403705995953,,12068660,98.7,407.435940717734,78.0,67922,,31601,,1.2102993585174626,,2.1493623619505713,91.0,3367230,,2266537,,306574,,13.526097301742704,,27465910,99.7,489.4139344262295,84.0,9051,,5664,,0.9450767463715151,,1.5979872881355932,76.0,574625,,321950,,50187,,15.588445410778071,,3491562,96.3,364.57784274825104,65.0,6252,,4185,,0.7433123290928546,,1.4939068100358424,74.0,504670,,123224,,20996,,17.03888852820879,,3091091,96.4,367.50576625847106,82.0,1029,,0,,1.7741379310344827,,0.0,,34805,,0,,0,,0.0,,533633,85.0,920.0568965517241,68.0,1,,0,,0.025,,0.0,,2435,,0,,0,,0.0,,3273,57.0,81.825,47.0
2,origin/kirirum,origin,378.8471758632424,71.0,1.5339259816891586,71.0,138558,99.4,90329,,16498431,99.4,30517,,144411,,5853,,2861339,,568803,,19.878909839064857,,27,,357,,15640,,21722,,24570,,10692,,379.0,,1.0032219993773215,80.0,119.45603237928363,,221624,,27206,,20628,,29654,,150,,5696,,45214,,2327,,26315,,52.7,,4296,99.4,3822,,27,,8188,,7984,,383,,0,,8286810,,52323720,,48620424,,22209086,,13090239,,17160184,,7581851,,10112249,,6552000,,390000,,390000,,390000,,390000,,5292,,288897,,206049,,80382,,99.60905324080002,,91100,,59120,,1.0145557003329881,,1.540933694181326,75.0,5387585,,1676196,,361893,,21.590136237051034,,34485692,99.8,384.0576882385041,72.0,28925,,18361,,1.0767197736748064,,1.575349926474593,78.0,1611870,,873679,,140558,,16.088059802284363,,10577239,98.5,393.73283948779033,60.0,6539,,4447,,0.9651660516605166,,1.4704295030357544,71.0,406535,,188012,,37139,,19.75352637065719,,2582060,94.0,381.11586715867156,70.0,11772,,7952,,0.8091833929062414,,1.4803822937625755,73.0,872880,,120022,,28192,,23.48902701171452,,4475987,97.8,307.6702639538081,66.0,447,,0,,3.4122137404580153,,0.0,,7860,,0,,0,,0.0,,288897,77.0,2205.320610687023,85.0,4,,0,,4.0,,0.0,,80,,0,,0,,0.0,,5292,63.0,5292.0,99.9
3,psn/cem_thekemalist,psn,550.0014331150138,96.7,1.7977102334088682,80.0,287977,99.9,160191,,32122786,99.9,36478,,294104,,6127,,4452587,,971796,,21.825424185984463,,33,,7154,,28595,,35347,,46147,,8275,,263.0,,1.8101059750839126,98.0,201.91073202006362,,86778,,22148,,27244,,40258,,651,,6654,,75981,,3905,,33273,,56.6,,4296,99.4,3238,,52,,7587,,7318,,500,,0,,9545685,,87501928,,74613750,,41929288,,20692512,,25402146,,12231800,,12918910,,5966200,,390000,,390000,,390000,,390000,,3470,,541524,,384964,,152269,,100.0,,57642,,35935,,1.3383018736504841,,1.6040628913315709,78.0,2584315,,1394948,,262159,,18.793460401391307,,19938150,99.5,462.91356132896846,88.0,89681,,46114,,2.19338665101377,,1.9447673157826257,87.0,2453225,,1671258,,236458,,14.148503702001724,,24570422,99.6,600.9348203585491,96.2,84759,,45963,,1.8790236765097101,,1.8440702304027152,83.0,2706490,,721430,,352746,,48.895388325963715,,25346500,99.9,561.9069788064202,96.1,55174,,31306,,1.8795435189916538,,1.7624097617070211,82.0,1761305,,646768,,117875,,18.22523687009871,,17405614,99.8,592.9352410151592,98.4,1195,,0,,1.8878357030015798,,0.0,,38025,,0,,0,,0.0,,541524,85.0,855.4881516587677,65.0,1,,0,,0.02631578947368421,,0.0,,2325,,0,,0,,0.0,,3470,58.0,91.3157894736842,52.0
4,origin/0blyk,origin,698.1822652830374,99.2,5.0191905206555685,98.8,155881,99.5,31057,,18009234,99.5,33436,,162306,,6421,,2700884,,698580,,25.86486498494567,,52,,680,,15663,,24561,,31935,,11048,,406.0,,1.9166010918211773,98.3,221.4286381743963,,494923,,34394,,22061,,58940,,3143,,3255,,26675,,3054,,20002,,76.1,,4290,99.4,1305,,41,,5636,,5525,,386,,0,,4879960,,56784560,,49345696,,24268740,,16688336,,16043280,,13678418,,8985055,,3952000,,390000,,390000,,390000,,390000,,4634,,464245,,401779,,60902,,99.70086324030812,,62709,,11924,,2.0651057103339263,,5.259057363300906,99.6,1822010,,884212,,261462,,29.57005785942738,,20863018,99.5,687.0519001514853,99.3,62643,,12186,,1.968976897689769,,5.140571147218119,99.5,1908955,,1358241,,313407,,23.07447647361551,,23875964,99.6,750.4624862486248,99.1,12146,,2645,,1.677856057466501,,4.592060491493384,99.0,434365,,259985,,69542,,26.748466257668714,,4440939,97.3,613.4740986324078,97.7,17612,,3795,,1.5539085936121404,,4.640843214756258,99.1,680060,,166630,,50422,,30.259857168577085,,7370773,99.0,650.3240691724017,98.9,1052,,0,,1.9811676082862524,,0.0,,31890,,0,,0,,0.0,,464245,83.0,874.2843691148776,66.0,3,,0,,0.06818181818181818,,0.0,,2680,,0,,0,,0.0,,4634,62.0,105.31818181818181,57.0
5,xbl/sleepyslothv,xbl,481.53139992453237,91.0,2.462891637137775,92.0,175848,99.6,71399,,20245652,99.6,28641,,181693,,5843,,4492404,,831129,,18.50076262063697,,74,,2569,,13966,,18767,,29690,,8522,,315.0,,1.1848956929545578,89.0,136.41887229798934,,193802,,24911,,26121,,44273,,3472,,7227,,54938,,3901,,34142,,57.9,,4290,99.4,3100,,21,,7413,,7248,,500,,0,,8904530,,71463112,,74613750,,28006840,,14506571,,29347424,,10130238,,10212400,,8162400,,390000,,390000,,390000,,390000,,24338,,6302627,,5745906,,544908,,100.0,,78656,,33057,,1.106303974795353,,2.3794052696856944,93.0,4265880,,2027635,,400309,,19.742655852754567,,33669260,99.8,473.5612816112971,90.0,54370,,21624,,1.4568595927116827,,2.5143359230484648,94.0,2239250,,1454641,,258232,,17.752283896851527,,20451182,99.5,547.9952304394427,92.0,21055,,8716,,1.1632596685082872,,2.4156723267553923,93.0,1086010,,598849,,103914,,17.352287471466095,,8515852,99.0,470.4890607734807,88.0,11191,,6073,,0.8876814468152614,,1.8427465832372798,84.0,756460,,196119,,38256,,19.506524100163677,,4971044,98.1,394.3082414531609,86.0,15324,,0,,1.7243164172386631,,0.0,,533275,,0,,0,,0.0,,6302627,98.9,709.1962417013615,58.0,58,,0,,0.14720812182741116,,0.0,,23655,,0,,0,,0.0,,24338,77.0,61.77157360406091,36.0
6,psn/iamsosorry59,psn,423.06284785016334,82.0,0.5209359074026086,10.0,48247,96.3,92616,,6131993,96.5,9694,,49933,,1686,,1799064,,298812,,16.609303504489002,,31,,634,,4915,,5844,,3707,,2663,,252.0,,0.3381909688634675,12.0,42.982665320828254,,485787,,31288,,9338,,209406,,53846,,6781,,43615,,623,,34506,,44.9,,4300,99.4,5233,,49,,9580,,9067,,486,,0,,8559730,,60354992,,70867312,,8288237,,21384200,,30836610,,9239816,,14460740,,12284400,,390000,,390000,,390000,,390000,,5958,,1733331,,1173563,,542831,,99.85003187798306,,505,,906,,0.2755046372067649,,0.5573951434878587,14.0,110030,,28536,,4163,,14.588589851415756,,844699,78.0,460.82869612656845,88.0,7246,,18763,,0.2939911551101554,,0.38618557799925385,7.0,1478875,,438885,,53339,,12.153297560864464,,9235379,98.2,374.7060088448898,55.0,37353,,65164,,0.35018984671635495,,0.573215272236204,15.0,6399910,,1215417,,223235,,18.36694731108747,,45960032,99.9,430.8820325317583,82.0,2433,,7176,,0.26595977262789683,,0.33904682274247494,6.0,548900,,103675,,13797,,13.307933445864482,,3505771,96.9,383.22813729777,85.0,1707,,0,,4.728531855955679,,0.0,,21710,,0,,0,,0.0,,1733331,94.0,4801.470914127423,93.0,1,,0,,0.2,,0.0,,305,,0,,0,,0.0,,5958,64.0,1191.6,98.9
7,origin/stalkerby,origin,444.20945969554737,86.0,2.2302505330490403,89.0,167358,99.6,75040,,19750422,99.6,25031,,172588,,5230,,4155782,,838918,,20.186766293323373,,114,,2282,,10055,,14692,,15606,,10744,,308.0,,0.9746095342363643,78.0,115.01660862577016,,82569,,12570,,11173,,27207,,7640,,5879,,45374,,3260,,25357,,57.1,,4290,99.4,3212,,7,,7514,,7464,,500,,0,,10303095,,76278760,,74613750,,33646088,,13203617,,29907752,,14225977,,7753352,,6429000,,390000,,390000,,390000,,390000,,157323,,28358920,,25843912,,2463839,,100.0,,75001,,43444,,0.9888850799008491,,1.7263833901114078,82.0,4550670,,2043771,,438210,,21.441247576171694,,34889680,99.8,460.01898634038287,88.0,14118,,9732,,0.4191183019147989,,1.4506781750924784,73.0,2021155,,479018,,112955,,23.580533508135392,,8862720,98.1,263.1058334570283,22.0,19707,,12911,,1.0008633824276283,,1.5263728603516382,73.0,1181445,,760928,,123944,,16.2885318978931,,8551257,99.1,434.29441340782125,82.0,2689,,2274,,0.7002604166666667,,1.1824978012313105,59.0,230455,,30644,,6670,,21.766087978070747,,1206783,89.0,314.26640625,68.0,63755,,0,,1.6998613555164508,,0.0,,2250380,,0,,0,,0.0,,28358920,99.9,756.1168879645924,61.0,371,,0,,0.3228894691035683,,0.0,,68990,,0,,0,,0.0,,157323,88.0,136.92167101827675,67.0
8,psn/fredrikl74,psn,442.07187577323066,85.0,1.9058185679950814,83.0,136388,99.4,71564,,15810925,99.3,29029,,141731,,5343,,3753600,,631806,,16.83200127877238,,47,,1336,,13627,,17998,,21282,,10410,,270.0,,1.022636444751029,81.0,118.55022531472831,,125424,,19039,,22703,,25088,,3205,,4986,,46552,,2901,,33160,,62.2,,4290,99.4,2581,,22,,6894,,6672,,444,,0,,8002160,,58958684,,61463436,,22944520,,13172955,,23112304,,9116795,,9989472,,6719400,,390000,,390000,,390000,,390000,,7784,,9041340,,8698918,,333810,,99.82894893919399,,73815,,42178,,0.9701521961990379,,1.750082981649201,82.0,4565205,,1742288,,349059,,20.03451782942889,,32699246,99.8,429.76692164130066,83.0,20437,,13548,,1.0374111675126902,,1.5084883377620313,76.0,1182030,,737376,,104712,,14.200624918630385,,9274242,98.2,470.77370558375634,81.0,15614,,7843,,1.07527029818883,,1.9908198393471885,86.0,871305,,461098,,81965,,17.776047608100665,,6578489,98.5,453.03278011156254,86.0,7593,,4308,,1.1096010521701007,,1.7625348189415042,82.0,410610,,196067,,37543,,19.148046331101103,,2937306,96.2,429.2424375274003,91.0,22119,,0,,1.3765013379799613,,0.0,,964180,,0,,0,,0.0,,9041340,99.4,562.657290434999,46.0,12,,0,,0.08163265306122448,,0.0,,8830,,0,,0,,0.0,,7784,67.0,52.95238095238095,31.0
9,origin/mpdf504,origin,221.09459592251977,19.0,1.8656466911363885,82.0,102674,98.8,55034,,14249083,99.1,21461,,105900,,3226,,4229010,,565080,,13.361992523072777,,39,,2,,5605,,8474,,10859,,14161,,655.0,,0.5934947600853184,41.0,82.36511771744345,,20569,,3564,,2066,,64247,,3245,,7721,,45587,,1686,,9739,,47.9,,4297,99.4,4663,,15,,8974,,8769,,395,,0,,10379945,,38249144,,51469088,,23029708,,7776345,,7470349,,5458827,,4063944,,8524200,,355572,,390000,,390000,,390000,,2293,,1474401,,411913,,1030949,,99.85999175417749,,737,,1034,,0.32916480571683787,,0.7127659574468085,24.0,134390,,39279,,4313,,10.980422108505818,,355572,60.0,158.8083966056275,8.0,789,,1838,,0.21364744110479286,,0.4292709466811752,9.0,221605,,76892,,12637,,16.434739634812466,,676168,78.0,183.09450311399945,8.0,66688,,37271,,0.6013453804396833,,1.7892731614391886,82.0,6653925,,3432410,,440331,,12.828624785500567,,26540860,99.9,239.32676874244802,25.0,33875,,14512,,0.6098988153109358,,2.3342750826901875,92.0,3332535,,669552,,104206,,15.563540994575478,,10357189,99.5,186.47490187605777,24.0,1928,,0,,3.09967845659164,,0.0,,37320,,0,,0,,0.0,,1474401,93.0,2370.41961414791,86.0,1,,0,,0.5,,0.0,,170,,0,,0,,0.0,,2293,53.0,1146.5,98.8
