,player_id,platform,scorePerMinute_value,scorePerMinute_percentile,kdRatio_value,kdRatio_percentile,kills_value,kills_percentile,deaths_value,deaths_percentile,damage_value,damage_percentile,assists_value,assists_percentile,killsAggregated_value,killsAggregated_percentile,assistsAsKills_value,assistsAsKills_percentile,shotsTaken_value,shotsTaken_percentile,shotsHit_value,shotsHit_percentile,shotsAccuracy_value,shotsAccuracy_percentile,killStreak_value,killStreak_percentile,dogtagsTaken_value,dogtagsTaken_percentile,avengerKills_value,avengerKills_percentile,saviorKills_value,saviorKills_percentile,headshots_value,headshots_percentile,suppressionAssists_value,suppressionAssists_percentile,longestHeadshot_value,longestHeadshot_percentile,killsPerMinute_value,killsPerMinute_percentile,damagePerMinute_value,damagePerMinute_percentile,heals_value,heals_percentile,revives_value,revives_percentile,revivesRecieved_value,revivesRecieved_percentile,resupplies_value,resupplies_percentile,repairs_value,repairs_percentile,aceSquad_value,aceSquad_percentile,squadSpawns_value,squadSpawns_percentile,squadWipes_value,squadWipes_percentile,ordersCompleted_value,ordersCompleted_percentile,wlPercentage_value,wlPercentage_percentile,wins_value,wins_percentile,losses_value,losses_percentile,draws_value,draws_percentile,rounds_value,rounds_percentile,roundsPlayed_value,roundsPlayed_percentile,rank_value,rank_percentile,rankScore_value,rankScore_percentile,timePlayed_value,timePlayed_percentile,scoreRound_value,scoreRound_percentile,scoreGeneral_value,scoreGeneral_percentile,scoreCombat_value,scoreCombat_percentile,scoreDefensive_value,scoreDefensive_percentile,scoreObjective_value,scoreObjective_percentile,scoreBonus_value,scoreBonus_percentile,scoreSquad_value,scoreSquad_percentile,scoreAward_value,scoreAward_percentile,scoreAssault_value,scoreAssault_percentile,scoreMedic_value,scoreMedic_percentile,scoreSupport_value,scoreSupport_percentile,scoreRecon_value,scoreRecon_percentile,scoreAir_value,scoreAir_percentile,scoreLand_value,scoreLand_percentile,scoreTanks_value,scoreTanks_percentile,scoreTransports_value,scoreTransports_percentile,rankProgression_value,rankProgression_percentile,Assault_kills_value,Assault_kills_percentile,Assault_deaths_value,Assault_deaths_percentile,Assault_killsPerMinute_value,Assault_killsPerMinute_percentile,Assault_kdRatio_value,Assault_kdRatio_percentile,Assault_timePlayed_value,Assault_timePlayed_percentile,Assault_shotsFired_value,Assault_shotsFired_percentile,Assault_shotsHit_value,Assault_shotsHit_percentile,Assault_shotsAccuracy_value,Assault_shotsAccuracy_percentile,Assault_score_value,Assault_score_percentile,Assault_scorePerMinute_value,Assault_scorePerMinute_percentile,Medic_kills_value,Medic_kills_percentile,Medic_deaths_value,Medic_deaths_percentile,Medic_killsPerMinute_value,Medic_killsPerMinute_percentile,Medic_kdRatio_value,Medic_kdRatio_percentile,Medic_timePlayed_value,Medic_timePlayed_percentile,Medic_shotsFired_value,Medic_shotsFired_percentile,Medic_shotsHit_value,Medic_shotsHit_percentile,Medic_shotsAccuracy_value,Medic_shotsAccuracy_percentile,Medic_score_value,Medic_score_percentile,Medic_scorePerMinute_value,Medic_scorePerMinute_percentile,Support_kills_value,Support_kills_percentile,Support_deaths_value,Support_deaths_percentile,Support_killsPerMinute_value,Support_killsPerMinute_percentile,Support_kdRatio_value,Support_kdRatio_percentile,Support_timePlayed_value,Support_timePlayed_percentile,Support_shotsFired_value,Support_shotsFired_percentile,Support_shotsHit_value,Support_shotsHit_percentile,Support_shotsAccuracy_value,Support_shotsAccuracy_percentile,Support_score_value,Support_score_percentile,Support_scorePerMinute_value,Support_scorePerMinute_percentile,Recon_kills_value,Recon_kills_percentile,Recon_deaths_value,Recon_deaths_percentile,Recon_killsPerMinute_value,Recon_killsPerMinute_percentile,Recon_kdRatio_value,Recon_kdRatio_percentile,Recon_timePlayed_value,Recon_timePlayed_percentile,Recon_shotsFired_value,Recon_shotsFired_percentile,Recon_shotsHit_value,Recon_shotsHit_percentile,Recon_shotsAccuracy_value,Recon_shotsAccuracy_percentile,Recon_score_value,Recon_score_percentile,Recon_scorePerMinute_value,Recon_scorePerMinute_percentile,Tanker_kills_value,Tanker_kills_percentile,Tanker_deaths_value,Tanker_deaths_percentile,Tanker_killsPerMinute_value,Tanker_killsPerMinute_percentile,Tanker_kdRatio_value,Tanker_kdRatio_percentile,Tanker_timePlayed_value,Tanker_timePlayed_percentile,Tanker_shotsFired_value,Tanker_shotsFired_percentile,Tanker_shotsHit_value,Tanker_shotsHit_percentile,Tanker_shotsAccuracy_value,Tanker_shotsAccuracy_percentile,Tanker_score_value,Tanker_score_percentile,Tanker_scorePerMinute_value,Tanker_scorePerMinute_percentile,Pilot_kills_value,Pilot_kills_percentile,Pilot_deaths_value,Pilot_deaths_percentile,Pilot_killsPerMinute_value,Pilot_killsPerMinute_percentile,Pilot_kdRatio_value,Pilot_kdRatio_percentile,Pilot_timePlayed_value,Pilot_timePlayed_percentile,Pilot_shotsFired_value,Pilot_shotsFired_percentile,Pilot_shotsHit_value,Pilot_shotsHit_percentile,Pilot_shotsAccuracy_value,Pilot_shotsAccuracy_percentile,Pilot_score_value,Pilot_score_percentile,Pilot_scorePerMinute_value,Pilot_scorePerMinute_percentile
0,origin/-v-laooxuu-cn,origin,521.0958389429851,95.0,2.589064228731148,93.0,44462,95.9,17173,,5434906,95.9,9573,,46034,,1569,,900004,,180891,,20.098910671508126,,63,,538,,4285,,6488,,7566,,5334,,312.0,,1.3920911738000563,94.0,170.165189893234,,75581,,4334,,5962,,23799,,503,,1145,,10088,,724,,11854,,69.2,,876,92.0,385,,5,,1293,,1247,,223,,0,,1916365,,16643280,,21171120,,7738141,,4942258,,3962881,,2248086,,3257176,,2264800,,390000,,390000,,390000,,390000,,1115,,1730345,,1613204,,113917,,99.36577295394544,,17113,,6138,,1.5029861233093273,,2.788041707396546,96.4,683195,,273196,,61720,,22.591838826337135,,5640146,96.2,495.35798348849465,92.0,9013,,4093,,1.430180894953983,,2.2020522843879795,92.0,378155,,270003,,50508,,18.706458817124254,,3566434,94.0,565.9209774674706,94.0,6989,,2784,,1.4747837096433847,,2.5104166666666665,93.0,284370,,202694,,35921,,17.721787522077616,,2686617,94.0,566.9164380671027,96.4,7829,,3780,,1.0289131291891183,,2.071164021164021,89.0,456550,,91460,,21506,,23.514104526568993,,3422680,96.8,449.81995005914047,93.0,4783,,0,,2.516044187269858,,0.0,,114085,,0,,0,,0.0,,1730345,94.0,910.2288269331931,67.0,0,,0,,0.0,,0.0,,10,,0,,0,,0.0,,1115,42.0,1115.0,98.8
1,psn/amayikurah,psn,434.46593171595015,84.0,3.6283206553540084,97.5,31004,94.0,8545,,3587201,93.0,4739,,31931,,927,,700510,,109575,,15.642174986795334,,76,,130,,1586,,2132,,4215,,1783,,306.0,,1.143131037534105,87.0,132.2616694934002,,10979,,1046,,762,,3411,,643,,1430,,5942,,467,,3264,,61.3,,876,92.0,553,,1,,1430,,1379,,181,,0,,1627350,,11783585,,15629039,,6138011,,2007424,,3638150,,1785454,,829211,,2060000,,390000,,390000,,390000,,390000,,10,,6769067,,6630166,,135704,,99.96986647477412,,5156,,2616,,1.2206439393939394,,1.970948012232416,87.0,253495,,99542,,21034,,21.130778967671937,,2004113,89.0,474.45857007575756,90.0,2066,,974,,1.18803910293272,,2.1211498973305956,90.0,104360,,60096,,10122,,16.843051118210862,,880533,82.0,506.3444508338125,87.0,4195,,2223,,1.1065681878132418,,1.887089518668466,84.0,227510,,147474,,20700,,14.036372513120957,,1661680,91.0,438.32234238987076,83.0,2401,,1276,,0.9273850907686365,,1.8816614420062696,85.0,155350,,22541,,5872,,26.050308327048487,,1025891,88.0,396.24990343762073,87.0,18174,,0,,1.2299675148890092,,0.0,,886565,,0,,0,,0.0,,6769067,99.0,458.11227666486195,30.0,0,,0,,0.0,,0.0,,70,,0,,0,,0.0,,10,0.0,10.0,3.0
2,xbl/j3ffbr1385,xbl,302.7463323902337,46.0,0.9088433930907677,34.0,25703,92.0,28281,,3484567,93.0,7458,,26709,,1006,,892802,,114829,,12.861642335030613,,32,,1008,,2372,,3494,,4406,,2761,,343.0,,0.6733469558838939,50.0,91.28594257570994,,11943,,4002,,4412,,5600,,192,,1910,,11252,,443,,4465,,46.0,,879,92.0,1007,,24,,1910,,1877,,191,,0,,2290325,,11556433,,17119868,,4685331,,3398405,,3469447,,1508792,,2026906,,4056600,,390000,,390000,,390000,,390000,,15578,,521593,,469843,,50172,,99.48350693687804,,8705,,11035,,0.603759189901512,,0.7888536474852741,29.0,865080,,433403,,50973,,11.761109175524858,,3928861,94.0,272.49694825912053,37.0,1743,,2559,,0.5542130365659778,,0.6811254396248535,25.0,188750,,112950,,11692,,10.351482957060647,,1032241,84.0,328.21653418124004,40.0,2177,,2816,,0.5497474747474748,,0.7730823863636364,28.0,237615,,134433,,15114,,11.242775211443618,,1061331,87.0,268.0128787878788,33.0,12361,,11341,,0.8032360777178504,,1.0899391588043383,53.0,923360,,160597,,34713,,21.6149741277857,,5201981,98.3,338.0324257586588,75.0,1373,,0,,1.57816091954023,,0.0,,52205,,0,,0,,0.0,,521593,84.0,599.532183908046,50.0,25,,0,,0.06443298969072164,,0.0,,23315,,0,,0,,0.0,,15578,73.0,40.149484536082475,22.0
3,origin/dahpex,origin,583.7318680435569,97.8,2.7006409165674095,94.0,47615,96.2,17631,,5400789,95.9,8548,,49315,,1700,,1360058,,207536,,15.259349233635625,,91,,252,,3755,,5905,,10196,,3282,,520.0,,1.9132478804194961,98.3,217.01245630248724,,58018,,5557,,5771,,5623,,2063,,895,,7174,,907,,3823,,65.4,,876,92.0,463,,1,,1340,,1324,,184,,0,,1493230,,14527335,,16004433,,7682285,,3212451,,3631949,,2495418,,1874667,,2611800,,390000,,390000,,390000,,390000,,338542,,923378,,879328,,42734,,99.36784167636787,,12027,,4674,,1.9915548931942375,,2.573170731707317,95.3,362380,,193750,,48502,,25.033290322580644,,3429614,93.0,567.9109124027157,97.4,24005,,8559,,2.1916369944307497,,2.804650075943451,96.5,657190,,565504,,113463,,20.06404906066093,,7222600,97.5,659.4175111841505,98.1,4398,,1841,,1.6633888048411498,,2.3889190657251493,92.0,158685,,132010,,21970,,16.642678584955686,,1465584,90.0,554.3055975794251,95.8,4315,,1905,,1.7512175324675325,,2.2650918635170605,91.0,147895,,38770,,11051,,28.50399793654888,,1320738,90.0,536.0137987012987,97.5,2575,,0,,1.6623628147191736,,0.0,,92950,,0,,0,,0.0,,923378,90.0,596.1123305358295,49.0,855,,0,,0.6923076923076923,,0.0,,74130,,0,,0,,0.0,,338542,92.0,274.12307692307695,87.0
4,origin/poulpemaladergb,origin,409.29448984972316,79.0,1.8081780378869552,80.0,23481,92.0,12986,,2864573,92.0,5075,,24380,,899,,437305,,97134,,22.2119573295526,,53,,203,,2001,,2918,,2370,,1326,,236.0,,0.8843734699258031,71.0,107.88945802417987,,14621,,3400,,5030,,7311,,417,,1017,,9476,,425,,6560,,57.8,,876,92.0,634,,5,,1515,,1497,,169,,0,,1593090,,10867178,,13616656,,4192369,,2286678,,4388081,,1530758,,1761650,,1455600,,390000,,390000,,390000,,390000,,2298,,2794884,,2738965,,54743,,99.07525966348341,,8082,,5932,,0.7886416861826698,,1.3624409979770735,67.0,614910,,178135,,37542,,21.075027366884665,,3931998,94.0,383.6844262295082,72.0,2731,,2124,,0.7697294250281849,,1.2857815442561205,65.0,212910,,85857,,15550,,18.11151100085025,,1656305,89.0,466.82779030439684,80.0,4600,,2659,,0.9702594389369331,,1.7299736743136518,80.0,284510,,53979,,21946,,40.65655162192704,,1975249,92.0,416.63130141320397,79.0,1137,,1033,,0.5839753466872111,,1.100677637947725,54.0,116850,,13951,,3271,,23.446347932047882,,611320,81.0,313.98048279404213,68.0,7271,,0,,1.2026132980482964,,0.0,,362790,,0,,0,,0.0,,2794884,96.8,462.26993053258354,31.0,0,,0,,0.0,,0.0,,1120,,0,,0,,0.0,,2298,53.0,127.66666666666667,65.0
5,origin/livelaughloob,origin,591.4368328739664,98.0,5.738891433806688,99.1,37584,95.1,6549,,4133204,94.0,5581,,38738,,1154,,1491519,,157218,,10.540797670026329,,78,,112,,1901,,2652,,4241,,2821,,517.0,,1.883437734903533,98.2,207.12623402655976,,10948,,806,,1955,,2748,,115,,1174,,2538,,980,,1865,,75.3,,876,92.0,282,,6,,1174,,1133,,181,,0,,1197305,,11802122,,15559610,,8565791,,1115031,,2121300,,1738627,,594836,,2058000,,390000,,390000,,390000,,390000,,5909432,,712699,,706522,,6000,,99.52576956904133,,9647,,2349,,1.871024049650892,,4.106853980417199,99.1,309400,,254489,,55154,,21.672449496834833,,2745296,92.0,532.4468580294803,95.7,4261,,1025,,2.0765107212475633,,4.1570731707317075,99.1,123175,,110665,,22326,,20.174400216870737,,1225778,86.0,597.3576998050683,96.1,2287,,548,,1.910609857978279,,4.173357664233577,98.7,71835,,39940,,12397,,31.039058587881822,,665968,80.0,556.3642439431914,95.9,1598,,429,,1.323943661971831,,3.724941724941725,98.2,72445,,17022,,4656,,27.352837504406065,,544558,79.0,451.16652858326427,93.0,2414,,0,,2.551797040169133,,0.0,,56785,,0,,0,,0.0,,712699,88.0,753.3816067653277,61.0,17384,,0,,1.8505428997232276,,0.0,,563665,,0,,0,,0.0,,5909432,99.3,629.0645092612306,97.2
6,psn/seitarak,psn,244.9106482589844,26.0,1.12529161520516,49.0,16400,89.0,14574,,2131986,89.0,4130,,17045,,645,,625052,,91918,,14.705656489380084,,27,,117,,1490,,1912,,2383,,1544,,503.0,,0.43625142978746045,22.0,56.71231346261272,,44527,,4703,,3399,,8883,,8841,,1793,,7659,,317,,3987,,51.6,,888,92.0,834,,0,,1793,,1767,,165,,0,,2255610,,9206926,,13047816,,3332151,,2322648,,3552127,,1230058,,1616616,,2616000,,390000,,390000,,390000,,390000,,6403,,1384641,,1243753,,137813,,99.29278009246048,,9866,,8641,,0.46858228449299455,,1.141765999305636,54.0,1263320,,346398,,57462,,16.588432958619855,,5261450,95.9,249.89076228924247,30.0,2063,,2549,,0.37570570023675104,,0.8093369948999608,34.0,329490,,99097,,13481,,13.603842699577182,,1455097,88.0,264.9967219085777,22.0,2119,,2235,,0.3674354083578984,,0.9480984340044742,39.0,346040,,131527,,13703,,10.418393181628106,,1394033,90.0,241.72585399687878,25.0,1102,,748,,0.36819244904777815,,1.4732620320855614,73.0,179625,,18204,,3528,,19.38035596572182,,519806,79.0,173.6739057801537,19.0,2440,,0,,1.0873440285204992,,0.0,,134650,,0,,0,,0.0,,1384641,93.0,617.0414438502673,51.0,3,,0,,0.07317073170731707,,0.0,,2485,,0,,0,,0.0,,6403,65.0,156.17073170731706,71.0
7,psn/thirsting-n88bs,psn,191.83001365439216,12.0,1.101010101010101,47.0,4578,72.0,4158,,1351441,85.0,1425,,5113,,535,,367426,,74873,,20.377708708692364,,11,,37,,140,,361,,902,,210,,220.0,,0.09922191638310324,0.0,29.290643490322722,,1653,,942,,1435,,133,,0,,1526,,495,,234,,583,,57.9,,884,92.0,641,,1,,1526,,1522,,172,,0,,2768365,,8850845,,14120930,,2784698,,291147,,5775000,,3046085,,674068,,2224000,,390000,,390000,,390000,,350610,,50,,28430,,15506,,12666,,99.32949969225359,,1162,,1047,,0.11166634633865077,,1.1098376313276026,52.0,624415,,88978,,17378,,19.53067050282092,,1553185,86.0,149.2586008072266,7.0,2327,,2226,,0.0967286029014424,,1.0453728661275832,52.0,1443475,,199344,,39050,,19.589252749016776,,3619013,94.0,150.43492538554267,4.0,796,,655,,0.08536193029490617,,1.215267175572519,58.0,559530,,64486,,14882,,23.077877368731198,,1487135,90.0,159.47828418230563,8.0,220,,228,,0.09365687526607067,,0.9649122807017544,45.0,140945,,14268,,3522,,24.684608915054667,,350610,72.0,149.25925925925927,13.0,4,,0,,4.0,,0.0,,0,,0,,0,,0.0,,28430,37.0,28430.0,99.4,0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,50,6.0,50.0,28.0
8,psn/nassan1029,psn,345.86577884645027,60.0,1.5710333145115754,72.0,27823,93.0,17710,,3428903,93.0,6533,,28913,,1090,,1125789,,127219,,11.300430187184277,,50,,387,,2869,,4106,,7125,,3054,,342.0,,0.857702148648232,69.0,105.70310428804834,,28558,,2713,,3982,,6930,,2135,,993,,11038,,283,,4971,,50.8,,876,92.0,841,,7,,1737,,1664,,145,,0,,1946390,,11219540,,11213908,,5103329,,2732502,,3383359,,1692383,,1599997,,1505800,,390000,,390000,,390000,,390000,,286397,,1131028,,1017116,,110981,,99.59065719360568,,9184,,6080,,0.9599665516880945,,1.5105263157894737,74.0,574040,,263934,,45770,,17.34145657626528,,3527866,93.0,368.75363227762097,68.0,4882,,3613,,0.9748402555910544,,1.3512316634375865,69.0,300480,,174507,,26504,,15.187929424034566,,2027073,91.0,404.7669728434505,64.0,4868,,3345,,0.8638864241348714,,1.4553064275037368,70.0,338135,,181984,,26667,,14.653486020749076,,1997730,93.0,354.5217391304348,62.0,5900,,3504,,0.8224142737663785,,1.6837899543378996,80.0,430450,,66156,,14510,,21.933006832335693,,2397892,95.1,334.24756063562864,74.0,2804,,0,,0.9127604166666666,,0.0,,184330,,0,,0,,0.0,,1131028,91.0,368.1731770833333,15.0,528,,0,,0.26639757820383453,,0.0,,118955,,0,,0,,0.0,,286397,91.0,144.49899091826438,69.0
9,origin/cdm520,origin,336.9585384553305,58.0,1.838899733806566,81.0,51811,96.6,28175,,6167301,96.5,11076,,53653,,1841,,1566783,,216443,,13.81448483931725,,99,,555,,4549,,6689,,8823,,5714,,524.0,,1.0453353240255023,82.0,124.43105883302397,,83956,,6799,,6991,,18739,,3067,,1453,,12031,,1004,,6612,,60.7,,878,92.0,568,,0,,1453,,1433,,228,,0,,2973845,,16701013,,22078088,,9329555,,4376123,,2995335,,2279449,,2767329,,3106000,,390000,,390000,,390000,,390000,,1216896,,3033052,,3017383,,15214,,99.53491349675964,,16865,,12354,,0.8966928966397277,,1.365144892342561,67.0,1128535,,448337,,77578,,17.303501607050052,,5384109,96.0,286.26696086771585,41.0,9481,,6611,,1.1112283169245194,,1.4341249432763576,72.0,511965,,283347,,42670,,15.05927361150815,,3658672,94.0,428.8176277543366,71.0,6706,,4017,,1.060572513047604,,1.6694050286283295,78.0,379405,,236650,,36873,,15.581238115360236,,2143517,93.0,339.0031630555116,57.0,4214,,2990,,0.7838541666666666,,1.4093645484949833,70.0,322570,,61018,,11356,,18.61090170113737,,1470181,91.0,273.4711681547619,55.0,10238,,0,,1.5887647423960274,,0.0,,386655,,0,,0,,0.0,,3033052,97.1,470.6784605834885,33.0,4971,,0,,1.2189798921039725,,0.0,,244715,,0,,0,,0.0,,1216896,96.8,298.40510053948015,89.0
