,player_id,platform,scorePerMinute_value,scorePerMinute_percentile,kdRatio_value,kdRatio_percentile,kills_value,kills_percentile,deaths_value,deaths_percentile,damage_value,damage_percentile,assists_value,assists_percentile,killsAggregated_value,killsAggregated_percentile,assistsAsKills_value,assistsAsKills_percentile,shotsTaken_value,shotsTaken_percentile,shotsHit_value,shotsHit_percentile,shotsAccuracy_value,shotsAccuracy_percentile,killStreak_value,killStreak_percentile,dogtagsTaken_value,dogtagsTaken_percentile,avengerKills_value,avengerKills_percentile,saviorKills_value,saviorKills_percentile,headshots_value,headshots_percentile,suppressionAssists_value,suppressionAssists_percentile,longestHeadshot_value,longestHeadshot_percentile,killsPerMinute_value,killsPerMinute_percentile,damagePerMinute_value,damagePerMinute_percentile,heals_value,heals_percentile,revives_value,revives_percentile,revivesRecieved_value,revivesRecieved_percentile,resupplies_value,resupplies_percentile,repairs_value,repairs_percentile,aceSquad_value,aceSquad_percentile,squadSpawns_value,squadSpawns_percentile,squadWipes_value,squadWipes_percentile,ordersCompleted_value,ordersCompleted_percentile,wlPercentage_value,wlPercentage_percentile,wins_value,wins_percentile,losses_value,losses_percentile,draws_value,draws_percentile,rounds_value,rounds_percentile,roundsPlayed_value,roundsPlayed_percentile,rank_value,rank_percentile,rankScore_value,rankScore_percentile,timePlayed_value,timePlayed_percentile,scoreRound_value,scoreRound_percentile,scoreGeneral_value,scoreGeneral_percentile,scoreCombat_value,scoreCombat_percentile,scoreDefensive_value,scoreDefensive_percentile,scoreObjective_value,scoreObjective_percentile,scoreBonus_value,scoreBonus_percentile,scoreSquad_value,scoreSquad_percentile,scoreAward_value,scoreAward_percentile,scoreAssault_value,scoreAssault_percentile,scoreMedic_value,scoreMedic_percentile,scoreSupport_value,scoreSupport_percentile,scoreRecon_value,scoreRecon_percentile,scoreAir_value,scoreAir_percentile,scoreLand_value,scoreLand_percentile,scoreTanks_value,scoreTanks_percentile,scoreTransports_value,scoreTransports_percentile,rankProgression_value,rankProgression_percentile,Assault_kills_value,Assault_kills_percentile,Assault_deaths_value,Assault_deaths_percentile,Assault_killsPerMinute_value,Assault_killsPerMinute_percentile,Assault_kdRatio_value,Assault_kdRatio_percentile,Assault_timePlayed_value,Assault_timePlayed_percentile,Assault_shotsFired_value,Assault_shotsFired_percentile,Assault_shotsHit_value,Assault_shotsHit_percentile,Assault_shotsAccuracy_value,Assault_shotsAccuracy_percentile,Assault_score_value,Assault_score_percentile,Assault_scorePerMinute_value,Assault_scorePerMinute_percentile,Medic_kills_value,Medic_kills_percentile,Medic_deaths_value,Medic_deaths_percentile,Medic_killsPerMinute_value,Medic_killsPerMinute_percentile,Medic_kdRatio_value,Medic_kdRatio_percentile,Medic_timePlayed_value,Medic_timePlayed_percentile,Medic_shotsFired_value,Medic_shotsFired_percentile,Medic_shotsHit_value,Medic_shotsHit_percentile,Medic_shotsAccuracy_value,Medic_shotsAccuracy_percentile,Medic_score_value,Medic_score_percentile,Medic_scorePerMinute_value,Medic_scorePerMinute_percentile,Pilot_kills_value,Pilot_kills_percentile,Pilot_deaths_value,Pilot_deaths_percentile,Pilot_killsPerMinute_value,Pilot_killsPerMinute_percentile,Pilot_kdRatio_value,Pilot_kdRatio_percentile,Pilot_timePlayed_value,Pilot_timePlayed_percentile,Pilot_shotsFired_value,Pilot_shotsFired_percentile,Pilot_shotsHit_value,Pilot_shotsHit_percentile,Pilot_shotsAccuracy_value,Pilot_shotsAccuracy_percentile,Pilot_score_value,Pilot_score_percentile,Pilot_scorePerMinute_value,Pilot_scorePerMinute_percentile,Recon_kills_value,Recon_kills_percentile,Recon_deaths_value,Recon_deaths_percentile,Recon_killsPerMinute_value,Recon_killsPerMinute_percentile,Recon_kdRatio_value,Recon_kdRatio_percentile,Recon_timePlayed_value,Recon_timePlayed_percentile,Recon_shotsFired_value,Recon_shotsFired_percentile,Recon_shotsHit_value,Recon_shotsHit_percentile,Recon_shotsAccuracy_value,Recon_shotsAccuracy_percentile,Recon_score_value,Recon_score_percentile,Recon_scorePerMinute_value,Recon_scorePerMinute_percentile,Support_kills_value,Support_kills_percentile,Support_deaths_value,Support_deaths_percentile,Support_killsPerMinute_value,Support_killsPerMinute_percentile,Support_kdRatio_value,Support_kdRatio_percentile,Support_timePlayed_value,Support_timePlayed_percentile,Support_shotsFired_value,Support_shotsFired_percentile,Support_shotsHit_value,Support_shotsHit_percentile,Support_shotsAccuracy_value,Support_shotsAccuracy_percentile,Support_score_value,Support_score_percentile,Support_scorePerMinute_value,Support_scorePerMinute_percentile,Tanker_kills_value,Tanker_kills_percentile,Tanker_deaths_value,Tanker_deaths_percentile,Tanker_killsPerMinute_value,Tanker_killsPerMinute_percentile,Tanker_kdRatio_value,Tanker_kdRatio_percentile,Tanker_timePlayed_value,Tanker_timePlayed_percentile,Tanker_shotsFired_value,Tanker_shotsFired_percentile,Tanker_shotsHit_value,Tanker_shotsHit_percentile,Tanker_shotsAccuracy_value,Tanker_shotsAccuracy_percentile,Tanker_score_value,Tanker_score_percentile,Tanker_scorePerMinute_value,Tanker_scorePerMinute_percentile
0,psn/snipershadowguy,psn,425.6712549838618,82.0,2.209437086092715,89.0,8007,81.0,3624,,970725,81.0,1854,,8324,,317,,264252,,33907,,12.831312535004466,,63,,80,,685,,909,,1018,,661,,233.0,,0.7601101196126827,60.0,92.15160432883995,,63284,,3336,,1549,,5158,,4067,,518,,2833,,174,,2856,,62.2,,322,83.0,195,,1,,518,,504,,111,,0,,632065,,4484021,,6590392,,1507571,,1380529,,1595921,,678371,,883592,,1428000,,240240,,390000,,390000,,142954,,13591,,1353655,,1326969,,26132,,99.49263285024155,,482,,328,,0.7875816993464052,,1.4695121951219512,72.0,36740,,11421,,2013,,17.625426845285002,,240240,52.0,392.54901960784315,75.0,3744,,2373,,0.6915404506834134,,1.5777496839443743,78.0,324890,,134084,,19756,,14.734047313624297,,2494045,92.0,460.66586627262654,78.0,23,,0,,0.184,,0.0,,7545,,0,,0,,0.0,,13591,72.0,108.728,59.0,235,,182,,0.6619718309859155,,1.2912087912087913,65.0,21345,,4589,,869,,18.936587491828284,,142954,57.0,402.68732394366197,88.0,635,,448,,0.4767267267267267,,1.4174107142857142,68.0,79960,,47095,,3228,,6.854230810064762,,431811,72.0,324.18243243243245,52.0,3366,,0,,1.2499071667285555,,0.0,,161585,,0,,0,,0.0,,1353655,93.0,502.6568882287412,38.0
1,psn/yoshihico55,psn,276.72245584524813,36.0,3.201953125,96.4,8197,81.0,2560,,1016894,81.0,1984,,8461,,264,,523370,,34013,,6.498844030036112,,33,,32,,753,,1185,,2128,,1090,,289.0,,0.6267298723143971,45.0,77.75013380227846,,12448,,554,,473,,1777,,162,,257,,4277,,103,,1466,,47.5,,322,83.0,354,,2,,678,,651,,81,,0,,784750,,3619253,,3931130,,1767303,,807925,,1044025,,704699,,422701,,543400,,390000,,390000,,307201,,390000,,478646,,614126,,597439,,16180,,97.78930348258706,,1452,,581,,0.750775594622544,,2.4991394148020656,94.0,116055,,32203,,6416,,19.923609601589913,,594620,71.0,307.45604963805584,49.0,1053,,516,,0.7187713310580205,,2.0406976744186047,89.0,87940,,36697,,5855,,15.954982696133198,,517149,73.0,353.0027303754266,48.0,1049,,0,,0.46642952423299244,,0.0,,134945,,0,,0,,0.0,,478646,93.0,212.8261449533126,81.0,2420,,638,,0.5869512490904681,,3.793103448275862,98.3,247430,,20479,,5291,,25.83622247180038,,1139763,89.0,276.4402134368178,56.0,677,,312,,0.5846286701208981,,2.1698717948717947,90.0,69505,,31797,,4230,,13.30314180583074,,307201,66.0,265.2858376511226,32.0,1685,,0,,0.7848160223567769,,0.0,,128875,,0,,0,,0.0,,614126,86.0,286.0391243595715,4.0
2,origin/theycallmehack,origin,573.4955269779144,97.5,3.015400410677618,95.8,29370,93.0,9740,,3378237,93.0,4055,,30215,,845,,633395,,89554,,14.138728597478668,,80,,55,,2866,,3457,,3624,,2232,,471.0,,2.0526977914453455,98.6,236.10826111266425,,17055,,1053,,2841,,6465,,95,,537,,4599,,558,,2341,,60.5,,322,83.0,209,,1,,537,,531,,139,,0,,858505,,8205574,,10387572,,4786567,,1897089,,1521918,,1189212,,810068,,993000,,390000,,390000,,390000,,390000,,320154,,1393999,,1374738,,18745,,99.68879078694818,,6488,,2492,,1.8611589213998851,,2.6035313001605136,95.5,209170,,144473,,24216,,16.7616094356731,,1886594,88.0,541.1916236374068,96.2,9179,,3671,,2.2382345769324554,,2.500408608008717,94.0,246100,,222691,,29740,,13.354827990354348,,2443183,92.0,595.7529870763228,96.0,1150,,0,,1.1219512195121952,,0.0,,61530,,0,,0,,0.0,,320154,91.0,312.34536585365856,90.0,4881,,1690,,2.112072695802683,,2.8881656804733726,96.1,138700,,29183,,6712,,22.999691601274716,,1299531,90.0,562.3241021202942,98.0,3557,,1450,,2.183548189073051,,2.4531034482758622,93.0,97785,,65396,,11863,,18.140253226497034,,978583,86.0,600.7262124002456,97.4,4552,,0,,2.596691386195094,,0.0,,105220,,0,,0,,0.0,,1393999,93.0,795.2076440387906,63.0
3,xbl/orangeking96,xbl,262.6211449760333,32.0,0.8270928055629847,28.0,6185,77.0,7478,,811711,78.0,1986,,6484,,299,,227068,,37877,,16.68090616026917,,24,,35,,692,,978,,1031,,914,,296.0,,0.5593741521208284,37.0,73.41150402459981,,14171,,766,,1185,,2745,,438,,475,,3659,,127,,1590,,56.8,,327,83.0,249,,0,,576,,551,,81,,0,,663475,,2903802,,3996132,,1136296,,874703,,892803,,451330,,512461,,641000,,390000,,390000,,390000,,390000,,2318,,136498,,116021,,19888,,99.40626865671642,,1911,,2622,,0.5535921205098494,,0.7288329519450801,25.0,207175,,64621,,12520,,19.374506739295274,,864633,78.0,250.47305909617614,30.0,1264,,1536,,0.5790196976637655,,0.8229166666666666,35.0,131005,,43712,,8372,,19.152635431918007,,613469,76.0,281.021071919377,26.0,2,,0,,0.02531645569620253,,0.0,,4745,,0,,0,,0.0,,2318,53.0,29.341772151898734,15.0,943,,1275,,0.41125163541212384,,0.7396078431372549,29.0,137590,,17468,,3161,,18.095946874284405,,525815,79.0,229.3131269079808,39.0,1860,,1897,,0.6919642857142857,,0.9804955192409067,41.0,161335,,76409,,12794,,16.744100825818947,,762850,83.0,283.7983630952381,39.0,288,,0,,0.8,,0.0,,21625,,0,,0,,0.0,,136498,66.0,379.1611111111111,16.0
4,origin/amiko61,origin,311.68357959297464,49.0,0.6253211532971739,15.0,4381,71.0,7006,,605687,73.0,1596,,4612,,231,,217357,,25640,,11.79626145005682,,12,,18,,537,,718,,967,,859,,193.0,,0.4071182975559892,19.0,56.28538239940526,,35224,,1930,,2021,,5744,,1396,,644,,2938,,89,,2619,,50.0,,322,83.0,320,,2,,644,,636,,86,,0,,645715,,3354027,,4504020,,839100,,951052,,1563875,,469993,,732037,,680000,,390000,,390000,,390000,,390000,,1046,,119679,,89245,,29746,,99.0983498349835,,1360,,2038,,0.46945115636865725,,0.6673209028459274,21.0,173850,,65725,,8331,,12.675542031190567,,902027,79.0,311.3658957542285,50.0,989,,1585,,0.41729957805907175,,0.62397476340694,21.0,142240,,68101,,6808,,9.996916344840752,,840681,81.0,354.71772151898733,48.0,1,,0,,0.058823529411764705,,0.0,,1035,,0,,0,,0.0,,1046,41.0,61.529411764705884,36.0,845,,1782,,0.29545454545454547,,0.47418630751964086,12.0,171615,,11531,,2519,,21.845460064174834,,792641,85.0,277.1472027972028,56.0,1135,,1501,,0.45509222133119487,,0.7561625582944703,27.0,149695,,69771,,7781,,11.152197904573534,,760833,82.0,305.0653568564555,46.0,129,,0,,1.0661157024793388,,0.0,,7280,,0,,0,,0.0,,119679,64.0,989.0826446280992,70.0
5,xbl/keereeel,xbl,485.25271518884745,91.0,2.8405944625407167,95.0,13953,87.0,4912,,1808962,88.0,3549,,14587,,634,,347461,,80088,,23.049493324430657,,25,,297,,1642,,2280,,2832,,1465,,245.0,,1.1308964175717295,86.0,146.61711784730102,,50624,,3010,,2341,,9241,,70,,704,,5484,,235,,2688,,48.0,,338,83.0,366,,0,,704,,689,,127,,0,,740330,,5987048,,8618645,,2333501,,1727847,,1925700,,795597,,973286,,1836000,,390000,,390000,,390000,,390000,,215,,37016,,19728,,16830,,98.61149885583525,,6517,,2167,,1.2077464788732395,,3.0073834794646976,97.3,323800,,158010,,41993,,26.576166065438894,,2570921,91.0,476.44940696812455,90.0,3317,,1353,,1.1123407109322603,,2.451589061345159,94.0,178945,,110769,,20193,,18.22982964547843,,1593305,89.0,534.3075117370892,91.0,0,,0,,0.0,,0.0,,375,,0,,0,,0.0,,215,18.0,35.833333333333336,19.0,2457,,755,,0.9635294117647059,,3.2543046357615895,97.3,153025,,21566,,6490,,30.09366595567096,,1085572,88.0,425.71450980392154,91.0,1658,,626,,1.1817533856022808,,2.648562300319489,94.0,84185,,57006,,11214,,19.67161351436691,,717929,82.0,511.7099073414113,93.0,36,,0,,36.0,,0.0,,0,,0,,0,,0.0,,37016,42.0,37016.0,99.6
6,psn/ghostlyl3gend,psn,206.44376963350786,15.0,1.236104935526901,56.0,5560,76.0,4498,,716058,76.0,1457,,5796,,236,,160563,,30689,,19.113369829911,,13,,60,,623,,995,,1890,,765,,296.0,,0.5821989528795811,39.0,74.97989528795812,,18294,,1079,,1433,,2579,,217,,600,,3173,,84,,633,,53.7,,322,83.0,277,,1,,600,,591,,68,,0,,573000,,1971538,,2587944,,1006803,,624229,,340156,,283406,,378192,,333000,,390000,,346800,,390000,,390000,,372,,32950,,27644,,5140,,97.47435028248587,,1532,,1226,,0.6678291194420227,,1.2495921696574226,61.0,137660,,51516,,8772,,17.027719543442814,,496322,67.0,216.35658238884045,20.0,871,,832,,0.6270698344132469,,1.046875,52.0,83395,,37944,,9966,,26.26502213788741,,346800,65.0,249.67602591792655,19.0,0,,0,,0.0,,0.0,,215,,0,,0,,0.0,,372,25.0,124.0,64.0,2083,,1503,,0.5074299634591961,,1.385894876912841,69.0,246330,,16735,,4886,,29.19629518972214,,691439,83.0,168.43824604141292,18.0,1072,,858,,0.6111744583808438,,1.2494172494172495,59.0,105265,,54278,,6672,,12.292273112494934,,427129,72.0,243.51710376282782,26.0,48,,0,,24.0,,0.0,,135,,0,,0,,0.0,,32950,40.0,16475.0,98.6
7,psn/gemummy,psn,310.4632411640903,48.0,2.3159838817998657,90.0,13794,87.0,5956,,1725927,87.0,2163,,14132,,337,,164043,,50245,,30.629164304481144,,24,,101,,1056,,1530,,2522,,685,,350.0,,1.001088613106902,80.0,125.25778358371434,,6051,,434,,1006,,5430,,121,,668,,4317,,171,,2362,,52.8,,353,84.0,314,,1,,668,,653,,108,,0,,826760,,4277873,,6278649,,2249704,,1074669,,953500,,524776,,629415,,1476000,,304832,,244047,,390000,,390000,,1488,,97338,,57632,,38619,,99.00108798486282,,794,,506,,0.980246913580247,,1.5691699604743083,76.0,48600,,27381,,4431,,16.182754464774842,,304832,57.0,376.3358024691358,70.0,560,,435,,0.717948717948718,,1.2873563218390804,66.0,46825,,20904,,4274,,20.445847684653653,,244047,59.0,312.8807692307692,35.0,0,,0,,0.0,,0.0,,400,,0,,0,,0.0,,1488,46.0,248.0,85.0,9030,,3312,,0.9649497755930755,,2.726449275362319,95.4,561515,,83439,,21982,,26.344994546914513,,2695724,95.7,288.0662534729643,60.0,3289,,1655,,1.2208611729769858,,1.9873111782477342,86.0,161695,,30366,,18874,,62.155041823091615,,972725,86.0,361.07089829250185,64.0,209,,0,,1.6328125,,0.0,,7725,,0,,0,,0.0,,97338,60.0,760.453125,61.0
8,psn/donnyddonson,psn,355.0056206088993,63.0,1.4625902596404978,68.0,9520,83.0,6509,,1125107,83.0,2027,,9859,,339,,255800,,44583,,17.428850664581706,,38,,49,,817,,1155,,1156,,507,,289.0,,0.7431693989071039,58.0,87.8303669008587,,24112,,1372,,1792,,1990,,220,,573,,3428,,172,,2406,,51.9,,323,83.0,298,,1,,622,,599,,110,,0,,768630,,4547622,,6454997,,1718830,,828912,,1999880,,635175,,615033,,1272200,,390000,,390000,,121168,,227290,,27868,,1145600,,1109705,,35097,,98.94232066217045,,3962,,2911,,0.8867502238137869,,1.3610443146684987,67.0,268110,,83707,,20422,,24.397003834804735,,1767700,88.0,395.63563115487915,75.0,2266,,2086,,0.6052350427350427,,1.0862895493767977,54.0,224685,,79909,,13598,,17.016856674467206,,1332427,87.0,355.8832799145299,49.0,52,,0,,0.11659192825112108,,0.0,,26810,,0,,0,,0.0,,27868,78.0,62.48430493273543,37.0,441,,498,,0.43663366336633663,,0.8855421686746988,39.0,60630,,6620,,1254,,18.942598187311177,,227290,65.0,225.03960396039605,37.0,283,,231,,0.7110552763819096,,1.225108225108225,58.0,23910,,4744,,1341,,28.267284991568296,,121168,51.0,304.4422110552764,45.0,2661,,0,,0.9708135716891645,,0.0,,164485,,0,,0,,0.0,,1145600,92.0,417.9496534111638,23.0
9,origin/cheeeeeeeeeeesus,origin,428.5561332250203,83.0,1.7506105006105006,79.0,11470,85.0,6552,,1518861,86.0,3837,,12059,,589,,386777,,57566,,14.883511687613277,,41,,133,,1448,,2147,,2336,,1807,,251.0,,0.9317627944760357,75.0,123.38432168968319,,60318,,3154,,2551,,6913,,1007,,507,,4106,,148,,2908,,53.2,,322,83.0,281,,2,,605,,594,,117,,0,,738630,,5275526,,7280326,,2138354,,1842922,,1294250,,718200,,1040574,,1286600,,390000,,390000,,390000,,390000,,2454,,526093,,483920,,40905,,99.13297930283224,,3540,,2261,,0.9409888357256778,,1.5656789031402034,76.0,225750,,120676,,18854,,15.623653419072559,,1512219,86.0,401.9720893141946,77.0,3302,,2105,,0.9447782546494993,,1.568646080760095,78.0,209730,,145069,,19174,,13.217158731362316,,1731668,89.0,495.47010014306153,85.0,3,,0,,0.17647058823529413,,0.0,,1040,,0,,0,,0.0,,2454,53.0,144.35294117647058,69.0,2365,,1204,,0.8775510204081632,,1.9642857142857142,87.0,161740,,31828,,7093,,22.285409073771522,,1091062,88.0,404.8467532467532,88.0,1342,,798,,0.9391182645206438,,1.681704260651629,79.0,85755,,56764,,8478,,14.935522514269609,,575147,78.0,402.482155353394,75.0,1331,,0,,1.4626373626373625,,0.0,,54615,,0,,0,,0.0,,526093,85.0,578.1241758241758,48.0
