,player_id,platform,scorePerMinute_value,scorePerMinute_percentile,kdRatio_value,kdRatio_percentile,kills_value,kills_percentile,deaths_value,deaths_percentile,damage_value,damage_percentile,assists_value,assists_percentile,killsAggregated_value,killsAggregated_percentile,assistsAsKills_value,assistsAsKills_percentile,shotsTaken_value,shotsTaken_percentile,shotsHit_value,shotsHit_percentile,shotsAccuracy_value,shotsAccuracy_percentile,killStreak_value,killStreak_percentile,dogtagsTaken_value,dogtagsTaken_percentile,avengerKills_value,avengerKills_percentile,saviorKills_value,saviorKills_percentile,headshots_value,headshots_percentile,suppressionAssists_value,suppressionAssists_percentile,longestHeadshot_value,longestHeadshot_percentile,killsPerMinute_value,killsPerMinute_percentile,damagePerMinute_value,damagePerMinute_percentile,heals_value,heals_percentile,revives_value,revives_percentile,revivesRecieved_value,revivesRecieved_percentile,resupplies_value,resupplies_percentile,repairs_value,repairs_percentile,aceSquad_value,aceSquad_percentile,squadSpawns_value,squadSpawns_percentile,squadWipes_value,squadWipes_percentile,ordersCompleted_value,ordersCompleted_percentile,wlPercentage_value,wlPercentage_percentile,wins_value,wins_percentile,losses_value,losses_percentile,draws_value,draws_percentile,rounds_value,rounds_percentile,roundsPlayed_value,roundsPlayed_percentile,rank_value,rank_percentile,rankScore_value,rankScore_percentile,timePlayed_value,timePlayed_percentile,scoreRound_value,scoreRound_percentile,scoreGeneral_value,scoreGeneral_percentile,scoreCombat_value,scoreCombat_percentile,scoreDefensive_value,scoreDefensive_percentile,scoreObjective_value,scoreObjective_percentile,scoreBonus_value,scoreBonus_percentile,scoreSquad_value,scoreSquad_percentile,scoreAward_value,scoreAward_percentile,scoreAssault_value,scoreAssault_percentile,scoreMedic_value,scoreMedic_percentile,scoreSupport_value,scoreSupport_percentile,scoreRecon_value,scoreRecon_percentile,scoreAir_value,scoreAir_percentile,scoreLand_value,scoreLand_percentile,scoreTanks_value,scoreTanks_percentile,scoreTransports_value,scoreTransports_percentile,rankProgression_value,rankProgression_percentile,Assault_kills_value,Assault_kills_percentile,Assault_deaths_value,Assault_deaths_percentile,Assault_killsPerMinute_value,Assault_killsPerMinute_percentile,Assault_kdRatio_value,Assault_kdRatio_percentile,Assault_timePlayed_value,Assault_timePlayed_percentile,Assault_shotsFired_value,Assault_shotsFired_percentile,Assault_shotsHit_value,Assault_shotsHit_percentile,Assault_shotsAccuracy_value,Assault_shotsAccuracy_percentile,Assault_score_value,Assault_score_percentile,Assault_scorePerMinute_value,Assault_scorePerMinute_percentile,Medic_kills_value,Medic_kills_percentile,Medic_deaths_value,Medic_deaths_percentile,Medic_killsPerMinute_value,Medic_killsPerMinute_percentile,Medic_kdRatio_value,Medic_kdRatio_percentile,Medic_timePlayed_value,Medic_timePlayed_percentile,Medic_shotsFired_value,Medic_shotsFired_percentile,Medic_shotsHit_value,Medic_shotsHit_percentile,Medic_shotsAccuracy_value,Medic_shotsAccuracy_percentile,Medic_score_value,Medic_score_percentile,Medic_scorePerMinute_value,Medic_scorePerMinute_percentile,Support_kills_value,Support_kills_percentile,Support_deaths_value,Support_deaths_percentile,Support_killsPerMinute_value,Support_killsPerMinute_percentile,Support_kdRatio_value,Support_kdRatio_percentile,Support_timePlayed_value,Support_timePlayed_percentile,Support_shotsFired_value,Support_shotsFired_percentile,Support_shotsHit_value,Support_shotsHit_percentile,Support_shotsAccuracy_value,Support_shotsAccuracy_percentile,Support_score_value,Support_score_percentile,Support_scorePerMinute_value,Support_scorePerMinute_percentile,Recon_kills_value,Recon_kills_percentile,Recon_deaths_value,Recon_deaths_percentile,Recon_killsPerMinute_value,Recon_killsPerMinute_percentile,Recon_kdRatio_value,Recon_kdRatio_percentile,Recon_timePlayed_value,Recon_timePlayed_percentile,Recon_shotsFired_value,Recon_shotsFired_percentile,Recon_shotsHit_value,Recon_shotsHit_percentile,Recon_shotsAccuracy_value,Recon_shotsAccuracy_percentile,Recon_score_value,Recon_score_percentile,Recon_scorePerMinute_value,Recon_scorePerMinute_percentile,Tanker_kills_value,Tanker_kills_percentile,Tanker_deaths_value,Tanker_deaths_percentile,Tanker_killsPerMinute_value,Tanker_killsPerMinute_percentile,Tanker_kdRatio_value,Tanker_kdRatio_percentile,Tanker_timePlayed_value,Tanker_timePlayed_percentile,Tanker_shotsFired_value,Tanker_shotsFired_percentile,Tanker_shotsHit_value,Tanker_shotsHit_percentile,Tanker_shotsAccuracy_value,Tanker_shotsAccuracy_percentile,Tanker_score_value,Tanker_score_percentile,Tanker_scorePerMinute_value,Tanker_scorePerMinute_percentile,Pilot_kills_value,Pilot_kills_percentile,Pilot_deaths_value,Pilot_deaths_percentile,Pilot_killsPerMinute_value,Pilot_killsPerMinute_percentile,Pilot_kdRatio_value,Pilot_kdRatio_percentile,Pilot_timePlayed_value,Pilot_timePlayed_percentile,Pilot_shotsFired_value,Pilot_shotsFired_percentile,Pilot_shotsHit_value,Pilot_shotsHit_percentile,Pilot_shotsAccuracy_value,Pilot_shotsAccuracy_percentile,Pilot_score_value,Pilot_score_percentile,Pilot_scorePerMinute_value,Pilot_scorePerMinute_percentile
0,psn/rong_kohtao,psn,207.5359305210918,15.0,1.381346645561914,64.0,11345,85.0,8213,,1453932,85.0,2352,,11690,,345,,452713,,45968,,10.153894409924167,,41,,115,,871,,1233,,1334,,963,,303.0,,0.5630272952853598,37.0,72.15543424317617,,1515,,518,,1394,,810,,312,,1065,,4895,,128,,1507,,45.4,,484,88.0,576,,5,,1065,,1044,,107,,0,,1209010,,4181849,,6246453,,2242020,,768129,,1171700,,576604,,485628,,1488000,,390000,,101039,,284852,,390000,,8327,,1713515,,1660556,,51487,,99.75172468859789,,3925,,4331,,0.4770296548371415,,0.9062572154236896,38.0,493720,,223561,,22114,,9.89170740871619,,1675287,87.0,203.60804569761788,17.0,147,,318,,0.3127659574468085,,0.46226415094339623,11.0,28220,,15426,,1025,,6.644625956177881,,101039,43.0,214.97659574468085,12.0,673,,900,,0.4507702612190221,,0.7477777777777778,26.0,89620,,44178,,4715,,10.67273303454208,,284852,65.0,190.79169457468186,13.0,1721,,1469,,0.4641316073354908,,1.1715452688904016,58.0,222525,,28814,,5285,,18.341778302214202,,612030,81.0,165.0566343042071,17.0,5412,,0,,0.9166666666666666,,0.0,,354285,,0,,0,,0.0,,1713515,94.0,290.2295054200542,5.0,11,,0,,0.03197674418604651,,0.0,,20640,,0,,0,,0.0,,8327,68.0,24.20639534883721,12.0
1,xbl/i rindak i,xbl,509.93705583756343,94.0,2.6058501683501682,93.0,24766,92.0,9504,,2834408,91.0,4688,,25646,,880,,573214,,94622,,16.50727302543204,,63,,1363,,1812,,2735,,3898,,1616,,550.0,,1.6762098138747885,97.3,191.8381049069374,,12984,,1621,,2748,,3001,,553,,688,,3915,,494,,1987,,70.3,,484,88.0,204,,0,,688,,686,,139,,0,,886515,,7534320,,10396225,,4362162,,1538458,,1633700,,1196905,,838466,,1665000,,390000,,390000,,390000,,390000,,578406,,1025326,,979121,,44767,,99.7718330134357,,10435,,4685,,1.7247933884297522,,2.2273212379935967,92.0,363025,,193879,,41875,,21.59852278998757,,3095413,93.0,511.63851239669424,94.0,2983,,1127,,1.9663810151615029,,2.6468500443655723,95.7,91020,,78490,,15748,,20.063702382469103,,977084,83.0,644.089650626236,97.8,3340,,1368,,2.078406969508401,,2.4415204678362574,93.0,96460,,42791,,15954,,37.28354093150429,,928679,85.0,577.8960796515246,96.7,3384,,1571,,1.4517374517374517,,2.1540420114576704,90.0,139895,,27785,,7711,,27.752384380061184,,1068802,88.0,458.5165165165165,94.0,3483,,0,,2.2016434892541086,,0.0,,94950,,0,,0,,0.0,,1025326,91.0,648.1201011378002,54.0,1640,,0,,0.9727164887307236,,0.0,,101165,,0,,0,,0.0,,578406,94.0,343.06405693950177,91.0
2,psn/twitchy_blade,psn,181.6608268446422,10.0,0.7570498915401301,23.0,7329,80.0,9681,,977913,81.0,1657,,7588,,259,,525176,,40920,,7.79167364845309,,32,,84,,587,,827,,939,,1051,,329.0,,0.3396829810901001,13.0,45.32411012235818,,8421,,1140,,1414,,5326,,2624,,1026,,4716,,64,,2152,,48.0,,484,88.0,523,,2,,1026,,1009,,115,,0,,1294595,,3919514,,7028225,,1551271,,1189041,,1179202,,531828,,673375,,2591000,,390000,,295054,,390000,,390000,,165829,,1073223,,925470,,143810,,99.21266233766234,,1499,,2668,,0.3127477571458377,,0.5618440779610195,14.0,287600,,84104,,9819,,11.674831161419196,,840240,78.0,175.30565407886502,11.0,414,,711,,0.33713355048859933,,0.5822784810126582,18.0,73680,,28646,,3342,,11.666550303707323,,295054,63.0,240.27198697068403,17.0,2032,,2721,,0.35825105782792666,,0.7467842704887909,26.0,340345,,165595,,12553,,7.580542890787766,,1075153,87.0,189.55447813822286,13.0,1107,,2059,,0.2502826136106715,,0.537639630888781,16.0,265425,,35609,,4038,,11.339829818304361,,703026,83.0,158.94777300474792,15.0,2300,,0,,0.6457046603032004,,0.0,,213760,,0,,0,,0.0,,1073223,91.0,301.29786636720945,6.0,390,,0,,0.20569620253164558,,0.0,,113785,,0,,0,,0.0,,165829,88.0,87.46255274261604,50.0
3,psn/doom_nacken,psn,380.4574217074217,71.0,1.7810604358571107,80.0,15855,89.0,8902,,1936943,88.0,3223,,16415,,560,,1887596,,81426,,4.313740864040822,,77,,147,,1208,,1519,,2150,,1404,,352.0,,0.8502252252252253,69.0,103.86867224367225,,23781,,1687,,1371,,3064,,198,,213,,4906,,322,,2568,,55.3,,484,88.0,391,,1,,876,,866,,78,,0,,1118885,,7094770,,3681380,,3398003,,1464245,,2232622,,1569972,,776448,,344600,,390000,,390000,,390000,,390000,,1722507,,718151,,686445,,31059,,99.3624831309042,,2281,,1980,,0.8146428571428571,,1.152020202020202,55.0,168045,,69891,,11101,,15.883304001945886,,1109365,82.0,396.20178571428573,76.0,3650,,2483,,1.0410724472333144,,1.4699959726137737,74.0,210385,,133051,,19464,,14.62897685849787,,1694958,89.0,483.4449515116942,83.0,2368,,1837,,0.8427046263345196,,1.2890582471420795,62.0,168620,,122728,,13538,,11.030897594680921,,1063954,87.0,378.63131672597865,69.0,1354,,1157,,0.5801199657240789,,1.1702679343128781,58.0,140040,,19147,,3929,,20.520185929910692,,762134,84.0,326.5355612682091,72.0,1615,,0,,0.7813255926463474,,0.0,,124030,,0,,0,,0.0,,718151,88.0,347.4363812288341,11.0,4615,,0,,0.8997855332423474,,0.0,,307765,,0,,0,,0.0,,1722507,97.6,335.83681029440436,91.0
4,psn/thigabin,psn,309.1722180385796,48.0,1.345040650406504,62.0,12408,86.0,9225,,1481282,86.0,2607,,12867,,459,,670722,,56728,,8.457751497639856,,45,,274,,963,,1353,,1570,,1352,,522.0,,0.7187626716098013,55.0,85.80675433007009,,7432,,1042,,1391,,1532,,1666,,754,,4268,,229,,1775,,64.6,,484,88.0,260,,5,,754,,733,,123,,0,,1035830,,5337240,,8094212,,2674910,,1163204,,1499126,,746972,,603483,,2010000,,390000,,292189,,390000,,344340,,650061,,1442060,,1359423,,80525,,98.95124694376528,,4299,,4098,,0.7449315543233408,,1.0490483162518303,48.0,346265,,137587,,21517,,15.638832157107865,,1874693,88.0,324.8471668688269,54.0,505,,706,,0.5095862764883956,,0.7152974504249292,28.0,59490,,23124,,3848,,16.64071959868535,,292189,63.0,294.8425832492432,30.0,2343,,2154,,0.7128080316397931,,1.0877437325905293,50.0,197230,,125586,,12908,,10.278215724682688,,1060922,87.0,322.7630057803468,52.0,890,,905,,0.6258790436005626,,0.9834254143646409,46.0,85355,,11269,,2123,,18.83929363741237,,344340,71.0,242.15189873417722,44.0,3811,,0,,1.4021339220014717,,0.0,,163090,,0,,0,,0.0,,1442060,93.0,530.5592347314201,42.0,1454,,0,,0.4731532704197852,,0.0,,184400,,0,,0,,0.0,,650061,94.0,211.53953791083632,81.0
5,xbl/samfisher20211,xbl,314.37575337351325,50.0,0.7911276715410573,26.0,11253,85.0,14224,,1427637,85.0,2966,,11748,,495,,462906,,65416,,14.131594751418215,,19,,39,,983,,1323,,2217,,868,,341.0,,0.6001920102405461,42.0,76.1447010507227,,14001,,2261,,2308,,1096,,33,,995,,4497,,221,,2129,,48.6,,484,88.0,509,,2,,995,,974,,130,,0,,1124950,,5894231,,9127574,,2022642,,1176139,,2695450,,801343,,896184,,2432000,,390000,,390000,,82806,,291914,,3576,,118916,,74875,,43176,,99.64600436681222,,9279,,11424,,0.6318262290616914,,0.8122373949579832,31.0,881195,,371845,,53511,,14.390673533327059,,4666454,95.4,317.7484679286395,52.0,1182,,1586,,0.5404663923182441,,0.7452711223203027,30.0,131255,,65940,,9010,,13.663936912344557,,804590,81.0,367.89666209419295,52.0,155,,218,,0.549645390070922,,0.7110091743119266,23.0,16930,,6175,,1004,,16.25910931174089,,82806,45.0,293.63829787234044,42.0,614,,822,,0.4423631123919308,,0.7469586374695864,30.0,83335,,6790,,1360,,20.029455081001473,,291914,69.0,210.31268011527376,32.0,105,,0,,1.3291139240506329,,0.0,,4785,,0,,0,,0.0,,118916,64.0,1505.26582278481,79.0,5,,0,,0.04032258064516129,,0.0,,7450,,0,,0,,0.0,,3576,58.0,28.838709677419356,15.0
6,xbl/snoozy stick,xbl,401.514929182085,77.0,1.728261996061768,78.0,16676,89.0,9649,,1987999,89.0,3575,,17383,,707,,531116,,99965,,18.82168867064822,,25,,200,,1738,,2450,,3325,,1332,,176.0,,1.063927523286972,83.0,126.8341839989792,,51264,,3772,,3160,,3978,,509,,809,,3912,,244,,1747,,59.8,,484,88.0,325,,0,,809,,790,,127,,0,,940455,,6293345,,8715257,,2642950,,1758248,,1892147,,876912,,926075,,1545000,,390000,,390000,,390000,,182640,,110,,52863,,33214,,19188,,99.71689931350114,,11337,,6323,,1.0908303665928991,,1.7929780167641942,83.0,623615,,327915,,62139,,18.94972782580852,,4014297,94.0,386.25007216395653,73.0,3295,,2090,,1.0274399750545682,,1.576555023923445,78.0,192425,,140844,,26197,,18.600011360086334,,1477832,88.0,460.8144683504833,79.0,1502,,899,,1.0183050847457626,,1.6707452725250278,78.0,88510,,56158,,9096,,16.19715801844795,,584080,78.0,395.98644067796613,74.0,504,,293,,0.9316081330868762,,1.7201365187713311,81.0,32500,,4930,,1243,,25.21298174442191,,182640,61.0,337.59704251386324,75.0,80,,0,,1.509433962264151,,0.0,,3215,,0,,0,,0.0,,52863,49.0,997.4150943396227,70.0,0,,0,,0.0,,0.0,,190,,0,,0,,0.0,,110,11.0,36.666666666666664,20.0
7,origin/saturn_sackfalte,origin,285.63587158004003,39.0,0.9552975326560232,37.0,9873,84.0,10335,,1325393,84.0,3345,,10382,,509,,421089,,56441,,13.40357976579773,,18,,50,,1315,,1922,,2104,,1500,,221.0,,0.7320382590642841,57.0,98.27189145102692,,66345,,3613,,3343,,5667,,0,,838,,5389,,171,,956,,47.1,,485,88.0,540,,5,,1043,,1029,,94,,0,,809225,,3852371,,5302267,,1734574,,1203192,,914605,,495623,,906379,,956000,,390000,,390000,,183590,,390000,,403,,34822,,19309,,15124,,98.46363974001858,,1541,,1343,,0.9001168224299065,,1.1474311243484736,55.0,102730,,61643,,9677,,15.698457245753774,,443331,65.0,258.95502336448595,32.0,6363,,7009,,0.6942716857610475,,0.9078327864174632,41.0,549925,,313724,,38359,,12.22698932819931,,2749242,93.0,299.9718494271686,31.0,598,,584,,0.8530670470756063,,1.023972602739726,46.0,42095,,21930,,3910,,17.829457364341085,,183590,57.0,261.8972895863053,31.0,1359,,1275,,0.719047619047619,,1.0658823529411765,52.0,113430,,23385,,4457,,19.059225999572377,,454020,76.0,240.22222222222223,43.0,38,,0,,2.375,,0.0,,975,,0,,0,,0.0,,34822,41.0,2176.375,85.0,0,,0,,0.0,,0.0,,70,,0,,0,,0.0,,403,26.0,403.0,94.0
8,origin/sword_0f_revenge,origin,402.2737803519715,77.0,2.2560922223843574,89.0,15461,88.0,6853,,1881322,88.0,3653,,16092,,631,,386278,,68497,,17.732565665142722,,51,,98,,1493,,2232,,4176,,1664,,285.0,,1.1480656419395558,87.0,139.6986708249796,,62041,,2571,,2353,,7114,,119,,256,,4194,,248,,1865,,52.3,,484,88.0,438,,3,,927,,910,,82,,0,,808045,,5417421,,4053135,,2644578,,1489365,,1283228,,1269495,,841876,,844200,,390000,,390000,,390000,,390000,,18356,,59572,,52632,,6772,,98.25781818181818,,3507,,1776,,1.1364225534672716,,1.974662162162162,88.0,185210,,71863,,17023,,23.68812880063454,,1157884,83.0,375.2054439403759,70.0,5486,,2262,,1.3783919597989949,,2.425287356321839,94.0,238835,,161384,,28198,,17.472611907004413,,1970556,90.0,495.1145728643216,85.0,2265,,1028,,1.2417763157894737,,2.203307392996109,90.0,109440,,82074,,13452,,16.390086994663353,,786133,83.0,430.9939692982456,82.0,4032,,1703,,0.9374564054870961,,2.367586611861421,92.0,258090,,30449,,8814,,28.946763440507077,,1420201,91.0,330.2025110439433,73.0,154,,0,,1.0065359477124183,,0.0,,9220,,0,,0,,0.0,,59572,51.0,389.359477124183,18.0,35,,0,,0.2916666666666667,,0.0,,7250,,0,,0,,0.0,,18356,75.0,152.96666666666667,71.0
9,origin/ingrootwetrust,origin,310.4861532964088,48.0,0.8643153893750553,31.0,9778,84.0,11313,,1361880,85.0,3583,,10293,,515,,370790,,53014,,14.297580840907251,,21,,366,,1266,,1743,,2018,,1389,,455.0,,0.4367518313382169,22.0,60.83080221547257,,59619,,4479,,4464,,6083,,700,,979,,7699,,203,,5698,,45.4,,488,88.0,587,,0,,1077,,1051,,138,,0,,1343300,,6951164,,10270079,,1893874,,2391397,,2665893,,948235,,1789307,,2357600,,390000,,390000,,300924,,390000,,4333,,359983,,314635,,44338,,99.90349221789884,,5246,,6144,,0.4582459818308875,,0.8538411458333334,34.0,686930,,215018,,32582,,15.153149968839818,,3406267,93.0,297.54254018169115,45.0,1220,,2065,,0.3426003931479921,,0.5907990314769975,19.0,213705,,65748,,8181,,12.442964044533673,,1299834,87.0,365.01937657961247,51.0,531,,495,,0.5347432024169184,,1.0727272727272728,49.0,59585,,30543,,3731,,12.215564941230395,,300924,66.0,303.0453172205438,45.0,2471,,2382,,0.42530120481927713,,1.0373635600335853,50.0,348625,,45312,,7535,,16.629149011299436,,1754310,93.0,301.9466437177281,65.0,705,,0,,1.5950226244343892,,0.0,,26525,,0,,0,,0.0,,359983,80.0,814.4411764705883,64.0,11,,0,,0.08333333333333333,,0.0,,7930,,0,,0,,0.0,,4333,61.0,32.82575757575758,17.0
10,origin/religion17111,origin,212.53602167129583,17.0,0.7955955508356157,26.0,14234,88.0,17891,,1862606,88.0,3900,,14809,,575,,890678,,72248,,8.111573430577605,,47,,381,,1251,,1831,,2233,,2106,,514.0,,0.4880842163014779,28.0,63.86880636422865,,19886,,2837,,3508,,4452,,1354,,1093,,7018,,305,,2367,,44.3,,484,88.0,603,,6,,1093,,1081,,131,,0,,1749835,,6198188,,9217002,,3068166,,1654347,,1475675,,865814,,1119653,,2153000,,390000,,390000,,390000,,390000,,389814,,1362836,,1289822,,71063,,99.10754838709678,,2525,,4223,,0.4284017645062776,,0.5979161733364906,16.0,353695,,122094,,13292,,10.886693858830082,,1107572,82.0,187.9151679674245,13.0,3004,,4117,,0.609577922077922,,0.7296575176099102,29.0,295725,,156808,,16930,,10.796643028416918,,1432654,88.0,290.7171266233766,29.0,2282,,3409,,0.5176950998185118,,0.6694045174537988,21.0,264530,,136733,,15162,,11.088764233944987,,983422,86.0,223.09936479128856,20.0,2382,,4314,,0.3597643860444042,,0.5521557719054242,17.0,397270,,70638,,6832,,9.671848013816927,,1181953,89.0,178.51578311433317,21.0,3598,,0,,0.8703434929850025,,0.0,,248060,,0,,0,,0.0,,1362836,93.0,329.6652152878568,9.0,1110,,0,,0.34960629921259845,,0.0,,190555,,0,,0,,0.0,,389814,92.0,122.77606299212599,63.0
11,origin/mony2333,origin,1164.5610619469026,99.8,5.03118671526934,98.8,37266,95.0,7407,,3714249,93.0,1425,,37534,,268,,757921,,166187,,21.926691568118578,,212,,162,,1583,,2180,,20106,,1175,,1090.0,,3.2978761061946904,99.5,328.6946017699115,,1991,,446,,865,,1167,,983,,723,,2142,,2292,,4121,,68.1,,492,88.0,229,,1,,723,,692,,184,,0,,678040,,13159540,,16019936,,6610769,,3738341,,2810430,,1743831,,1006022,,1131000,,390000,,390000,,390000,,390000,,503195,,1268943,,905818,,355777,,99.46409623593325,,2612,,2008,,0.9546783625730995,,1.300796812749004,64.0,164185,,111999,,13243,,11.824212716184967,,880617,78.0,321.86293859649123,54.0,6712,,1427,,6.003577817531306,,4.703573931324457,99.3,67135,,108891,,36662,,33.66853091623734,,1582890,88.0,1415.8228980322003,99.8,20094,,2194,,4.656778679026651,,9.158614402917047,99.8,258900,,376778,,86216,,22.882440057540514,,8297967,99.0,1923.0514484356895,99.8,4595,,1272,,2.5931151241534987,,3.6124213836477987,98.0,106370,,53618,,14267,,26.608601589018615,,1302466,90.0,735.0259593679458,99.2,4412,,0,,7.365609348914858,,0.0,,35970,,0,,0,,0.0,,1268943,92.0,2118.4357262103504,85.0,1500,,0,,1.9788918205804749,,0.0,,45480,,0,,0,,0.0,,503195,93.0,663.8456464379947,97.4
12,origin/bizarreigrok,origin,234.41273448291227,23.0,0.6031719532554257,14.0,7226,80.0,11980,,971186,81.0,2353,,7580,,354,,364071,,47282,,12.987027255672656,,20,,365,,953,,1313,,1180,,965,,193.0,,0.3219712159693446,11.0,43.273448291226664,,109955,,5988,,3133,,18960,,3660,,1195,,5225,,96,,2837,,38.7,,484,88.0,762,,6,,1252,,1217,,130,,0,,1346630,,5260925,,9066585,,1374038,,2126615,,1759322,,775660,,1250003,,3030000,,390000,,390000,,390000,,390000,,2392,,303009,,227149,,73905,,98.98018558951965,,2113,,3301,,0.36927647675637887,,0.6401090578612542,19.0,343345,,88922,,12886,,14.491351971390657,,1253131,84.0,219.0022719328906,21.0,2489,,4514,,0.2953251067869008,,0.551395657953035,16.0,505715,,149754,,16923,,11.300532873913218,,2225039,91.0,264.00557664926436,22.0,1735,,2723,,0.3297225389585709,,0.6371648916636063,19.0,315735,,95600,,13388,,14.00418410041841,,1121144,87.0,213.06423413150893,18.0,778,,1287,,0.2769668921324315,,0.6045066045066045,20.0,168575,,26406,,3684,,13.951374687571006,,517120,78.0,184.09398362406552,23.0,513,,0,,2.7142857142857144,,0.0,,11350,,0,,0,,0.0,,303009,78.0,1603.2222222222222,80.0,1,,0,,0.03225806451612903,,0.0,,1910,,0,,0,,0.0,,2392,53.0,77.16129032258064,45.0
13,psn/ville2119,psn,215.03214876366422,17.0,0.9164198993189221,34.0,12379,86.0,13508,,1561143,86.0,2683,,12760,,381,,401567,,46462,,11.570173843966263,,18,,165,,1020,,1423,,3115,,1197,,428.0,,0.4993344358839902,29.0,62.97216731878504,,4876,,912,,1441,,1307,,157,,976,,6179,,273,,2633,,46.7,,486,88.0,549,,6,,1042,,1031,,122,,0,,1487500,,5330862,,7972862,,2392062,,1088205,,1850595,,610600,,748959,,2031400,,390000,,390000,,390000,,390000,,48886,,473697,,425325,,47283,,99.16495024875623,,3462,,3929,,0.5340120314669135,,0.8811402392466277,36.0,389020,,97802,,14992,,15.328929878734588,,1579955,87.0,243.70738855468147,28.0,1270,,1631,,0.5265339966832504,,0.7786633966891477,32.0,144770,,55470,,6497,,11.712637461691005,,591924,76.0,245.40796019900498,18.0,1345,,1598,,0.579991375592928,,0.8416770963704631,32.0,139145,,55514,,7538,,13.578556760456822,,530224,76.0,228.64338076757224,22.0,5395,,5657,,0.47591743119266056,,0.9536856991338165,44.0,680175,,89289,,12552,,14.05772267580553,,2218402,94.0,195.6953069865914,27.0,1001,,0,,0.7537650602409639,,0.0,,79730,,0,,0,,0.0,,473697,83.0,356.6995481927711,13.0,92,,0,,0.10098792535675083,,0.0,,54660,,0,,0,,0.0,,48886,81.0,53.66190998902305,31.0
14,origin/xcvbhdf,origin,233.27474095675373,22.0,1.163817502547266,51.0,10280,84.0,8833,,1403877,85.0,2792,,10713,,433,,453608,,49814,,10.981728717306574,,51,,242,,754,,1183,,2217,,1766,,366.0,,0.6378358255258423,46.0,87.10535459452751,,10837,,1199,,899,,3444,,693,,980,,4911,,230,,533,,50.0,,484,88.0,471,,13,,980,,965,,96,,0,,967025,,3759689,,5560610,,2176561,,822813,,760315,,512921,,426228,,1288000,,390000,,325953,,390000,,390000,,27484,,748122,,633146,,111867,,99.38534405719392,,3073,,3216,,0.6230738037307381,,0.9555348258706468,41.0,295955,,124408,,16744,,13.458941547167386,,1089874,82.0,220.9801297648013,21.0,724,,867,,0.5284671532846715,,0.8350634371395617,36.0,82210,,33657,,4693,,13.943607570490538,,325953,64.0,237.92189781021898,16.0,2357,,2190,,0.579542660437669,,1.076255707762557,49.0,244045,,188737,,15311,,8.112346810641263,,904893,85.0,222.4964347184657,20.0,2745,,2230,,0.6484762579730687,,1.2309417040358743,61.0,254020,,48214,,7799,,16.17579956029369,,930006,87.0,219.7037562012757,35.0,2014,,0,,1.7392055267702937,,0.0,,69495,,0,,0,,0.0,,748122,88.0,646.0466321243523,54.0,70,,0,,0.19718309859154928,,0.0,,21300,,0,,0,,0.0,,27484,78.0,77.41971830985915,45.0
