,player_id,platform,scorePerMinute_value,scorePerMinute_percentile,kdRatio_value,kdRatio_percentile,kills_value,kills_percentile,deaths_value,deaths_percentile,damage_value,damage_percentile,assists_value,assists_percentile,killsAggregated_value,killsAggregated_percentile,assistsAsKills_value,assistsAsKills_percentile,shotsTaken_value,shotsTaken_percentile,shotsHit_value,shotsHit_percentile,shotsAccuracy_value,shotsAccuracy_percentile,killStreak_value,killStreak_percentile,dogtagsTaken_value,dogtagsTaken_percentile,avengerKills_value,avengerKills_percentile,saviorKills_value,saviorKills_percentile,headshots_value,headshots_percentile,suppressionAssists_value,suppressionAssists_percentile,longestHeadshot_value,longestHeadshot_percentile,killsPerMinute_value,killsPerMinute_percentile,damagePerMinute_value,damagePerMinute_percentile,heals_value,heals_percentile,revives_value,revives_percentile,revivesRecieved_value,revivesRecieved_percentile,resupplies_value,resupplies_percentile,repairs_value,repairs_percentile,aceSquad_value,aceSquad_percentile,squadSpawns_value,squadSpawns_percentile,squadWipes_value,squadWipes_percentile,ordersCompleted_value,ordersCompleted_percentile,wlPercentage_value,wlPercentage_percentile,wins_value,wins_percentile,losses_value,losses_percentile,draws_value,draws_percentile,rounds_value,rounds_percentile,roundsPlayed_value,roundsPlayed_percentile,rank_value,rank_percentile,rankScore_value,rankScore_percentile,timePlayed_value,timePlayed_percentile,scoreRound_value,scoreRound_percentile,scoreGeneral_value,scoreGeneral_percentile,scoreCombat_value,scoreCombat_percentile,scoreDefensive_value,scoreDefensive_percentile,scoreObjective_value,scoreObjective_percentile,scoreBonus_value,scoreBonus_percentile,scoreSquad_value,scoreSquad_percentile,scoreAward_value,scoreAward_percentile,scoreAssault_value,scoreAssault_percentile,scoreMedic_value,scoreMedic_percentile,scoreSupport_value,scoreSupport_percentile,scoreRecon_value,scoreRecon_percentile,scoreAir_value,scoreAir_percentile,scoreLand_value,scoreLand_percentile,scoreTanks_value,scoreTanks_percentile,scoreTransports_value,scoreTransports_percentile,rankProgression_value,rankProgression_percentile,Assault_kills_value,Assault_kills_percentile,Assault_deaths_value,Assault_deaths_percentile,Assault_killsPerMinute_value,Assault_killsPerMinute_percentile,Assault_kdRatio_value,Assault_kdRatio_percentile,Assault_timePlayed_value,Assault_timePlayed_percentile,Assault_shotsFired_value,Assault_shotsFired_percentile,Assault_shotsHit_value,Assault_shotsHit_percentile,Assault_shotsAccuracy_value,Assault_shotsAccuracy_percentile,Assault_score_value,Assault_score_percentile,Assault_scorePerMinute_value,Assault_scorePerMinute_percentile,Medic_kills_value,Medic_kills_percentile,Medic_deaths_value,Medic_deaths_percentile,Medic_killsPerMinute_value,Medic_killsPerMinute_percentile,Medic_kdRatio_value,Medic_kdRatio_percentile,Medic_timePlayed_value,Medic_timePlayed_percentile,Medic_shotsFired_value,Medic_shotsFired_percentile,Medic_shotsHit_value,Medic_shotsHit_percentile,Medic_shotsAccuracy_value,Medic_shotsAccuracy_percentile,Medic_score_value,Medic_score_percentile,Medic_scorePerMinute_value,Medic_scorePerMinute_percentile,Pilot_kills_value,Pilot_kills_percentile,Pilot_deaths_value,Pilot_deaths_percentile,Pilot_killsPerMinute_value,Pilot_killsPerMinute_percentile,Pilot_kdRatio_value,Pilot_kdRatio_percentile,Pilot_timePlayed_value,Pilot_timePlayed_percentile,Pilot_shotsFired_value,Pilot_shotsFired_percentile,Pilot_shotsHit_value,Pilot_shotsHit_percentile,Pilot_shotsAccuracy_value,Pilot_shotsAccuracy_percentile,Pilot_score_value,Pilot_score_percentile,Pilot_scorePerMinute_value,Pilot_scorePerMinute_percentile,Recon_kills_value,Recon_kills_percentile,Recon_deaths_value,Recon_deaths_percentile,Recon_killsPerMinute_value,Recon_killsPerMinute_percentile,Recon_kdRatio_value,Recon_kdRatio_percentile,Recon_timePlayed_value,Recon_timePlayed_percentile,Recon_shotsFired_value,Recon_shotsFired_percentile,Recon_shotsHit_value,Recon_shotsHit_percentile,Recon_shotsAccuracy_value,Recon_shotsAccuracy_percentile,Recon_score_value,Recon_score_percentile,Recon_scorePerMinute_value,Recon_scorePerMinute_percentile,Support_kills_value,Support_kills_percentile,Support_deaths_value,Support_deaths_percentile,Support_killsPerMinute_value,Support_killsPerMinute_percentile,Support_kdRatio_value,Support_kdRatio_percentile,Support_timePlayed_value,Support_timePlayed_percentile,Support_shotsFired_value,Support_shotsFired_percentile,Support_shotsHit_value,Support_shotsHit_percentile,Support_shotsAccuracy_value,Support_shotsAccuracy_percentile,Support_score_value,Support_score_percentile,Support_scorePerMinute_value,Support_scorePerMinute_percentile,Tanker_kills_value,Tanker_kills_percentile,Tanker_deaths_value,Tanker_deaths_percentile,Tanker_killsPerMinute_value,Tanker_killsPerMinute_percentile,Tanker_kdRatio_value,Tanker_kdRatio_percentile,Tanker_timePlayed_value,Tanker_timePlayed_percentile,Tanker_shotsFired_value,Tanker_shotsFired_percentile,Tanker_shotsHit_value,Tanker_shotsHit_percentile,Tanker_shotsAccuracy_value,Tanker_shotsAccuracy_percentile,Tanker_score_value,Tanker_score_percentile,Tanker_scorePerMinute_value,Tanker_scorePerMinute_percentile
0,origin/huiliyi_2042,origin,441.9286648711043,85.0,2.016452288363745,85.0,60669,97.3,30087,,7622645,97.4,14782,,63174,,2505,,1929114,,277990,,14.41024221481986,,79,,301,,6053,,9544,,11623,,8118,,561.0,,1.1671604463255099,88.0,146.64572912658716,,241322,,12494,,9481,,39344,,1484,,2059,,15619,,936,,10274,,53.6,,1257,95.0,1076,,11,,2357,,2299,,285,,0,,3118830,,22971452,,31251652,,11241954,,7311031,,4437088,,3073104,,3803667,,5222800,,390000,,390000,,390000,,390000,,737618,,4113185,,4070705,,41070,,99.8854238913304,,10786,,6816,,1.0776301328804077,,1.5824530516431925,77.0,600540,,282091,,52054,,18.452910585591177,,3949853,94.0,394.63013288040764,75.0,20613,,12104,,1.4708862566005423,,1.7029907468605419,82.0,840865,,682206,,108791,,15.946942712318565,,8036718,97.9,573.4778079063793,94.0,2233,,0,,0.8787878787878788,,0.0,,152510,,0,,0,,0.0,,737618,95.2,290.28650137741045,88.0,8836,,5257,,0.8858145363408522,,1.6808065436560775,80.0,598500,,109838,,21841,,19.88473934339664,,3652775,97.1,366.1929824561403,81.0,5727,,4150,,0.8290387955993052,,1.38,67.0,414490,,369287,,39476,,10.689788700929087,,2575162,94.0,372.7796757382745,68.0,12932,,0,,1.5157055789967182,,0.0,,511925,,0,,0,,0.0,,4113185,98.0,482.08919362400377,34.0
1,origin/rtech_avan,origin,353.8202928668084,63.0,1.4483010595542565,67.0,35676,94.0,24633,,4318468,94.0,8247,,37065,,1389,,992307,,151862,,15.303933157782822,,49,,863,,3281,,4587,,4394,,2953,,367.0,,0.8620722984728397,70.0,104.351150202977,,118368,,6485,,8817,,21702,,3450,,2138,,9824,,669,,8076,,59.2,,1257,95.0,862,,4,,2138,,2115,,226,,0,,2483065,,14642499,,21686678,,6899454,,4035519,,3707476,,2114158,,2600948,,4943000,,390000,,390000,,390000,,390000,,1047240,,1762736,,1700409,,60496,,99.33777497852849,,9009,,7942,,0.789778206364513,,1.134349030470914,54.0,684465,,204001,,41077,,20.135685609384268,,3769538,94.0,330.45831506969404,56.0,8389,,5846,,0.9568837686779971,,1.4349982894286692,72.0,526020,,259914,,41558,,15.989134867687005,,3883516,95.1,442.969773012433,74.0,2789,,0,,0.7597384908744211,,0.0,,220260,,0,,0,,0.0,,1047240,96.3,285.27376736584034,88.0,2484,,2095,,0.6595857673924589,,1.1856801909307877,59.0,225985,,26465,,6444,,24.349140374078974,,992733,87.0,263.60408921933083,52.0,8535,,6632,,0.8688791611523974,,1.2869420989143547,62.0,589400,,214434,,39764,,18.543701092177546,,3298651,96.0,335.8089178458719,56.0,4878,,0,,1.2355623100303952,,0.0,,236935,,0,,0,,0.0,,1762736,94.0,446.4883485309017,28.0
2,psn/freshprins16,psn,315.9634734001542,50.0,1.7160889051495472,78.0,37524,95.1,21866,,4991671,95.5,9199,,39010,,1486,,1386986,,182449,,13.154350512550234,,24,,87,,3342,,4859,,11732,,5631,,390.0,,0.7232845026985351,56.0,96.21570932922128,,42064,,3623,,3304,,20378,,2254,,1741,,21562,,619,,6126,,50.4,,1270,95.1,1239,,9,,2519,,2445,,197,,0,,3112855,,16392185,,18120700,,7223124,,4275348,,4893463,,2629743,,2252976,,3906200,,390000,,390000,,390000,,390000,,2238,,346105,,304394,,40766,,99.81794395097432,,12717,,8204,,0.7487635421573245,,1.5500975134080937,76.0,1019055,,397820,,62844,,15.797094163189382,,5693780,96.3,335.2437588318417,58.0,3909,,2930,,0.7372689551112788,,1.3341296928327646,68.0,318170,,182869,,24877,,13.603727258310593,,1970176,90.0,371.5910976989815,54.0,3,,0,,0.2727272727272727,,0.0,,660,,0,,0,,0.0,,2238,52.0,203.45454545454547,79.0,10637,,4619,,0.6909386164339071,,2.30287941112795,92.0,923725,,128018,,24278,,18.964520614288617,,4119344,97.6,267.57674569665477,53.0,10182,,6009,,0.7233589087809037,,1.6944583125312032,79.0,844575,,664046,,69942,,10.532704059658519,,4513783,97.4,320.67227905655017,51.0,485,,0,,4.36936936936937,,0.0,,6670,,0,,0,,0.0,,346105,80.0,3118.063063063063,89.0
3,xbl/joelmillone,xbl,370.2512221294861,68.0,2.0260770048230197,86.0,49570,96.4,24466,,6073198,96.4,11775,,51781,,2211,,1651463,,266433,,16.13314981928145,,35,,226,,5964,,8062,,9314,,4862,,296.0,,0.9850562378283853,79.0,120.6867374110727,,45203,,7903,,8232,,6289,,74,,2081,,16249,,1062,,3153,,50.5,,1264,95.1,1238,,0,,2503,,2440,,237,,0,,3019345,,18631782,,23678160,,7933831,,4739504,,5959443,,2693191,,2571362,,3708200,,390000,,390000,,390000,,390000,,7397,,176081,,130226,,44903,,99.6712865035517,,25633,,12097,,1.0012108429028983,,2.118955112837894,90.0,1536155,,662373,,128663,,19.42455383900008,,9160064,98.0,357.78704788688384,65.0,16781,,8674,,1.0392642596147892,,1.9346322342633158,87.0,968845,,818103,,107933,,13.193082044681415,,6809231,97.4,421.702545364464,69.0,12,,0,,0.1518987341772152,,0.0,,4745,,0,,0,,0.0,,7397,67.0,93.63291139240506,53.0,3688,,1628,,0.8263499887967735,,2.2653562653562656,91.0,267805,,41934,,11029,,26.300853722516337,,1316586,90.0,295.0002240645306,62.0,3173,,1851,,0.8511266094420601,,1.7142085359265262,80.0,223690,,100755,,17602,,17.4701007394174,,1197377,88.0,321.1848175965665,51.0,348,,0,,1.1561461794019934,,0.0,,18105,,0,,0,,0.0,,176081,70.0,584.9867109634552,48.0
4,psn/ticket502crazy,psn,308.3931300636389,48.0,1.6089716715577649,74.0,26865,93.0,16697,,3344973,93.0,7062,,27969,,1104,,995459,,120489,,12.103863644811087,,48,,665,,2806,,3907,,2977,,3644,,366.0,,0.6866102691236231,52.0,85.49014746850001,,70336,,4752,,4900,,18652,,1776,,1876,,11427,,339,,5683,,55.5,,1258,95.0,1006,,1,,2265,,2174,,181,,0,,2347650,,12066498,,15624690,,5001923,,3603332,,3461243,,1958704,,1819389,,2148800,,390000,,390000,,390000,,390000,,40720,,2630414,,2446237,,179228,,99.94204845286639,,4392,,3695,,0.5650328058664609,,1.1886332882273343,57.0,466395,,187839,,23274,,12.390398160126491,,2062798,89.0,265.37990479866204,35.0,4367,,3845,,0.5981372414737707,,1.1357607282184656,57.0,438095,,238677,,24418,,10.230562643237514,,2550180,92.0,349.29187782495546,46.0,78,,0,,0.1822429906542056,,0.0,,25725,,0,,0,,0.0,,40720,80.0,95.14018691588785,53.0,3281,,2365,,0.49058014354066987,,1.3873150105708245,69.0,401285,,79699,,10874,,13.643834928920063,,1693604,92.0,253.23026315789474,48.0,8817,,5968,,0.7882174146254246,,1.4773793565683646,71.0,671170,,361572,,44698,,12.362129810936688,,3670215,96.5,328.10790273556233,53.0,7712,,0,,1.3414506870760132,,0.0,,344980,,0,,0,,0.0,,2630414,96.6,457.5428770220908,30.0
5,xbl/evil scottyy,xbl,407.64847507651945,78.0,2.4863920099875156,92.0,29874,93.0,12015,,3709388,93.0,7146,,31039,,1165,,2044052,,159544,,7.8052808832652,,57,,272,,2348,,3254,,4688,,3662,,661.0,,0.8164079580236118,65.0,101.37155662439878,,21626,,2596,,2648,,13627,,3746,,988,,13398,,621,,7118,,67.6,,1256,95.0,594,,7,,1857,,1766,,168,,0,,2195525,,14916673,,13439785,,5996563,,4050767,,4869193,,2871766,,2117847,,1385800,,390000,,390000,,390000,,390000,,786923,,3427934,,3252711,,171255,,98.92196154200018,,5389,,2802,,0.9075446278208151,,1.9232690935046395,87.0,356280,,182247,,28751,,15.77584267505089,,2536768,91.0,427.2091613337824,82.0,2831,,1519,,0.9056301983365324,,1.8637261356155366,86.0,187595,,124007,,20912,,16.86356415363649,,1406173,87.0,449.8314139475368,76.0,1040,,0,,0.2933709449929478,,0.0,,212720,,0,,0,,0.0,,786923,95.4,221.98110014104373,82.0,6450,,3179,,0.7147606382978723,,2.0289399182132746,88.0,541450,,133774,,21335,,15.948540075051953,,3754928,97.2,416.10460992907804,89.0,7446,,3172,,0.9806400632161201,,2.3474148802017654,92.0,455625,,417474,,44816,,10.735039786908885,,3348324,96.1,440.97510865270647,84.0,7433,,0,,1.0093699076588811,,0.0,,441855,,0,,0,,0.0,,3427934,97.5,465.49891363389463,32.0
6,xbl/drumst1ckx,xbl,428.183212774669,83.0,1.7988304093567251,80.0,43064,95.8,23940,,4904821,95.4,9227,,44752,,1688,,1011397,,184759,,18.267702989033978,,48,,1338,,4910,,6844,,9309,,3478,,406.0,,1.175487921386652,88.0,133.88347208953186,,78284,,7650,,6810,,10416,,3516,,1450,,10523,,969,,7140,,68.2,,1258,95.0,581,,6,,1845,,1766,,228,,0,,2198120,,15686492,,22083312,,7044877,,4981515,,3660100,,2557238,,2688680,,3844600,,390000,,390000,,390000,,390000,,111438,,816956,,781548,,34375,,99.5584649196957,,13964,,7555,,1.303463082236535,,1.8483123759099933,85.0,642815,,258983,,58975,,22.771764942100447,,4717961,95.4,440.39587417156724,85.0,10438,,5530,,1.2569845857418112,,1.8875226039783002,86.0,498290,,319935,,56183,,17.56075452826355,,4218062,95.5,507.95544315992294,87.0,224,,0,,0.26291079812206575,,0.0,,51170,,0,,0,,0.0,,111438,86.0,130.79577464788733,66.0,7566,,4639,,0.9869553874249934,,1.6309549471868938,79.0,460000,,67260,,17239,,25.630389533154922,,2730512,95.8,356.1847117140621,79.0,9547,,5535,,1.2206878915739676,,1.7248419150858176,80.0,469285,,242611,,46201,,19.043242062396182,,3365750,96.1,430.3477816136044,82.0,2427,,0,,1.902037617554859,,0.0,,76560,,0,,0,,0.0,,816956,89.0,640.2476489028213,53.0
7,origin/j4guarpantanal,origin,477.3788473666009,91.0,2.20424010401618,89.0,61031,97.3,27688,,7557666,97.3,13459,,63422,,2391,,1580829,,318246,,20.131589185168036,,73,,546,,6236,,9021,,9433,,3903,,323.0,,1.2415525764387574,90.0,153.74546860060622,,103260,,10320,,9315,,24674,,199,,2553,,16152,,1123,,7599,,47.8,,1256,95.0,1370,,4,,2650,,2574,,284,,0,,2949450,,23466512,,31056220,,10040546,,5434425,,8008597,,3048299,,2878862,,4586600,,390000,,390000,,390000,,390000,,15064,,1799959,,1765608,,33493,,99.87528541566168,,17454,,9471,,1.0964945344892574,,1.8428888184985746,85.0,955135,,487603,,90904,,18.643035420208655,,7074859,97.1,444.4565272019098,86.0,23940,,11339,,1.3669845257808486,,2.1112972925302054,90.0,1050835,,801705,,151513,,18.898846832687834,,9375846,98.3,535.3649289099526,91.0,27,,0,,0.12735849056603774,,0.0,,12725,,0,,0,,0.0,,15064,73.0,71.05660377358491,42.0,4493,,2797,,0.7570345408593092,,1.6063639613872005,78.0,356150,,51810,,11907,,22.98204979733642,,2095722,94.0,353.1123841617523,79.0,9504,,3581,,1.5600787918581747,,2.654007260541748,94.0,365525,,114598,,43550,,38.002408418995095,,3144172,95.8,516.1149047931714,93.0,5767,,0,,1.6552812858783008,,0.0,,209080,,0,,0,,0.0,,1799959,94.0,516.6357634902411,40.0
8,origin/mambawalala,origin,439.9894997199925,85.0,1.9383823285168578,84.0,46684,96.2,24084,,5936320,96.3,11906,,48707,,2023,,1581216,,239061,,15.118807297674703,,40,,101,,4424,,6730,,10079,,5632,,275.0,,1.0893223819301847,85.0,138.51782714205711,,64043,,5126,,8048,,16301,,1068,,1887,,14096,,840,,8293,,52.3,,1256,95.0,1134,,13,,2403,,2316,,235,,0,,2571415,,18856190,,23295026,,8191794,,4224268,,6443531,,2483524,,2755754,,4239800,,390000,,390000,,390000,,390000,,120628,,1242881,,1134001,,106500,,99.52481068090788,,20084,,10383,,1.1956897064952074,,1.93431570836945,87.0,1007830,,630105,,111975,,17.77084771585688,,7666631,97.4,456.4285884384116,88.0,8663,,4729,,1.1365783258987143,,1.8318883484880524,85.0,457355,,295938,,47880,,16.179064533787482,,3714066,94.0,487.2823405930202,84.0,274,,0,,0.25183823529411764,,0.0,,65305,,0,,0,,0.0,,120628,86.0,110.87132352941177,59.0,6952,,3957,,0.8598639455782313,,1.7568865301996461,82.0,485140,,60639,,16596,,27.368525206550242,,3082361,96.4,381.24440321583177,84.0,8099,,3867,,1.2381898792233603,,2.0943884147918284,89.0,392510,,298417,,48304,,16.18674539319141,,3097340,95.7,473.526983641645,89.0,2882,,0,,1.0591694230062476,,0.0,,163275,,0,,0,,0.0,,1242881,92.0,456.77361264241085,30.0
9,xbl/steniiia,xbl,403.16085289889793,77.0,0.9181960375391033,34.0,17611,89.0,19180,,2049370,89.0,4833,,18491,,880,,616988,,84576,,13.707884107956719,,24,,194,,1959,,2529,,3074,,1155,,131.0,,0.4219214183037853,21.0,49.098466698610444,,257087,,20814,,11316,,19448,,4943,,2268,,11701,,393,,11240,,55.9,,1268,95.1,998,,1,,2268,,2229,,232,,0,,2504405,,16827934,,22827552,,2926953,,4688247,,9212793,,2489540,,3437091,,3514000,,390000,,390000,,390000,,94716,,8861,,1124782,,969088,,152719,,99.76531876536465,,1763,,2062,,0.4289537712895377,,0.8549951503394763,34.0,246615,,62103,,8645,,13.920422523871634,,1411222,85.0,343.3630170316302,60.0,15083,,15901,,0.4396863339552239,,0.9485566945475127,44.0,2058280,,502397,,72362,,14.403350338477338,,14479614,99.1,422.0969566231343,69.0,2,,0,,0.06666666666666667,,0.0,,1800,,0,,0,,0.0,,8861,68.0,295.3666666666667,89.0,93,,284,,0.13839285714285715,,0.3274647887323944,5.0,40360,,1647,,315,,19.12568306010929,,94716,49.0,140.94642857142858,11.0,389,,633,,0.20902740462117142,,0.6145339652448657,17.0,111700,,41489,,2369,,5.709947214924438,,583477,78.0,313.52874798495435,49.0,743,,0,,0.9776315789473684,,0.0,,45650,,0,,0,,0.0,,1124782,91.0,1479.9763157894736,79.0
