,player_id,platform,scorePerMinute_value,scorePerMinute_percentile,kdRatio_value,kdRatio_percentile,kills_value,kills_percentile,deaths_value,deaths_percentile,damage_value,damage_percentile,assists_value,assists_percentile,killsAggregated_value,killsAggregated_percentile,assistsAsKills_value,assistsAsKills_percentile,shotsTaken_value,shotsTaken_percentile,shotsHit_value,shotsHit_percentile,shotsAccuracy_value,shotsAccuracy_percentile,killStreak_value,killStreak_percentile,dogtagsTaken_value,dogtagsTaken_percentile,avengerKills_value,avengerKills_percentile,saviorKills_value,saviorKills_percentile,headshots_value,headshots_percentile,suppressionAssists_value,suppressionAssists_percentile,longestHeadshot_value,longestHeadshot_percentile,killsPerMinute_value,killsPerMinute_percentile,damagePerMinute_value,damagePerMinute_percentile,heals_value,heals_percentile,revives_value,revives_percentile,revivesRecieved_value,revivesRecieved_percentile,resupplies_value,resupplies_percentile,repairs_value,repairs_percentile,aceSquad_value,aceSquad_percentile,squadSpawns_value,squadSpawns_percentile,squadWipes_value,squadWipes_percentile,ordersCompleted_value,ordersCompleted_percentile,wlPercentage_value,wlPercentage_percentile,wins_value,wins_percentile,losses_value,losses_percentile,draws_value,draws_percentile,rounds_value,rounds_percentile,roundsPlayed_value,roundsPlayed_percentile,rank_value,rank_percentile,rankScore_value,rankScore_percentile,timePlayed_value,timePlayed_percentile,scoreRound_value,scoreRound_percentile,scoreGeneral_value,scoreGeneral_percentile,scoreCombat_value,scoreCombat_percentile,scoreDefensive_value,scoreDefensive_percentile,scoreObjective_value,scoreObjective_percentile,scoreBonus_value,scoreBonus_percentile,scoreSquad_value,scoreSquad_percentile,scoreAward_value,scoreAward_percentile,scoreAssault_value,scoreAssault_percentile,scoreMedic_value,scoreMedic_percentile,scoreSupport_value,scoreSupport_percentile,scoreRecon_value,scoreRecon_percentile,scoreAir_value,scoreAir_percentile,scoreLand_value,scoreLand_percentile,scoreTanks_value,scoreTanks_percentile,scoreTransports_value,scoreTransports_percentile,rankProgression_value,rankProgression_percentile,Assault_kills_value,Assault_kills_percentile,Assault_deaths_value,Assault_deaths_percentile,Assault_killsPerMinute_value,Assault_killsPerMinute_percentile,Assault_kdRatio_value,Assault_kdRatio_percentile,Assault_timePlayed_value,Assault_timePlayed_percentile,Assault_shotsFired_value,Assault_shotsFired_percentile,Assault_shotsHit_value,Assault_shotsHit_percentile,Assault_shotsAccuracy_value,Assault_shotsAccuracy_percentile,Assault_score_value,Assault_score_percentile,Assault_scorePerMinute_value,Assault_scorePerMinute_percentile,Medic_kills_value,Medic_kills_percentile,Medic_deaths_value,Medic_deaths_percentile,Medic_killsPerMinute_value,Medic_killsPerMinute_percentile,Medic_kdRatio_value,Medic_kdRatio_percentile,Medic_timePlayed_value,Medic_timePlayed_percentile,Medic_shotsFired_value,Medic_shotsFired_percentile,Medic_shotsHit_value,Medic_shotsHit_percentile,Medic_shotsAccuracy_value,Medic_shotsAccuracy_percentile,Medic_score_value,Medic_score_percentile,Medic_scorePerMinute_value,Medic_scorePerMinute_percentile,Pilot_kills_value,Pilot_kills_percentile,Pilot_deaths_value,Pilot_deaths_percentile,Pilot_killsPerMinute_value,Pilot_killsPerMinute_percentile,Pilot_kdRatio_value,Pilot_kdRatio_percentile,Pilot_timePlayed_value,Pilot_timePlayed_percentile,Pilot_shotsFired_value,Pilot_shotsFired_percentile,Pilot_shotsHit_value,Pilot_shotsHit_percentile,Pilot_shotsAccuracy_value,Pilot_shotsAccuracy_percentile,Pilot_score_value,Pilot_score_percentile,Pilot_scorePerMinute_value,Pilot_scorePerMinute_percentile,Recon_kills_value,Recon_kills_percentile,Recon_deaths_value,Recon_deaths_percentile,Recon_killsPerMinute_value,Recon_killsPerMinute_percentile,Recon_kdRatio_value,Recon_kdRatio_percentile,Recon_timePlayed_value,Recon_timePlayed_percentile,Recon_shotsFired_value,Recon_shotsFired_percentile,Recon_shotsHit_value,Recon_shotsHit_percentile,Recon_shotsAccuracy_value,Recon_shotsAccuracy_percentile,Recon_score_value,Recon_score_percentile,Recon_scorePerMinute_value,Recon_scorePerMinute_percentile,Support_kills_value,Support_kills_percentile,Support_deaths_value,Support_deaths_percentile,Support_killsPerMinute_value,Support_killsPerMinute_percentile,Support_kdRatio_value,Support_kdRatio_percentile,Support_timePlayed_value,Support_timePlayed_percentile,Support_shotsFired_value,Support_shotsFired_percentile,Support_shotsHit_value,Support_shotsHit_percentile,Support_shotsAccuracy_value,Support_shotsAccuracy_percentile,Support_score_value,Support_score_percentile,Support_scorePerMinute_value,Support_scorePerMinute_percentile,Tanker_kills_value,Tanker_kills_percentile,Tanker_deaths_value,Tanker_deaths_percentile,Tanker_killsPerMinute_value,Tanker_killsPerMinute_percentile,Tanker_kdRatio_value,Tanker_kdRatio_percentile,Tanker_timePlayed_value,Tanker_timePlayed_percentile,Tanker_shotsFired_value,Tanker_shotsFired_percentile,Tanker_shotsHit_value,Tanker_shotsHit_percentile,Tanker_shotsAccuracy_value,Tanker_shotsAccuracy_percentile,Tanker_score_value,Tanker_score_percentile,Tanker_scorePerMinute_value,Tanker_scorePerMinute_percentile
0,psn/webwire,psn,429.7586609071274,83.0,1.7212789428526403,78.0,294905,99.9,171329,,33989344,99.9,43314,,303095,,8190,,6337158,,979610,,15.458191195485421,,55,,439,,16125,,21245,,28423,,12264,,457.0,,0.7961798056155508,63.0,91.76388768898488,,15384,,18931,,18147,,27608,,34580,,13322,,109414,,5141,,75923,,58.6,,9961,99.9,6972,,71,,17020,,16506,,500,,0,,22224015,,159182608,,74613750,,53789508,,37837948,,68522872,,23134776,,21018152,,5761000,,390000,,390000,,390000,,390000,,12343,,81626360,,71086384,,10262208,,100.0,,11005,,12379,,0.6008407949333916,,0.8890055739558931,36.0,1098990,,278283,,50408,,18.113934376156646,,7088198,97.1,386.9948678750819,73.0,927,,1577,,0.27337068711294604,,0.5878249841471148,19.0,203465,,114887,,4761,,4.144072001183772,,690008,78.0,203.48215865526393,10.0,1,,0,,0.0008865248226950354,,0.0,,67690,,0,,0,,0.0,,12343,72.0,10.942375886524824,5.0,121083,,111036,,0.7387794699077463,,1.0904841672970929,53.0,9833770,,2724738,,462881,,16.988092066099565,,72939624,99.9,445.03602284375455,92.0,19823,,22546,,0.4399343083512728,,0.8792246961767054,35.0,2703575,,1101853,,118813,,10.783017335343281,,14084261,99.6,312.5737588495084,48.0,159551,,0,,1.1510951748816807,,0.0,,8316525,,0,,0,,0.0,,81626360,99.9,588.9007849474777,49.0
1,psn/lady_aim_,psn,362.73729695586326,66.0,2.93217077779126,95.4,169154,99.6,57689,,18991043,99.6,44073,,178000,,8846,,4886391,,858965,,17.578720163818247,,46,,1944,,22845,,30724,,34914,,12079,,273.0,,1.214166253938859,90.0,136.3153312230381,,1281457,,119471,,60396,,85221,,118,,11113,,34698,,3764,,2680,,79.1,,9940,99.9,2618,,11,,12594,,12255,,461,,0,,8359040,,50535472,,64090788,,24704056,,24309602,,1625737,,9745303,,16959038,,7943200,,390000,,390000,,306445,,390000,,15477,,189360,,186603,,2678,,99.79607843137255,,15377,,8599,,1.0854097550645867,,1.788231189673218,83.0,850070,,423239,,83748,,19.787401444573867,,3808964,94.0,268.8617209006847,36.0,151601,,46706,,1.2410747177719745,,3.245857063332334,97.9,7329210,,4389319,,765100,,17.430949994748616,,45876728,99.9,375.5677551922589,55.0,5,,0,,5.0,,0.0,,80,,0,,0,,0.0,,15477,73.0,15477.0,99.9,960,,945,,0.5098247477429634,,1.0158730158730158,49.0,113020,,16309,,3440,,21.092648231038076,,466138,77.0,247.55071694105152,46.0,1128,,474,,1.0463821892393321,,2.3797468354430378,92.0,64725,,36768,,6234,,16.95496083550914,,306445,66.0,284.27179962894246,39.0,275,,0,,8.59375,,0.0,,1935,,0,,0,,0.0,,189360,71.0,5917.5,94.0
2,xbl/ibgthegamer,xbl,323.92298718596425,53.0,3.05670748762602,95.9,251350,99.9,82229,,29749894,99.9,50630,,263165,,11815,,5253402,,1168826,,22.248935071026356,,45,,10873,,25250,,34529,,46991,,15068,,293.0,,1.1544114269967392,87.0,136.63663252652367,,287189,,35895,,51038,,59302,,137,,12440,,47813,,6448,,8530,,71.6,,9930,99.9,3922,,12,,13866,,13567,,500,,0,,13063805,,70527752,,74613750,,40825784,,14290146,,15673542,,12695297,,11951291,,10374600,,390000,,390000,,390000,,390000,,13582,,360984,,235636,,123183,,100.0,,62627,,23035,,0.8743368515105825,,2.718775775993054,96.1,4297705,,1194894,,302291,,25.298562048181676,,19295314,99.4,269.38228067236275,36.0,83984,,29245,,1.1983676264946777,,2.8717387587621817,96.7,4204920,,2457053,,431779,,17.57304380491589,,25113428,99.7,358.34348334807794,49.0,28,,0,,0.45901639344262296,,0.0,,3665,,0,,0,,0.0,,13582,72.0,222.65573770491804,82.0,30793,,10464,,1.0129942759392065,,2.942756116207951,96.3,1823935,,252549,,76027,,30.103861032908462,,9155878,99.3,301.20001315876044,64.0,73484,,18958,,1.6199104997464895,,3.8761472729190842,98.4,2721830,,1338579,,356834,,26.657672053722642,,14609353,99.7,322.05438352842623,51.0,386,,0,,1.9794871794871796,,0.0,,11750,,0,,0,,0.0,,360984,80.0,1851.2,83.0
3,xbl/plumb4ubb,xbl,422.57863441512166,82.0,1.7419857657950857,78.0,203396,99.8,116761,,24732712,99.8,60192,,213834,,10438,,5310778,,972010,,18.30259144705352,,28,,5094,,22882,,30235,,45081,,20100,,392.0,,0.7211780181751781,56.0,87.6943903727578,,1035189,,61675,,63013,,113295,,7774,,10687,,82257,,3668,,78989,,69.2,,9902,99.9,4372,,37,,14315,,13790,,500,,0,,16921980,,119181120,,74613750,,35090800,,31032030,,54170564,,19577168,,24235362,,10149200,,390000,,390000,,390000,,390000,,12109,,1170694,,570371,,588632,,100.0,,93029,,50472,,0.7307453635699529,,1.843180377238865,85.0,7638455,,2000558,,408360,,20.41230496691423,,52116896,99.9,409.37965704949454,79.0,71165,,39790,,0.7624113475177305,,1.7885147021864791,84.0,5600545,,2391267,,377703,,15.795099418007275,,44059912,99.9,472.02665466778086,81.0,1,,0,,0.037037037037037035,,0.0,,1670,,0,,0,,0.0,,12109,71.0,448.48148148148147,95.1,13063,,10222,,0.5215811539229387,,1.2779299549990217,64.0,1502710,,165894,,35258,,21.253330439919466,,8331016,99.2,332.6418846077061,74.0,25954,,15372,,0.7182311268541067,,1.6883944834764506,79.0,2168215,,744420,,149732,,20.113914188227074,,15126205,99.7,418.5910172680983,79.0,828,,0,,4.786127167630058,,0.0,,10385,,0,,0,,0.0,,1170694,92.0,6767.017341040462,95.5
4,origin/segura_a_jac4,origin,670.319515719586,99.1,4.805613015576744,98.7,499481,99.9,103937,,57076250,99.9,109514,,521444,,21963,,7461861,,2019339,,27.06213637589872,,86,,3783,,47895,,78684,,118481,,37708,,612.0,,1.9507166569029486,98.4,222.91056434290178,,375153,,37865,,57608,,91740,,665,,7728,,116782,,10186,,55365,,76.7,,9889,99.9,2996,,8,,12893,,12766,,500,,0,,15363010,,171635312,,74613750,,80271136,,37117732,,56304496,,29431684,,21576704,,7928400,,390000,,390000,,390000,,390000,,3007,,578803,,298606,,273383,,100.0,,318916,,62868,,2.0299674101232306,,5.072787427626137,99.6,9426270,,4955456,,1356442,,27.372697890971082,,107286208,99.9,682.8992769121091,99.2,65350,,13322,,2.042825883088465,,4.9054196066656655,99.4,1919450,,1562905,,328717,,21.032436392487067,,22960026,99.6,717.7251015942483,98.9,0,,0,,0.0,,0.0,,55,,0,,0,,0.0,,3007,56.0,3007.0,99.7,79195,,19159,,1.567565962668989,,4.133566470066287,98.7,3031275,,463417,,161218,,34.78896976157543,,31136778,99.9,616.3135725737812,98.6,35494,,7678,,2.1779468613855313,,4.622818442302683,99.0,977825,,475022,,170219,,35.83391927110745,,11501760,99.5,705.7593422102227,98.7,919,,0,,6.807407407407408,,0.0,,8135,,0,,0,,0.0,,578803,86.0,4287.42962962963,92.0
5,psn/aioros_cr,psn,359.769069836095,65.0,1.8382237359182605,81.0,336792,99.9,183216,,39952143,99.9,70011,,350228,,13436,,7891837,,1506757,,19.092601633814787,,37,,7063,,33593,,46592,,90087,,24924,,377.0,,1.4409261850059683,95.0,170.93069014644917,,436951,,65297,,56965,,69589,,370,,14292,,81863,,7424,,8285,,56.6,,9946,99.9,7589,,40,,17578,,17100,,500,,0,,14024030,,84089904,,74613750,,54685080,,21147236,,8773712,,12467886,,14056579,,9454800,,390000,,390000,,390000,,390000,,1468,,91278,,27292,,62408,,100.0,,88813,,45813,,1.530097856798291,,1.938598214480606,87.0,3482650,,2407666,,487397,,20.243547070067027,,20232016,99.5,348.56343463579356,62.0,128762,,74046,,1.5293670495171807,,1.7389460605569511,83.0,5051610,,3814840,,632474,,16.579306078367637,,32937636,99.8,391.2158492986353,60.0,0,,0,,0.0,,0.0,,395,,0,,0,,0.0,,1468,46.0,244.66666666666666,84.0,76885,,40121,,1.2219096659356028,,1.9163281074748884,86.0,3775335,,523452,,155174,,29.64436089651009,,21950412,99.9,348.8511490416706,78.0,42302,,21906,,1.4823562392683183,,1.93106911348489,85.0,1712235,,1142059,,231368,,20.25884827316277,,9471767,99.2,331.91179871745453,55.0,42,,0,,1.4,,0.0,,1805,,0,,0,,0.0,,91278,59.0,3042.6,89.0
6,psn/ironmaid3ntv,psn,698.8805867096796,99.2,2.630987116331944,93.0,277727,99.9,105560,,31019159,99.9,55685,,287448,,9721,,6312023,,1131302,,17.922970179291173,,97,,14720,,27279,,37928,,47350,,12487,,533.0,,1.6114034731449194,96.8,179.97666970310587,,1995356,,75668,,42162,,181380,,7504,,7527,,60301,,6418,,70875,,84.5,,9887,99.9,1749,,65,,11701,,11296,,500,,0,,10341105,,120452768,,74613750,,42807288,,46730248,,30825616,,28892890,,25115722,,9780000,,390000,,390000,,390000,,390000,,180173,,10222949,,9885978,,328130,,100.0,,14042,,6823,,1.214705882352941,,2.0580389857833796,89.0,693645,,300630,,63378,,21.081728370422116,,5855260,96.4,506.5103806228374,93.0,138608,,57714,,1.5608305932165218,,2.4016356516616417,94.0,5328240,,3687735,,629624,,17.07346108112432,,59718808,99.9,672.4788072609342,98.3,343,,0,,0.22790697674418606,,0.0,,90335,,0,,0,,0.0,,180173,89.0,119.71627906976744,62.0,86920,,33369,,1.7248769645975552,,2.6048128502502323,94.0,3023565,,1489505,,312199,,20.959916213775717,,39220108,99.9,778.3002857596443,99.3,9883,,4074,,1.5800159872102317,,2.4258713794796267,93.0,375300,,164575,,46081,,28.000000000000004,,3947181,96.8,631.0441247002398,98.0,25887,,0,,1.8713944914335285,,0.0,,830020,,0,,0,,0.0,,10222949,99.5,739.0261693052845,60.0
7,xbl/darknoutical,xbl,386.22503779201145,73.0,2.6308719859432226,93.0,248549,99.8,94474,,28752942,99.9,53961,,258324,,9774,,8050462,,914138,,11.355099868802562,,83,,6806,,20192,,26674,,30888,,21999,,763.0,,0.9683676967911855,78.0,112.023867408481,,139391,,20704,,25868,,40947,,13590,,12642,,49750,,5689,,49592,,71.4,,9872,99.9,3933,,25,,13842,,13446,,500,,0,,15400100,,99131608,,74613750,,51796924,,19881918,,28365386,,15937514,,13868136,,9313000,,390000,,390000,,390000,,390000,,14828933,,23850410,,23527374,,315951,,100.0,,70913,,38104,,0.959593499235443,,1.8610382112114214,85.0,4433980,,1606712,,309774,,19.279995419216387,,29406724,99.8,397.93128459113115,76.0,27420,,15252,,0.9877877445152924,,1.7977970102281668,84.0,1665540,,855350,,127146,,14.864792190331444,,12219126,98.8,440.18610180482005,74.0,37971,,0,,0.8381564134825509,,0.0,,2718230,,0,,0,,0.0,,14828933,99.8,327.32783700858664,91.0,17085,,8797,,0.7935438922433813,,1.9421393656928498,86.0,1291825,,185880,,42172,,22.68775554120938,,7202721,99.0,334.5434742220158,74.0,35563,,17162,,1.017655811823957,,2.0721943829390512,88.0,2096760,,1272156,,170997,,13.441511890051219,,14195189,99.6,406.20354260859614,76.0,63890,,0,,1.2002855586240584,,0.0,,3193765,,0,,0,,0.0,,23850410,99.9,448.0717278175431,29.0
8,xbl/i5je,xbl,277.68075752451807,37.0,2.5829000242072135,93.0,266749,99.9,103275,,34079695,99.9,60913,,279074,,12325,,6536566,,1507940,,23.06929969038789,,37,,0,,24535,,39288,,47623,,31982,,236.0,,1.366808087640012,93.0,174.62259558725572,,51869,,18991,,32498,,66402,,151,,10283,,83302,,5951,,2320,,61.9,,9828,99.9,5998,,41,,15901,,15389,,401,,0,,11709755,,54192732,,52517668,,43171108,,9405969,,1681231,,8556220,,7767288,,6194600,,390000,,390000,,390000,,390000,,12414,,85591,,38060,,46660,,99.99317990337244,,106167,,44664,,1.281420863960604,,2.377015045674369,93.0,4971095,,2158877,,544577,,25.225012819164778,,21068816,99.5,254.297666895994,31.0,20729,,10405,,1.1256584306272062,,1.9922152811148486,88.0,1104935,,746027,,146280,,19.607869420275673,,5196066,96.4,282.16486559869674,26.0,7,,0,,0.05,,0.0,,8405,,0,,0,,0.0,,12414,72.0,88.67142857142858,50.0,19761,,6652,,1.422883064516129,,2.9706855081178594,96.4,833285,,133187,,52233,,39.2177915262,,3884913,97.3,279.7316388248848,57.0,120040,,40544,,1.5038837384114256,,2.9607340173638517,96.3,4789200,,3446367,,764369,,22.17897861719312,,24095332,99.9,301.8708594337259,45.0,85,,0,,1.8085106382978724,,0.0,,2835,,0,,0,,0.0,,85591,58.0,1821.0851063829787,82.0
9,origin/danceswthmice,origin,307.89856680326943,47.0,2.511276549156996,92.0,126159,99.2,50237,,16209960,99.4,38147,,132174,,6015,,5324399,,1188704,,22.325599565321834,,47,,625,,17087,,25543,,21379,,16983,,239.0,,0.7141021577195644,55.0,91.75379808454275,,1167376,,39245,,30526,,174450,,5271,,11269,,32869,,1889,,8574,,76.9,,9802,99.9,2939,,6,,12885,,12568,,475,,0,,10600100,,54395824,,67668920,,24679820,,16950736,,13702962,,9899059,,6693036,,8244200,,390000,,390000,,390000,,390000,,1140,,199304,,81210,,113937,,99.66885022553622,,50372,,14771,,1.290630044326014,,3.410195653645657,98.3,2341790,,1723609,,289021,,16.768362198155152,,16130733,99.2,413.30121191934205,79.0,39796,,18092,,0.5125972486990571,,2.199646252487287,91.0,4658175,,1833921,,633435,,34.53992838295652,,19158164,99.4,246.76907620176206,18.0,0,,0,,0.0,,0.0,,35,,0,,0,,0.0,,1140,42.0,1140.0,98.8,6342,,1818,,0.7222412025965153,,3.4884488448844886,97.8,526870,,153833,,22606,,14.695156435875267,,3106170,96.4,353.73761530577383,79.0,29627,,14939,,0.5785506453943643,,1.983198339915657,86.0,3072545,,1612369,,194885,,12.086873414212256,,15075535,99.7,294.3922943232635,42.0,387,,0,,35.18181818181818,,0.0,,685,,0,,0,,0.0,,199304,72.0,18118.545454545456,98.8
