,player_id,platform,scorePerMinute_value,scorePerMinute_percentile,kdRatio_value,kdRatio_percentile,kills_value,kills_percentile,deaths_value,deaths_percentile,damage_value,damage_percentile,assists_value,assists_percentile,killsAggregated_value,killsAggregated_percentile,assistsAsKills_value,assistsAsKills_percentile,shotsTaken_value,shotsTaken_percentile,shotsHit_value,shotsHit_percentile,shotsAccuracy_value,shotsAccuracy_percentile,killStreak_value,killStreak_percentile,dogtagsTaken_value,dogtagsTaken_percentile,avengerKills_value,avengerKills_percentile,saviorKills_value,saviorKills_percentile,headshots_value,headshots_percentile,suppressionAssists_value,suppressionAssists_percentile,longestHeadshot_value,longestHeadshot_percentile,killsPerMinute_value,killsPerMinute_percentile,damagePerMinute_value,damagePerMinute_percentile,heals_value,heals_percentile,revives_value,revives_percentile,revivesRecieved_value,revivesRecieved_percentile,resupplies_value,resupplies_percentile,repairs_value,repairs_percentile,aceSquad_value,aceSquad_percentile,squadSpawns_value,squadSpawns_percentile,squadWipes_value,squadWipes_percentile,ordersCompleted_value,ordersCompleted_percentile,wlPercentage_value,wlPercentage_percentile,wins_value,wins_percentile,losses_value,losses_percentile,draws_value,draws_percentile,rounds_value,rounds_percentile,roundsPlayed_value,roundsPlayed_percentile,rank_value,rank_percentile,rankScore_value,rankScore_percentile,timePlayed_value,timePlayed_percentile,scoreRound_value,scoreRound_percentile,scoreGeneral_value,scoreGeneral_percentile,scoreCombat_value,scoreCombat_percentile,scoreDefensive_value,scoreDefensive_percentile,scoreObjective_value,scoreObjective_percentile,scoreBonus_value,scoreBonus_percentile,scoreSquad_value,scoreSquad_percentile,scoreAward_value,scoreAward_percentile,scoreAssault_value,scoreAssault_percentile,scoreMedic_value,scoreMedic_percentile,scoreSupport_value,scoreSupport_percentile,scoreRecon_value,scoreRecon_percentile,scoreAir_value,scoreAir_percentile,scoreLand_value,scoreLand_percentile,scoreTanks_value,scoreTanks_percentile,scoreTransports_value,scoreTransports_percentile,rankProgression_value,rankProgression_percentile,Assault_kills_value,Assault_kills_percentile,Assault_deaths_value,Assault_deaths_percentile,Assault_killsPerMinute_value,Assault_killsPerMinute_percentile,Assault_kdRatio_value,Assault_kdRatio_percentile,Assault_timePlayed_value,Assault_timePlayed_percentile,Assault_shotsFired_value,Assault_shotsFired_percentile,Assault_shotsHit_value,Assault_shotsHit_percentile,Assault_shotsAccuracy_value,Assault_shotsAccuracy_percentile,Assault_score_value,Assault_score_percentile,Assault_scorePerMinute_value,Assault_scorePerMinute_percentile,Medic_kills_value,Medic_kills_percentile,Medic_deaths_value,Medic_deaths_percentile,Medic_killsPerMinute_value,Medic_killsPerMinute_percentile,Medic_kdRatio_value,Medic_kdRatio_percentile,Medic_timePlayed_value,Medic_timePlayed_percentile,Medic_shotsFired_value,Medic_shotsFired_percentile,Medic_shotsHit_value,Medic_shotsHit_percentile,Medic_shotsAccuracy_value,Medic_shotsAccuracy_percentile,Medic_score_value,Medic_score_percentile,Medic_scorePerMinute_value,Medic_scorePerMinute_percentile,Pilot_kills_value,Pilot_kills_percentile,Pilot_deaths_value,Pilot_deaths_percentile,Pilot_killsPerMinute_value,Pilot_killsPerMinute_percentile,Pilot_kdRatio_value,Pilot_kdRatio_percentile,Pilot_timePlayed_value,Pilot_timePlayed_percentile,Pilot_shotsFired_value,Pilot_shotsFired_percentile,Pilot_shotsHit_value,Pilot_shotsHit_percentile,Pilot_shotsAccuracy_value,Pilot_shotsAccuracy_percentile,Pilot_score_value,Pilot_score_percentile,Pilot_scorePerMinute_value,Pilot_scorePerMinute_percentile,Recon_kills_value,Recon_kills_percentile,Recon_deaths_value,Recon_deaths_percentile,Recon_killsPerMinute_value,Recon_killsPerMinute_percentile,Recon_kdRatio_value,Recon_kdRatio_percentile,Recon_timePlayed_value,Recon_timePlayed_percentile,Recon_shotsFired_value,Recon_shotsFired_percentile,Recon_shotsHit_value,Recon_shotsHit_percentile,Recon_shotsAccuracy_value,Recon_shotsAccuracy_percentile,Recon_score_value,Recon_score_percentile,Recon_scorePerMinute_value,Recon_scorePerMinute_percentile,Support_kills_value,Support_kills_percentile,Support_deaths_value,Support_deaths_percentile,Support_killsPerMinute_value,Support_killsPerMinute_percentile,Support_kdRatio_value,Support_kdRatio_percentile,Support_timePlayed_value,Support_timePlayed_percentile,Support_shotsFired_value,Support_shotsFired_percentile,Support_shotsHit_value,Support_shotsHit_percentile,Support_shotsAccuracy_value,Support_shotsAccuracy_percentile,Support_score_value,Support_score_percentile,Support_scorePerMinute_value,Support_scorePerMinute_percentile,Tanker_kills_value,Tanker_kills_percentile,Tanker_deaths_value,Tanker_deaths_percentile,Tanker_killsPerMinute_value,Tanker_killsPerMinute_percentile,Tanker_kdRatio_value,Tanker_kdRatio_percentile,Tanker_timePlayed_value,Tanker_timePlayed_percentile,Tanker_shotsFired_value,Tanker_shotsFired_percentile,Tanker_shotsHit_value,Tanker_shotsHit_percentile,Tanker_shotsAccuracy_value,Tanker_shotsAccuracy_percentile,Tanker_score_value,Tanker_score_percentile,Tanker_scorePerMinute_value,Tanker_scorePerMinute_percentile
0,origin/nazgull01,origin,454.47064007932136,87.0,1.8664662945470158,82.0,34776,94.0,18632,,4121958,94.0,6108,,35686,,910,,479399,,156476,,32.640034710126635,,30,,494,,3800,,5046,,2581,,1311,,280.0,,0.9578054423267599,77.0,113.5275421394734,,22928,,3341,,4684,,89041,,134,,1808,,13022,,611,,8927,,52.6,,991,93.0,889,,3,,1883,,1872,,229,,0,,2178530,,16500920,,22216540,,5301132,,3918113,,7281525,,2114002,,2686855,,3601400,,390000,,390000,,390000,,390000,,5369,,272304,,213727,,57199,,99.37507408442829,,2658,,1985,,0.7572649572649572,,1.3390428211586902,66.0,210635,,116370,,16103,,13.837758872561656,,1287799,84.0,366.894301994302,68.0,831,,920,,0.5371687136393019,,0.9032608695652173,41.0,92830,,46241,,4823,,10.430137756536407,,619077,76.0,400.17905623787976,62.0,5,,0,,0.08064516129032258,,0.0,,3770,,0,,0,,0.0,,5369,63.0,86.59677419354838,50.0,1070,,951,,0.430064308681672,,1.125131440588854,55.0,149325,,22083,,3894,,17.63347371281076,,537147,79.0,215.8950964630225,34.0,29873,,14618,,1.0580131043031697,,2.0435764126419484,88.0,1694145,,278419,,130435,,46.84845502641702,,13821653,99.6,489.52197627058615,91.0,435,,0,,0.9395248380129589,,0.0,,27825,,0,,0,,0.0,,272304,77.0,588.1295896328294,49.0
1,psn/durden2004,psn,135.52652894938652,3.0,0.5864301611924192,13.0,8695,82.0,14827,,1139543,83.0,2481,,9036,,341,,1808634,,51793,,2.8636529004762714,,34,,86,,393,,506,,378,,907,,305.0,,0.2083732745398773,4.0,27.308833397239265,,2994,,314,,876,,1783,,311,,2552,,6229,,114,,3221,,39.3,,991,93.0,1522,,7,,2552,,2451,,132,,0,,2503680,,5655251,,9352148,,3113877,,844652,,1696722,,1352897,,740624,,2344000,,390000,,85522,,390000,,390000,,287176,,3428851,,3329265,,97468,,99.06936440677966,,586,,2643,,0.15095311695002575,,0.22171774498675748,1.0,232960,,53729,,3268,,6.082376370302816,,547344,69.0,140.9953632148377,6.0,88,,367,,0.18032786885245902,,0.23978201634877383,2.0,29315,,9817,,1328,,13.527554242640319,,85522,40.0,175.25,7.0,660,,0,,0.23101155057752887,,0.0,,171460,,0,,0,,0.0,,287176,91.0,100.51662583129156,56.0,1376,,6089,,0.1199233048631689,,0.22598127771391033,2.0,688465,,84056,,5699,,6.780003806985819,,1117142,89.0,97.36290744291442,4.0,528,,2051,,0.18843683083511778,,0.257435397367138,2.0,168155,,90817,,4763,,5.244612792759066,,417380,71.0,148.95788722341186,7.0,5563,,0,,0.2750964296310949,,0.0,,1213325,,0,,0,,0.0,,3428851,97.5,169.5604292354861,0.0
2,origin/danielmann81,origin,341.2561184649081,59.0,2.6955331412103747,94.0,37414,95.0,13880,,4655382,95.1,5184,,38325,,911,,1973674,,158425,,8.026908192538382,,54,,29,,1632,,2161,,1089,,1775,,345.0,,0.8907246928863918,72.0,110.83187315493763,,333,,262,,915,,2869,,455,,1327,,6305,,596,,5431,,46.0,,991,93.0,1148,,17,,2156,,2078,,171,,0,,2520285,,14334122,,14036505,,10025073,,1940274,,2369275,,1756187,,1090665,,2025200,,390000,,2206,,390000,,179479,,7818333,,1994936,,1950786,,42972,,99.84177113897039,,4402,,4053,,0.6087678052828102,,1.0861090550209722,51.0,433910,,130571,,21584,,16.53047001248363,,1870977,88.0,258.7438805144517,32.0,2,,2,,0.2857142857142857,,1.0,49.0,465,,201,,16,,7.960199004975125,,2206,6.0,315.14285714285717,36.0,20909,,0,,1.0551574485264432,,0.0,,1189005,,0,,0,,0.0,,7818333,99.5,394.54647759386353,93.0,405,,332,,0.4981549815498155,,1.2198795180722892,61.0,48800,,6187,,1116,,18.037821238079847,,179479,60.0,220.76137761377615,36.0,5121,,3727,,0.6697619670415904,,1.3740273678561845,66.0,458770,,147521,,20382,,13.816338012893079,,2122042,93.0,277.5362280931206,36.0,5654,,0,,0.8714549938347719,,0.0,,389335,,0,,0,,0.0,,1994936,95.3,307.4808877928483,6.0
3,psn/bb64_hogan,psn,260.12881604812543,31.0,1.5763479836882646,73.0,31311,94.0,19863,,3690258,93.0,4864,,31903,,592,,480864,,95095,,19.775861782125506,,21,,152,,2154,,3113,,14801,,2086,,1083.0,,0.7415626554247685,58.0,87.39923738246927,,4397,,1741,,3083,,1245,,0,,1640,,11667,,559,,3272,,48.3,,993,93.0,1063,,1,,2057,,1980,,170,,0,,2533430,,10983419,,13893767,,6724728,,1886291,,2372400,,1769201,,1298611,,2772200,,390000,,390000,,390000,,390000,,15660,,289268,,196869,,90143,,99.9461703084255,,6734,,5190,,0.8685670063201342,,1.297495183044316,64.0,465230,,172162,,34145,,19.833064206967858,,2444868,91.0,315.34476976654196,51.0,1263,,828,,1.0293398533007334,,1.5253623188405796,76.0,73620,,40154,,7488,,18.64820441300991,,444258,70.0,362.06845965770174,51.0,22,,0,,0.060941828254847646,,0.0,,21665,,0,,0,,0.0,,15660,74.0,43.37950138504155,24.0,19366,,11090,,0.670451791587329,,1.7462578899909829,82.0,1733130,,140988,,35709,,25.32768746276279,,6814830,98.9,235.9297213086377,41.0,3531,,2419,,1.2655913978494624,,1.4596940884663083,70.0,167420,,24574,,15460,,62.91202083502889,,1028896,86.0,368.7799283154122,66.0,452,,0,,0.3747927031509121,,0.0,,72365,,0,,0,,0.0,,289268,77.0,239.85737976782752,2.0
4,origin/ibanhb,origin,156.78811495372625,6.0,0.721243014186575,21.0,11744,86.0,16283,,1757422,87.0,4101,,12238,,494,,838574,,59058,,7.042670056548378,,23,,76,,1067,,1521,,2876,,2255,,577.0,,0.24871344162307546,6.0,37.21853491179398,,23697,,3407,,2897,,7510,,483,,2394,,13114,,181,,3508,,42.5,,994,93.0,1338,,7,,2394,,2355,,162,,0,,2833145,,7403378,,12682980,,3028097,,1931216,,2443715,,1108906,,1218147,,4179000,,390000,,390000,,390000,,390000,,2672,,106692,,38307,,66875,,99.5329017068864,,1936,,3029,,0.2462164568230955,,0.6391548365797293,19.0,471835,,125511,,12314,,9.811092254862123,,1291804,84.0,164.2889482385858,9.0,2216,,4456,,0.27765944117278535,,0.49730700179533216,12.0,478890,,187238,,12819,,6.846366656341127,,1658587,89.0,207.81694023305351,11.0,0,,0,,0.0,,0.0,,1765,,0,,0,,0.0,,2672,55.0,92.13793103448276,52.0,4685,,5193,,0.21416163832510512,,0.9021760061621413,41.0,1312570,,207493,,16548,,7.975208802224653,,2716995,95.8,124.19980800877674,7.0,2896,,3517,,0.30668219845388117,,0.8234290588569804,31.0,566600,,312815,,17229,,5.507728209964356,,1686670,91.0,178.6159059620883,11.0,78,,0,,3.25,,0.0,,1485,,0,,0,,0.0,,106692,62.0,4445.5,92.0
5,origin/pxc01,origin,233.40688635112824,22.0,1.086937109325169,46.0,34082,94.0,31356,,4524794,94.0,8523,,35459,,1377,,1596619,,228752,,14.327275323668326,,93,,155,,2598,,3809,,5410,,6155,,449.0,,0.5861653824986242,40.0,77.82048018712163,,74141,,5540,,4824,,13917,,3083,,2133,,12856,,509,,5622,,46.5,,991,93.0,1128,,12,,2133,,2103,,208,,0,,3488690,,13571210,,18989434,,7494865,,3850255,,2226090,,1745150,,2362530,,3676000,,390000,,390000,,390000,,390000,,1677835,,2491270,,2356453,,130926,,99.89838363911356,,6258,,8546,,0.5058604801552017,,0.7322724081441611,25.0,742310,,245426,,32127,,13.090300131200443,,2451036,91.0,198.1275563818608,16.0,4062,,4791,,0.6137805983680871,,0.8478396994364433,37.0,397115,,195412,,54784,,28.035125785519828,,2405715,92.0,363.51087941976425,51.0,4894,,0,,0.5018457752255947,,0.0,,585135,,0,,0,,0.0,,1677835,97.5,172.0503486464315,75.0,6088,,6678,,0.487976915678102,,0.9116501946690626,41.0,748605,,83956,,14078,,16.768307208537806,,2314621,94.0,185.52588970823982,23.0,6264,,6867,,0.6516176011650889,,0.9121887287024901,37.0,576830,,337622,,37811,,11.199210951892944,,2384514,94.0,248.05097264121503,27.0,7152,,0,,0.9782519491177677,,0.0,,438695,,0,,0,,0.0,,2491270,96.4,340.75639447408014,10.0
6,origin/mrkataklysmus,origin,408.81670793692166,79.0,1.1181428191792262,48.0,29453,93.0,26341,,3690739,93.0,6527,,30692,,1239,,740703,,148496,,20.047981444654607,,26,,118,,2531,,3764,,7670,,2426,,289.0,,0.7677049393978888,61.0,96.20067770102959,,12015,,2953,,4195,,5835,,127,,1627,,9736,,631,,6955,,54.3,,992,93.0,832,,3,,1827,,1814,,222,,0,,2301930,,15684253,,21077856,,5622102,,2333359,,7728792,,2099398,,1897772,,3296200,,390000,,390000,,390000,,390000,,750,,653580,,367365,,280041,,99.74732209405501,,18072,,14798,,0.8474957794034891,,1.2212461143397757,59.0,1279445,,521725,,103840,,19.90320571182136,,9704531,98.1,455.0989964359407,87.0,852,,1068,,0.5958041958041959,,0.797752808988764,33.0,85825,,42502,,5664,,13.32643169733189,,517347,73.0,361.78111888111886,50.0,0,,0,,0.0,,0.0,,1540,,0,,0,,0.0,,750,36.0,30.0,15.0,7322,,7640,,0.6269909231032711,,0.9583769633507854,44.0,700710,,75275,,18853,,25.045499833942213,,3974579,97.4,340.3475766398356,76.0,2922,,2628,,0.8180291153415453,,1.1118721461187215,51.0,214355,,97690,,19434,,19.89354079230218,,1280039,89.0,358.3535834266517,63.0,941,,0,,2.817365269461078,,0.0,,20055,,0,,0,,0.0,,653580,87.0,1956.8263473053892,83.0
7,origin/saarl19,origin,395.6047929191717,75.0,1.7409647740558125,78.0,34250,94.0,19673,,4272981,94.0,8541,,35636,,1386,,1590899,,158122,,9.93916018553032,,38,,297,,3138,,4648,,7216,,4263,,367.0,,0.9532954798485861,77.0,118.93178022712091,,61567,,4589,,5139,,13153,,2892,,1397,,10778,,540,,5513,,48.0,,997,93.0,1073,,5,,2080,,2048,,181,,0,,2155710,,14213289,,15506840,,6750195,,3705364,,3757230,,2705081,,1956677,,2878600,,390000,,390000,,390000,,390000,,1189507,,1085645,,949206,,132884,,99.18823059086911,,8194,,5205,,0.9842642642642643,,1.5742555235350624,77.0,499550,,188994,,40221,,21.281627988190102,,3391887,93.0,407.4338738738739,78.0,6196,,3755,,0.9996773152629881,,1.6500665778961385,80.0,371890,,180609,,31875,,17.648622161686294,,2778469,93.0,448.28476928041306,76.0,2713,,0,,0.641219569841645,,0.0,,253910,,0,,0,,0.0,,1189507,96.7,281.1408650437249,88.0,6979,,4136,,0.9803343166175025,,1.6873791102514506,80.0,427150,,78680,,18759,,23.842145399084902,,2747844,95.8,385.9873577749684,85.0,8556,,4930,,1.025284601557819,,1.7354969574036512,80.0,500705,,286435,,49241,,17.190985738474698,,3414987,96.2,409.22552426602755,77.0,2617,,0,,1.5322014051522248,,0.0,,102505,,0,,0,,0.0,,1085645,91.0,635.6235362997658,53.0
8,psn/herrgiraff,psn,343.05310937812436,60.0,1.294789959458294,59.0,30021,93.0,23186,,3877464,94.0,6740,,31219,,1198,,1385843,,157229,,11.345368847697754,,24,,46,,2954,,3531,,5510,,4692,,421.0,,0.6002999400119976,42.0,77.53377324535093,,46154,,5990,,5906,,53126,,16479,,1036,,14983,,606,,9539,,52.9,,993,93.0,874,,11,,1878,,1800,,192,,0,,3000655,,17156086,,17250700,,6044012,,5281214,,5829875,,2549164,,3697626,,3762600,,390000,,390000,,390000,,96040,,169430,,1564332,,1377801,,182352,,99.33462894983084,,601,,700,,0.39204174820613175,,0.8585714285714285,34.0,92000,,12688,,1830,,14.423076923076922,,426294,64.0,278.07827788649706,39.0,2802,,2854,,0.49235635213494994,,0.9817799579537492,46.0,341515,,63276,,9002,,14.226562993868134,,1736314,89.0,305.09822526796694,33.0,265,,0,,0.12964774951076322,,0.0,,122690,,0,,0,,0.0,,169430,88.0,82.89138943248533,48.0,205,,167,,0.36804308797127466,,1.2275449101796407,61.0,33435,,3955,,566,,14.310998735777497,,96040,50.0,172.4236983842011,19.0,24020,,17943,,0.6728102854261785,,1.338683609206933,64.0,2142060,,1065526,,136188,,12.781292995196738,,13376201,99.6,374.6730063583653,68.0,2543,,0,,0.5673806336456939,,0.0,,268955,,0,,0,,0.0,,1564332,94.0,349.0254350736278,12.0
9,psn/hotdog0209,psn,412.8969052170781,79.0,3.8172730083479336,97.8,37039,95.0,9703,,4304090,94.0,6026,,38224,,1185,,822877,,130183,,15.820468915767483,,66,,395,,2257,,3160,,4083,,2464,,268.0,,1.0262100684343225,81.0,119.24999307344915,,20151,,1535,,1610,,7206,,4343,,1791,,8540,,456,,5978,,55.3,,990,93.0,799,,2,,1791,,1766,,211,,0,,2165585,,14902688,,19355396,,7527473,,3058461,,4316754,,2079769,,1508438,,2379000,,390000,,390000,,390000,,390000,,114593,,6062767,,5931178,,128010,,99.96976434889277,,10353,,4139,,1.033439808344979,,2.5013288233872917,94.0,601120,,174822,,37900,,21.679193694157487,,4427727,95.1,441.9771411459373,85.0,1961,,903,,1.0582838640043173,,2.1716500553709857,91.0,111195,,62561,,11414,,18.244593276961684,,874078,82.0,471.7096600107933,81.0,270,,0,,0.38028169014084506,,0.0,,42645,,0,,0,,0.0,,114593,86.0,161.3985915492958,73.0,4657,,1574,,0.8485787172011662,,2.9587039390088945,96.4,329305,,55972,,12516,,22.36118059029515,,1940234,93.0,353.5411807580175,79.0,6495,,1872,,1.0378715244487056,,3.469551282051282,97.8,375485,,185504,,29551,,15.930114714507503,,2829277,95.2,452.10562480025567,86.0,17439,,0,,1.4825299668451926,,0.0,,705835,,0,,0,,0.0,,6062767,98.8,515.4099294397688,40.0
