,player_id,platform,scorePerMinute_value,scorePerMinute_percentile,kdRatio_value,kdRatio_percentile,kills_value,kills_percentile,deaths_value,deaths_percentile,damage_value,damage_percentile,assists_value,assists_percentile,killsAggregated_value,killsAggregated_percentile,assistsAsKills_value,assistsAsKills_percentile,shotsTaken_value,shotsTaken_percentile,shotsHit_value,shotsHit_percentile,shotsAccuracy_value,shotsAccuracy_percentile,killStreak_value,killStreak_percentile,dogtagsTaken_value,dogtagsTaken_percentile,avengerKills_value,avengerKills_percentile,saviorKills_value,saviorKills_percentile,headshots_value,headshots_percentile,suppressionAssists_value,suppressionAssists_percentile,longestHeadshot_value,longestHeadshot_percentile,killsPerMinute_value,killsPerMinute_percentile,damagePerMinute_value,damagePerMinute_percentile,heals_value,heals_percentile,revives_value,revives_percentile,revivesRecieved_value,revivesRecieved_percentile,resupplies_value,resupplies_percentile,repairs_value,repairs_percentile,aceSquad_value,aceSquad_percentile,squadSpawns_value,squadSpawns_percentile,squadWipes_value,squadWipes_percentile,ordersCompleted_value,ordersCompleted_percentile,wlPercentage_value,wlPercentage_percentile,wins_value,wins_percentile,losses_value,losses_percentile,draws_value,draws_percentile,rounds_value,rounds_percentile,roundsPlayed_value,roundsPlayed_percentile,rank_value,rank_percentile,rankScore_value,rankScore_percentile,timePlayed_value,timePlayed_percentile,scoreRound_value,scoreRound_percentile,scoreGeneral_value,scoreGeneral_percentile,scoreCombat_value,scoreCombat_percentile,scoreDefensive_value,scoreDefensive_percentile,scoreObjective_value,scoreObjective_percentile,scoreBonus_value,scoreBonus_percentile,scoreSquad_value,scoreSquad_percentile,scoreAward_value,scoreAward_percentile,scoreAssault_value,scoreAssault_percentile,scoreMedic_value,scoreMedic_percentile,scoreSupport_value,scoreSupport_percentile,scoreRecon_value,scoreRecon_percentile,scoreAir_value,scoreAir_percentile,scoreLand_value,scoreLand_percentile,scoreTanks_value,scoreTanks_percentile,scoreTransports_value,scoreTransports_percentile,rankProgression_value,rankProgression_percentile,Assault_kills_value,Assault_kills_percentile,Assault_deaths_value,Assault_deaths_percentile,Assault_killsPerMinute_value,Assault_killsPerMinute_percentile,Assault_kdRatio_value,Assault_kdRatio_percentile,Assault_timePlayed_value,Assault_timePlayed_percentile,Assault_shotsFired_value,Assault_shotsFired_percentile,Assault_shotsHit_value,Assault_shotsHit_percentile,Assault_shotsAccuracy_value,Assault_shotsAccuracy_percentile,Assault_score_value,Assault_score_percentile,Assault_scorePerMinute_value,Assault_scorePerMinute_percentile,Medic_kills_value,Medic_kills_percentile,Medic_deaths_value,Medic_deaths_percentile,Medic_killsPerMinute_value,Medic_killsPerMinute_percentile,Medic_kdRatio_value,Medic_kdRatio_percentile,Medic_timePlayed_value,Medic_timePlayed_percentile,Medic_shotsFired_value,Medic_shotsFired_percentile,Medic_shotsHit_value,Medic_shotsHit_percentile,Medic_shotsAccuracy_value,Medic_shotsAccuracy_percentile,Medic_score_value,Medic_score_percentile,Medic_scorePerMinute_value,Medic_scorePerMinute_percentile,Support_kills_value,Support_kills_percentile,Support_deaths_value,Support_deaths_percentile,Support_killsPerMinute_value,Support_killsPerMinute_percentile,Support_kdRatio_value,Support_kdRatio_percentile,Support_timePlayed_value,Support_timePlayed_percentile,Support_shotsFired_value,Support_shotsFired_percentile,Support_shotsHit_value,Support_shotsHit_percentile,Support_shotsAccuracy_value,Support_shotsAccuracy_percentile,Support_score_value,Support_score_percentile,Support_scorePerMinute_value,Support_scorePerMinute_percentile,Recon_kills_value,Recon_kills_percentile,Recon_deaths_value,Recon_deaths_percentile,Recon_killsPerMinute_value,Recon_killsPerMinute_percentile,Recon_kdRatio_value,Recon_kdRatio_percentile,Recon_timePlayed_value,Recon_timePlayed_percentile,Recon_shotsFired_value,Recon_shotsFired_percentile,Recon_shotsHit_value,Recon_shotsHit_percentile,Recon_shotsAccuracy_value,Recon_shotsAccuracy_percentile,Recon_score_value,Recon_score_percentile,Recon_scorePerMinute_value,Recon_scorePerMinute_percentile,Tanker_kills_value,Tanker_kills_percentile,Tanker_deaths_value,Tanker_deaths_percentile,Tanker_killsPerMinute_value,Tanker_killsPerMinute_percentile,Tanker_kdRatio_value,Tanker_kdRatio_percentile,Tanker_timePlayed_value,Tanker_timePlayed_percentile,Tanker_shotsFired_value,Tanker_shotsFired_percentile,Tanker_shotsHit_value,Tanker_shotsHit_percentile,Tanker_shotsAccuracy_value,Tanker_shotsAccuracy_percentile,Tanker_score_value,Tanker_score_percentile,Tanker_scorePerMinute_value,Tanker_scorePerMinute_percentile,Pilot_kills_value,Pilot_kills_percentile,Pilot_deaths_value,Pilot_deaths_percentile,Pilot_killsPerMinute_value,Pilot_killsPerMinute_percentile,Pilot_kdRatio_value,Pilot_kdRatio_percentile,Pilot_timePlayed_value,Pilot_timePlayed_percentile,Pilot_shotsFired_value,Pilot_shotsFired_percentile,Pilot_shotsHit_value,Pilot_shotsHit_percentile,Pilot_shotsAccuracy_value,Pilot_shotsAccuracy_percentile,Pilot_score_value,Pilot_score_percentile,Pilot_scorePerMinute_value,Pilot_scorePerMinute_percentile
0,xbl/chevy boy 12345,xbl,397.65942983387856,76.0,1.9413553431798436,84.0,22345,91.0,11510,,2648368,91.0,4927,,23210,,863,,652176,,112462,,17.244118152155245,,36,,82,,2269,,3178,,4304,,1835,,276.0,,0.9493563325827421,76.0,112.51935250881591,,108308,,3569,,3011,,15436,,9289,,726,,5474,,452,,3830,,59.4,,690,91.0,471,,0,,1161,,1114,,142,,0,,1412230,,9359710,,10774889,,3756994,,2403588,,3199078,,1501717,,1306339,,2368800,,390000,,390000,,390000,,390000,,8431,,796372,,748179,,47138,,99.39934501845018,,5122,,2771,,0.9743199543465855,,1.8484301696138579,85.0,315450,,116968,,26257,,22.448019971274196,,1958328,89.0,372.5181662545178,69.0,8836,,4280,,1.1707963429177157,,2.0644859813084113,90.0,452860,,238483,,46306,,19.41689764050268,,3504587,94.0,464.36822578508014,79.0,5558,,2791,,0.781496062992126,,1.991400931565747,86.0,426765,,265744,,32298,,12.153802155457884,,2650096,94.0,372.62317210348704,68.0,2715,,1591,,0.7665160926030491,,1.7064739157762414,81.0,212525,,26187,,7045,,26.90266162599763,,1176954,89.0,332.28514963297573,73.0,1290,,0,,17.2,,0.0,,4510,,0,,0,,0.0,,796372,89.0,10618.293333333333,97.4,5,,0,,2.5,,0.0,,120,,0,,0,,0.0,,8431,68.0,4215.5,99.8
1,psn/karhuperhe,psn,312.84917459700915,49.0,0.9326180550809814,35.0,13647,87.0,14633,,1798284,88.0,3395,,14192,,545,,636378,,76166,,11.968672707101755,,14,,152,,1186,,1603,,2278,,1337,,263.0,,0.5300835113614294,33.0,69.84983491940183,,37026,,2849,,2298,,6161,,960,,715,,8317,,249,,4622,,53.2,,695,91.0,605,,6,,1306,,1259,,125,,0,,1544705,,8054302,,8371922,,2493171,,2108107,,3452674,,1134181,,1448125,,1464600,,390000,,390000,,390000,,390000,,16038,,328064,,156522,,167995,,98.95888888888888,,6513,,6800,,0.5292970337261276,,0.9577941176470588,41.0,738315,,256234,,37346,,14.57495882669747,,3725927,94.0,302.7978057700122,47.0,3005,,3397,,0.5279339423752635,,0.884604062408007,40.0,341575,,165242,,17853,,10.804153907602183,,1960665,90.0,344.4597680955727,45.0,2325,,2411,,0.5614585848828786,,0.9643301534632932,40.0,248515,,141686,,15213,,10.737122933811385,,1326581,89.0,320.3528133301135,51.0,1575,,1731,,0.5148741418764302,,0.9098786828422877,41.0,183565,,21300,,4544,,21.333333333333336,,870894,86.0,284.6989212160837,59.0,419,,0,,1.3429487179487178,,0.0,,18730,,0,,0,,0.0,,328064,79.0,1051.4871794871794,71.0,22,,0,,0.0944206008583691,,0.0,,14005,,0,,0,,0.0,,16038,74.0,68.83261802575107,40.0
2,origin/ohvook,origin,268.8339829907867,34.0,1.780186085853246,80.0,16837,89.0,9458,,2060270,89.0,3148,,17313,,476,,1199815,,74493,,6.208707175689585,,52,,65,,911,,1238,,1029,,1873,,569.0,,0.5966335931963147,41.0,73.0074415308292,,11264,,1001,,1005,,4706,,3219,,1629,,5336,,283,,4349,,42.5,,692,91.0,934,,3,,1629,,1565,,143,,0,,1693235,,7586495,,10959553,,4291299,,1271576,,2023620,,1169058,,1080256,,2204000,,390000,,319930,,390000,,390000,,2311218,,2860550,,2568084,,285394,,99.8137795992714,,991,,1468,,0.41708754208754206,,0.6750681198910081,21.0,142600,,39390,,4457,,11.315054582381315,,623598,72.0,262.4570707070707,34.0,424,,579,,0.45154419595314166,,0.7322970639032815,29.0,56350,,22053,,2563,,11.622001541740353,,319930,64.0,340.71352502662404,44.0,1498,,1917,,0.3723589361173254,,0.7814293166405842,28.0,241420,,103272,,9689,,9.382020295917577,,1044825,87.0,259.7129008202834,31.0,1255,,1615,,0.3647195582679454,,0.7770897832817337,32.0,206510,,19918,,3534,,17.742745255547746,,662503,82.0,192.5321127579192,26.0,6372,,0,,0.8222996515679443,,0.0,,464945,,0,,0,,0.0,,2860550,96.9,369.1508581752484,15.0,6408,,0,,0.6613003095975232,,0.0,,581410,,0,,0,,0.0,,2311218,98.2,238.5157894736842,84.0
3,origin/crazygreentea92,origin,460.977144520872,88.0,1.7639848273108405,79.0,44179,95.9,25045,,5086514,95.6,7847,,45630,,1451,,769492,,170856,,22.203739610028432,,27,,331,,3946,,5732,,10244,,2787,,338.0,,1.607853841394621,96.8,185.11897223132075,,104411,,5645,,4137,,8239,,147,,1136,,7430,,769,,3472,,60.7,,690,91.0,446,,0,,1136,,1112,,185,,0,,1648660,,12666269,,16250853,,7065887,,3039082,,2561300,,1825584,,1682757,,1759000,,390000,,390000,,198417,,390000,,60,,79112,,57984,,20365,,99.92070094535393,,22437,,12146,,1.6473568281938327,,1.8472748229869915,85.0,817210,,393653,,93252,,23.688883356661833,,5958626,96.5,437.4908957415565,84.0,13127,,7852,,1.7315657564965043,,1.6718033622007131,81.0,454865,,329627,,61154,,18.55248508162256,,4099353,95.3,540.7404036406806,91.0,667,,499,,1.5731132075471699,,1.3366733466933867,64.0,25445,,6525,,3481,,53.34865900383142,,198417,59.0,467.96462264150944,88.0,7937,,4477,,1.3574482640670429,,1.7728389546571364,83.0,350855,,39606,,12894,,32.555673382820785,,2290689,94.0,391.7716777834787,86.0,203,,0,,50.75,,0.0,,285,,0,,0,,0.0,,79112,57.0,19778.0,98.9,0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,60,7.0,60.0,35.0
4,xbl/xxkelchapoxx,xbl,420.13979963570125,81.0,2.02700303321743,86.0,27399,93.0,13517,,3294176,93.0,5881,,28490,,1091,,596853,,127746,,21.40326009922041,,50,,50,,2938,,4099,,5920,,2155,,441.0,,1.1342523596621956,87.0,136.37092233813544,,113568,,6955,,3817,,11128,,225,,1189,,10193,,473,,3893,,49.3,,697,91.0,710,,8,,1427,,1398,,171,,0,,1449360,,10148897,,13983319,,4404320,,3229031,,2515546,,1362006,,1698536,,2674600,,390000,,390000,,390000,,390000,,12986,,377332,,349134,,27325,,99.4634587000978,,4364,,2205,,1.1291073738680466,,1.9791383219954648,88.0,231935,,79815,,20789,,26.04648249075988,,1515903,86.0,392.21293661060804,75.0,14757,,7406,,1.1825466784197451,,1.9925735889819065,88.0,748750,,339295,,71985,,21.216050929132464,,5531529,96.6,443.267008574405,74.0,2772,,1515,,1.053191489361702,,1.8297029702970298,83.0,157955,,80648,,16044,,19.893859736137287,,1028029,86.0,390.5885258358663,72.0,4444,,2164,,1.044172932330827,,2.053604436229205,88.0,255405,,53682,,14876,,27.71133713348981,,1679601,92.0,394.6430921052632,86.0,1209,,0,,1.6163101604278074,,0.0,,44910,,0,,0,,0.0,,377332,81.0,504.45454545454544,38.0,28,,0,,0.16184971098265896,,0.0,,10405,,0,,0,,0.0,,12986,72.0,75.0635838150289,44.0
5,psn/swayzau-,psn,491.33697073544664,92.0,2.3872866391995293,91.0,40560,95.5,16990,,4547099,95.0,6785,,42004,,1444,,923761,,194348,,21.038775181026264,,31,,253,,4025,,5358,,7491,,1878,,464.0,,1.828921855976913,98.0,205.0367046940524,,10283,,1472,,3955,,1754,,30,,1224,,7935,,918,,2560,,56.6,,693,91.0,530,,1,,1224,,1185,,172,,0,,1330635,,10896380,,14138416,,5997931,,1906149,,2992300,,1346036,,1031502,,1896000,,390000,,390000,,390000,,390000,,200964,,125554,,109049,,16022,,99.45249978018114,,13985,,5743,,1.9058326519487598,,2.4351384293923037,94.0,440335,,304490,,70395,,23.11898584518375,,3766775,94.0,513.3244753338785,94.0,19576,,7621,,2.0582483440227106,,2.5686917727332372,95.3,570715,,442101,,94404,,21.353491622954934,,5048493,96.2,530.805698664704,90.0,4415,,2029,,1.713232440822662,,2.1759487432232625,90.0,154665,,96687,,22878,,23.661919389369825,,1212759,88.0,470.60884749708964,88.0,1527,,938,,1.1507159005275056,,1.6279317697228144,78.0,79645,,10166,,3184,,31.320086563053316,,507498,78.0,382.4400904295403,84.0,413,,0,,1.29874213836478,,0.0,,19115,,0,,0,,0.0,,125554,65.0,394.82389937106916,19.0,639,,0,,0.5798548094373865,,0.0,,66160,,0,,0,,0.0,,200964,89.0,182.36297640653356,76.0
6,psn/lil_warpony,psn,237.3424212198456,23.0,0.4223311020633497,5.0,6120,77.0,14491,,804926,78.0,2303,,6457,,337,,378296,,35653,,9.424630448114705,,12,,100,,739,,910,,1191,,1787,,199.0,,0.22608888396320515,5.0,29.736081864863866,,7206,,2673,,3243,,12849,,8325,,424,,6582,,146,,4579,,49.0,,690,91.0,717,,1,,1408,,1364,,86,,0,,1624155,,6424622,,4482172,,1319573,,1679519,,3425530,,1420915,,1593046,,1130000,,351818,,321943,,390000,,23573,,2868,,467544,,378663,,86908,,98.61764576457645,,627,,685,,0.5881801125703565,,0.9153284671532846,38.0,63960,,18378,,3082,,16.77005114811187,,351818,59.0,330.0356472795497,56.0,264,,958,,0.1610738255033557,,0.2755741127348643,3.0,98350,,18589,,1772,,9.532519231803754,,321943,64.0,196.42647956070775,9.0,4959,,12647,,0.20843140551445863,,0.39210880050604885,6.0,1427555,,314645,,29680,,9.432852897710116,,5533598,98.0,232.58229657027573,23.0,36,,97,,0.12286689419795221,,0.3711340206185567,8.0,17630,,546,,130,,23.809523809523807,,23573,28.0,80.45392491467577,2.0,545,,0,,2.1206225680933852,,0.0,,15420,,0,,0,,0.0,,467544,83.0,1819.237354085603,82.0,0,,0,,0.0,,0.0,,1240,,0,,0,,0.0,,2868,56.0,143.4,69.0
7,psn/runnerrs2,psn,381.04438351071246,71.0,1.9339075079573114,84.0,20658,91.0,10682,,2415768,90.0,4007,,21301,,643,,1046910,,78751,,7.522232092538996,,57,,953,,1575,,2103,,2706,,2249,,498.0,,0.9600780777989497,77.0,112.2725286982386,,26874,,1901,,2027,,5819,,3279,,1217,,5016,,451,,2501,,56.7,,690,91.0,520,,7,,1217,,1171,,148,,0,,1291035,,8198932,,11594502,,4530292,,1975884,,1692356,,1244570,,981841,,2151000,,390000,,390000,,390000,,390000,,2384009,,1327758,,1256444,,69371,,99.26799657534247,,1856,,1617,,0.887189292543021,,1.147804576376005,55.0,125550,,57974,,8300,,14.316762686721635,,745905,75.0,356.5511472275335,65.0,1383,,1183,,0.8202846975088968,,1.169061707523246,59.0,101165,,60102,,6670,,11.097800405976507,,736038,79.0,436.55871886120997,73.0,3827,,2683,,1.0859818388195233,,1.4263883712262393,69.0,211440,,168621,,20720,,12.287911944538344,,1392379,90.0,395.1132236095346,74.0,3871,,3245,,0.8358885769812135,,1.1929121725731895,59.0,277880,,46832,,8808,,18.80765288691493,,1760357,93.0,380.1245951198445,84.0,3733,,0,,1.4129447388342165,,0.0,,158550,,0,,0,,0.0,,1327758,93.0,502.557910673732,38.0,6439,,0,,0.9278097982708934,,0.0,,416450,,0,,0,,0.0,,2384009,98.2,343.5171469740634,91.0
8,origin/coconutpatissier,origin,471.8126835236542,90.0,2.7477443609022556,94.0,29236,93.0,10640,,3340179,93.0,5612,,30240,,1004,,584313,,123515,,21.138499400150263,,30,,230,,2888,,4375,,8468,,2617,,559.0,,1.1923327895595432,89.0,136.22263458401304,,219981,,8529,,3283,,26139,,1960,,1000,,7415,,499,,3961,,66.8,,690,91.0,342,,1,,1047,,984,,180,,0,,1471220,,11568847,,15413898,,4857389,,3661952,,3049506,,1479827,,1888952,,2373200,,390000,,390000,,390000,,390000,,512,,38067,,25331,,12409,,99.59711170341653,,10508,,3519,,1.3971546336923282,,2.9860755896561524,97.2,451265,,199534,,47210,,23.660128098469436,,3660014,94.0,486.63927669192924,91.0,9025,,3626,,1.2217408961689455,,2.4889685603971317,94.0,443220,,242350,,44431,,18.33340210439447,,4070877,95.3,551.0866386895898,92.0,3463,,1361,,1.1357822236798951,,2.544452608376194,94.0,182970,,87222,,18486,,21.19419412533535,,1360061,89.0,446.06789111183997,85.0,6174,,2084,,0.9495539833897262,,2.9625719769673706,96.4,390170,,53822,,13065,,24.27446025788711,,2425059,95.1,372.9712396185789,83.0,69,,0,,1.2105263157894737,,0.0,,3440,,0,,0,,0.0,,38067,42.0,667.8421052631579,56.0,2,,0,,1.0,,0.0,,155,,0,,0,,0.0,,512,30.0,256.0,85.0
9,origin/tuncohakan,origin,243.4225716493633,25.0,0.9409313020983041,36.0,19641,90.0,20874,,2401869,90.0,3286,,20217,,576,,659845,,59132,,8.961498533746562,,49,,42,,1538,,1890,,3621,,2097,,375.0,,0.659913315190001,49.0,80.69982864630582,,38984,,2431,,2557,,6582,,0,,1565,,7519,,357,,3169,,44.2,,691,91.0,870,,4,,1565,,1522,,139,,0,,1785835,,7244986,,10352077,,3937332,,1660784,,1646870,,1029091,,986591,,2078000,,390000,,390000,,390000,,390000,,651375,,1193363,,1143305,,48935,,99.34814779270633,,5661,,7090,,0.6279534109816972,,0.7984485190409026,30.0,540910,,129492,,21213,,16.381706978037254,,2064054,89.0,228.9577371048253,23.0,700,,1570,,0.3421309872922776,,0.445859872611465,10.0,122815,,30536,,3272,,10.715221378045586,,606913,76.0,296.63391984359725,30.0,1666,,1712,,0.8663546541861674,,0.9731308411214953,41.0,115420,,21684,,7534,,34.74451208264158,,563126,77.0,292.83723348933955,42.0,6697,,7557,,0.691124871001032,,0.8861982268095805,39.0,581425,,64413,,11452,,17.779019763091302,,2207530,94.0,227.81527347781218,38.0,3671,,0,,0.9956604285326824,,0.0,,221230,,0,,0,,0.0,,1193363,92.0,323.6677515595335,8.0,1421,,0,,0.41794117647058826,,0.0,,204035,,0,,0,,0.0,,651375,94.0,191.5808823529412,78.0
