,player_id,platform,scorePerMinute_value,scorePerMinute_percentile,kdRatio_value,kdRatio_percentile,kills_value,kills_percentile,deaths_value,deaths_percentile,damage_value,damage_percentile,assists_value,assists_percentile,killsAggregated_value,killsAggregated_percentile,assistsAsKills_value,assistsAsKills_percentile,shotsTaken_value,shotsTaken_percentile,shotsHit_value,shotsHit_percentile,shotsAccuracy_value,shotsAccuracy_percentile,killStreak_value,killStreak_percentile,dogtagsTaken_value,dogtagsTaken_percentile,avengerKills_value,avengerKills_percentile,saviorKills_value,saviorKills_percentile,headshots_value,headshots_percentile,suppressionAssists_value,suppressionAssists_percentile,longestHeadshot_value,longestHeadshot_percentile,killsPerMinute_value,killsPerMinute_percentile,damagePerMinute_value,damagePerMinute_percentile,heals_value,heals_percentile,revives_value,revives_percentile,revivesRecieved_value,revivesRecieved_percentile,resupplies_value,resupplies_percentile,repairs_value,repairs_percentile,aceSquad_value,aceSquad_percentile,squadSpawns_value,squadSpawns_percentile,squadWipes_value,squadWipes_percentile,ordersCompleted_value,ordersCompleted_percentile,wlPercentage_value,wlPercentage_percentile,wins_value,wins_percentile,losses_value,losses_percentile,draws_value,draws_percentile,rounds_value,rounds_percentile,roundsPlayed_value,roundsPlayed_percentile,rank_value,rank_percentile,rankScore_value,rankScore_percentile,timePlayed_value,timePlayed_percentile,scoreRound_value,scoreRound_percentile,scoreGeneral_value,scoreGeneral_percentile,scoreCombat_value,scoreCombat_percentile,scoreDefensive_value,scoreDefensive_percentile,scoreObjective_value,scoreObjective_percentile,scoreBonus_value,scoreBonus_percentile,scoreSquad_value,scoreSquad_percentile,scoreAward_value,scoreAward_percentile,scoreAssault_value,scoreAssault_percentile,scoreMedic_value,scoreMedic_percentile,scoreSupport_value,scoreSupport_percentile,scoreRecon_value,scoreRecon_percentile,scoreAir_value,scoreAir_percentile,scoreLand_value,scoreLand_percentile,scoreTanks_value,scoreTanks_percentile,scoreTransports_value,scoreTransports_percentile,rankProgression_value,rankProgression_percentile,Assault_kills_value,Assault_kills_percentile,Assault_deaths_value,Assault_deaths_percentile,Assault_killsPerMinute_value,Assault_killsPerMinute_percentile,Assault_kdRatio_value,Assault_kdRatio_percentile,Assault_timePlayed_value,Assault_timePlayed_percentile,Assault_shotsFired_value,Assault_shotsFired_percentile,Assault_shotsHit_value,Assault_shotsHit_percentile,Assault_shotsAccuracy_value,Assault_shotsAccuracy_percentile,Assault_score_value,Assault_score_percentile,Assault_scorePerMinute_value,Assault_scorePerMinute_percentile,Medic_kills_value,Medic_kills_percentile,Medic_deaths_value,Medic_deaths_percentile,Medic_killsPerMinute_value,Medic_killsPerMinute_percentile,Medic_kdRatio_value,Medic_kdRatio_percentile,Medic_timePlayed_value,Medic_timePlayed_percentile,Medic_shotsFired_value,Medic_shotsFired_percentile,Medic_shotsHit_value,Medic_shotsHit_percentile,Medic_shotsAccuracy_value,Medic_shotsAccuracy_percentile,Medic_score_value,Medic_score_percentile,Medic_scorePerMinute_value,Medic_scorePerMinute_percentile,Pilot_kills_value,Pilot_kills_percentile,Pilot_deaths_value,Pilot_deaths_percentile,Pilot_killsPerMinute_value,Pilot_killsPerMinute_percentile,Pilot_kdRatio_value,Pilot_kdRatio_percentile,Pilot_timePlayed_value,Pilot_timePlayed_percentile,Pilot_shotsFired_value,Pilot_shotsFired_percentile,Pilot_shotsHit_value,Pilot_shotsHit_percentile,Pilot_shotsAccuracy_value,Pilot_shotsAccuracy_percentile,Pilot_score_value,Pilot_score_percentile,Pilot_scorePerMinute_value,Pilot_scorePerMinute_percentile,Recon_kills_value,Recon_kills_percentile,Recon_deaths_value,Recon_deaths_percentile,Recon_killsPerMinute_value,Recon_killsPerMinute_percentile,Recon_kdRatio_value,Recon_kdRatio_percentile,Recon_timePlayed_value,Recon_timePlayed_percentile,Recon_shotsFired_value,Recon_shotsFired_percentile,Recon_shotsHit_value,Recon_shotsHit_percentile,Recon_shotsAccuracy_value,Recon_shotsAccuracy_percentile,Recon_score_value,Recon_score_percentile,Recon_scorePerMinute_value,Recon_scorePerMinute_percentile,Support_kills_value,Support_kills_percentile,Support_deaths_value,Support_deaths_percentile,Support_killsPerMinute_value,Support_killsPerMinute_percentile,Support_kdRatio_value,Support_kdRatio_percentile,Support_timePlayed_value,Support_timePlayed_percentile,Support_shotsFired_value,Support_shotsFired_percentile,Support_shotsHit_value,Support_shotsHit_percentile,Support_shotsAccuracy_value,Support_shotsAccuracy_percentile,Support_score_value,Support_score_percentile,Support_scorePerMinute_value,Support_scorePerMinute_percentile,Tanker_kills_value,Tanker_kills_percentile,Tanker_deaths_value,Tanker_deaths_percentile,Tanker_killsPerMinute_value,Tanker_killsPerMinute_percentile,Tanker_kdRatio_value,Tanker_kdRatio_percentile,Tanker_timePlayed_value,Tanker_timePlayed_percentile,Tanker_shotsFired_value,Tanker_shotsFired_percentile,Tanker_shotsHit_value,Tanker_shotsHit_percentile,Tanker_shotsAccuracy_value,Tanker_shotsAccuracy_percentile,Tanker_score_value,Tanker_score_percentile,Tanker_scorePerMinute_value,Tanker_scorePerMinute_percentile
0,psn/themadbat2,psn,378.9983452563597,71.0,2.620810346154833,93.0,510678,99.9,194855,,58904798,99.9,104962,,530947,,20269,,12215790,,2439338,,19.96872899746967,,45,,12604,,58119,,81748,,153780,,38079,,291.0,,1.2823083046034014,91.0,147.90946869923087,,2297367,,156875,,96179,,169851,,1703,,22619,,113369,,10429,,18949,,72.7,,20631,99.9,7730,,32,,28393,,28004,,500,,0,,23894960,,150935712,,74613750,,82803424,,46162096,,23016872,,27390632,,31786528,,9487000,,390000,,390000,,390000,,390000,,344479,,1774991,,1573605,,196126,,100.0,,47080,,19091,,0.7665130818449716,,2.466083494840501,94.0,3685305,,1022959,,239170,,23.38021367425283,,20594892,99.5,335.3070122596506,58.0,336710,,124550,,1.4915700224149693,,2.7034122842232033,96.0,13544550,,9451118,,1835606,,19.42210434786657,,90128192,99.9,399.25309424032747,62.0,634,,0,,0.32413087934560325,,0.0,,117365,,0,,0,,0.0,,344479,92.0,176.11400817995911,75.0,93017,,36456,,1.260683355244433,,2.5514867237217467,94.0,4426980,,562506,,185461,,32.970492759188346,,28190732,99.9,382.07625062683815,84.0,30325,,12286,,0.9144226999969846,,2.468256552173205,93.0,1989795,,658377,,166188,,25.242072551137113,,9566333,99.2,288.4640412507915,40.0,4388,,0,,2.010999083409716,,0.0,,130965,,0,,0,,0.0,,1774991,94.0,813.4697525206233,64.0
1,psn/lhluslhlkuslhl,psn,549.2700590780313,96.6,5.598977679332084,99.0,657208,99.9,117380,,71931790,99.9,105520,,680368,,23160,,9861289,,2658747,,26.961455038991357,,61,,9045,,60584,,91083,,150278,,44132,,296.0,,2.8867326993609033,99.3,315.95453846660666,,337575,,61229,,61230,,103757,,488,,14877,,92058,,14651,,1578,,86.5,,17698,99.9,2757,,2,,20457,,19754,,500,,0,,13659940,,125049568,,74613750,,94681048,,27836708,,2369404,,22134144,,19194354,,7074200,,390000,,390000,,390000,,390000,,338,,159756,,140799,,18543,,100.0,,194957,,33085,,3.1194118211782778,,5.892609944083421,99.7,3749905,,2241043,,708633,,31.62067840733087,,32591828,99.8,521.4859355499376,95.0,105602,,20543,,2.763292861628637,,5.140534488633598,99.5,2292960,,2019092,,469792,,23.267488554261025,,20886582,99.5,546.5402449235922,92.0,0,,0,,0.0,,0.0,,1530,,0,,0,,0.0,,338,24.0,13.52,6.0,186101,,31966,,2.624689721313325,,5.821841957079397,99.5,4254295,,1986209,,605696,,30.495078815975557,,40309144,99.9,568.5031027868667,98.1,170185,,30252,,3.0586808051761323,,5.625578474150469,99.4,3338445,,3602625,,873135,,24.23607785989383,,31429916,99.9,564.8798705966931,96.3,415,,0,,1.0921052631578947,,0.0,,22805,,0,,0,,0.0,,159756,69.0,420.41052631578947,24.0
2,psn/jawasandcrawler,psn,252.3240268182496,28.0,1.7515118974781592,79.0,420820,99.9,240261,,51051825,99.9,85373,,436582,,15762,,12026033,,2036929,,16.937663483877017,,32,,6806,,38520,,53628,,82604,,35079,,359.0,,1.1008247945861247,85.0,133.54668211794066,,566363,,67888,,89831,,94945,,279,,26785,,126537,,9856,,7166,,57.6,,17544,99.9,12895,,26,,30465,,29957,,500,,0,,22936675,,96457672,,74613750,,65200808,,25476314,,5802766,,15074682,,16775430,,9603600,,390000,,390000,,390000,,390000,,1665,,84699,,69536,,14730,,100.0,,116786,,63313,,1.1622116513743208,,1.8445816814872142,85.0,6029195,,2901102,,588223,,20.27584690231505,,24075416,99.6,239.58975379654876,26.0,108896,,63164,,1.0973215905197606,,1.7240200113988982,83.0,5954290,,3294789,,547951,,16.63083736166413,,27219316,99.7,274.28319796852014,24.0,0,,0,,0.0,,0.0,,695,,0,,0,,0.0,,1665,48.0,151.36363636363637,70.0,104237,,59933,,1.0408607519097308,,1.7392254684397577,82.0,6008745,,1412779,,341532,,24.17448164221014,,25325076,99.9,252.88407808677417,48.0,90795,,52439,,1.1026170380715283,,1.7314403402048093,80.0,4940725,,4408449,,558258,,12.663365278808941,,19879910,99.8,241.42218713947418,25.0,170,,0,,3.4,,0.0,,3025,,0,,0,,0.0,,84699,58.0,1693.98,81.0
3,origin/z1nyorita,origin,668.2528136883133,99.0,5.202617060796762,98.9,938318,99.9,180355,,107543331,99.9,172519,,973688,,35370,,16571001,,4345986,,26.226454273945187,,176,,1156,,78057,,131206,,155105,,68571,,525.0,,2.476093215217799,99.1,283.7921815749266,,361316,,20170,,120284,,246491,,1127,,16053,,153838,,17790,,85047,,73.1,,16954,99.9,6190,,61,,23207,,22594,,500,,0,,22737070,,253235072,,74613750,,141754672,,45725604,,68360064,,48033316,,26664764,,11722000,,390000,,390000,,390000,,390000,,207197,,9943381,,9740130,,196781,,100.0,,582065,,111758,,2.4771885772651827,,5.208262495749745,99.6,14098240,,9883564,,2646191,,26.773651690827315,,157188576,99.9,668.9729582499893,99.1,133274,,29499,,2.583330102733088,,4.517915861554629,99.3,3095410,,2877278,,688029,,23.912496463671566,,35378256,99.8,685.7580151192092,98.5,714,,0,,1.9833333333333334,,0.0,,21610,,0,,0,,0.0,,207197,89.0,575.5472222222222,96.8,18948,,4272,,1.7228587015821057,,4.435393258426966,98.9,659920,,106941,,38145,,35.669200774258705,,6147972,98.7,559.0081833060557,97.9,167392,,31706,,2.4709129825079343,,5.2795054563804955,99.3,4064730,,3195168,,865072,,27.074382317299122,,46607488,99.9,687.9841759539449,98.6,36641,,0,,2.757865422248984,,0.0,,797160,,0,,0,,0.0,,9943381,99.5,748.4104320337198,61.0
4,psn/arjen10_ooorwhat,psn,316.0791284508746,50.0,2.542558206381144,93.0,442278,99.9,173950,,50978898,99.9,85009,,460327,,18049,,9693880,,2140894,,22.085006210103693,,46,,4639,,45631,,62054,,96745,,28083,,226.0,,1.3508095181374211,93.0,155.70021715427117,,595132,,78416,,68647,,77878,,332,,16937,,109002,,8250,,15262,,67.1,,16408,99.9,8001,,39,,24449,,23212,,500,,0,,19645045,,103489680,,74613750,,67101560,,23632186,,13400903,,18068952,,19596526,,8846000,,390000,,390000,,390000,,390000,,680,,35013,,18107,,16635,,100.0,,128145,,48981,,1.2422447555159177,,2.6162185337171557,95.5,6189375,,2691631,,645333,,23.975537508670396,,29033788,99.8,281.4551552987708,40.0,218243,,82229,,1.6039024031748366,,2.6540879738291845,95.7,8164200,,5266429,,1057662,,20.083096154908763,,50281640,99.9,369.5277430734181,53.0,0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,680,34.0,680.0,97.5,27441,,12563,,0.6395609005733464,,2.1842712727851628,90.0,2574380,,322526,,97469,,30.220509354284612,,9238289,99.4,215.31461800214421,34.0,68200,,27860,,1.5066162988490512,,2.447954055994257,93.0,2716050,,1410361,,339448,,24.06816410833822,,14950348,99.7,330.2703514701659,54.0,22,,0,,1.2941176470588236,,0.0,,1040,,0,,0,,0.0,,35013,41.0,2059.5882352941176,84.0
5,xbl/boomkapoow,xbl,412.9659257014229,79.0,2.059634476088973,86.0,417422,99.9,202668,,47422089,99.9,75870,,432371,,14948,,11066533,,1885287,,17.035931668933713,,66,,22454,,42455,,57037,,67669,,22801,,241.0,,1.3178321004959763,92.0,149.71503935292614,,1636929,,133542,,73112,,150817,,3887,,21308,,105479,,9333,,47144,,63.1,,16271,99.9,9417,,99,,25845,,25122,,500,,0,,19004980,,130806544,,74613750,,61044524,,38709732,,32624494,,19892400,,29717984,,9603000,,390000,,390000,,390000,,390000,,45597,,1226291,,936669,,282873,,100.0,,76658,,43578,,1.107982713515545,,1.7590986277479461,83.0,4151250,,1757629,,341139,,19.40904479841878,,27272512,99.7,394.18549727549976,75.0,269431,,109934,,1.5255272768451151,,2.450843233212655,94.0,10596905,,7214135,,1228902,,17.034641020718354,,75680512,99.9,428.505574271721,71.0,74,,0,,0.09814323607427056,,0.0,,45270,,0,,0,,0.0,,45597,81.0,60.47347480106101,36.0,19805,,12051,,1.012525562372188,,1.6434320803252842,79.0,1173630,,462824,,83017,,17.937055986724975,,7939134,99.2,405.8861963190184,88.0,50061,,34370,,1.0210695928856979,,1.456531859179517,70.0,2941715,,1473171,,223924,,15.200136304610936,,20329902,99.8,414.65901117728646,78.0,1664,,0,,1.0380536494073611,,0.0,,96210,,0,,0,,0.0,,1226291,92.0,764.9975046787274,61.0
6,xbl/d3athd3al3r gr,xbl,440.69305660700047,85.0,2.6955190151943147,94.0,271959,99.9,100893,,32663639,99.9,72477,,283653,,11694,,11801374,,1387504,,11.757139465285992,,41,,8469,,27240,,36364,,35325,,28459,,532.0,,0.6839997887329258,51.0,82.15180293812138,,862691,,51469,,83122,,175415,,19337,,15502,,96877,,5706,,139683,,76.0,,16243,99.9,5129,,4,,21377,,20606,,500,,0,,23856065,,175220000,,74613750,,47399688,,50448968,,79968496,,31423684,,34946968,,10839800,,390000,,390000,,390000,,390000,,3141204,,5981042,,5219134,,747438,,100.0,,82247,,31077,,0.695099895203002,,2.6465553303085882,95.7,7099450,,2225745,,402815,,18.097985169010826,,54463752,99.9,460.29336398363813,88.0,56893,,22449,,0.7189269106348565,,2.534322241525235,95.0,4748170,,2094244,,324134,,15.477375129163553,,40138508,99.9,507.20920946219167,87.0,4615,,0,,0.3322773417812657,,0.0,,833365,,0,,0,,0.0,,3141204,98.7,226.16487868097056,82.0,63091,,20948,,0.6459013708166546,,3.0117911017758257,96.6,5860745,,1350636,,222050,,16.440402891674736,,43570492,99.9,446.05792442592576,93.0,56830,,22772,,0.7778112339866419,,2.495608642192166,93.0,4383840,,2377952,,340493,,14.318749915894013,,32639482,99.9,446.724542866528,85.0,9749,,0,,0.6286432808872839,,0.0,,930495,,0,,0,,0.0,,5981042,98.8,385.6746195511994,18.0
7,psn/xxhaydar_ayedxx,psn,332.57278783713656,56.0,3.817512949542921,97.8,310276,99.9,81277,,40709281,99.9,62893,,325712,,15436,,8448229,,1727692,,20.450345273547864,,59,,11881,,29807,,43204,,59655,,17621,,237.0,,0.8703516178347522,70.0,114.19313314352235,,280380,,59291,,49127,,64994,,645,,18327,,58661,,7699,,11107,,79.6,,15809,99.9,4029,,32,,19882,,19367,,500,,0,,21389740,,118560536,,74613750,,60404808,,19245474,,39622968,,23665612,,16192714,,11042600,,390000,,390000,,390000,,390000,,889,,4467458,,4220604,,241361,,100.0,,97648,,26647,,0.6889233808381544,,3.664502570645851,98.7,8504425,,2673727,,591756,,22.132252096044212,,38439128,99.9,271.1946380697051,36.0,102561,,28648,,0.9492433708177148,,3.580040491482826,98.5,6482740,,3233260,,591936,,18.307714195579695,,35884096,99.8,332.1217640797816,41.0,0,,0,,0.0,,0.0,,1660,,0,,0,,0.0,,889,38.0,32.925925925925924,17.0,57555,,12038,,1.1319919754543308,,4.7811098189067955,99.1,3050670,,908703,,225665,,24.833746559657005,,17219636,99.8,338.67587129258123,75.0,48133,,12770,,0.9039909850690205,,3.7692247454972594,98.2,3194720,,1500042,,304916,,20.3271641727365,,16861584,99.7,316.67919992487555,50.0,5822,,0,,2.246141975308642,,0.0,,155525,,0,,0,,0.0,,4467458,98.2,1723.5563271604938,81.0
8,origin/ragepooch,origin,318.5896739750405,51.0,2.225231293089739,89.0,237875,99.8,106899,,30134817,99.9,64478,,249900,,12024,,7021192,,1326992,,18.89981074438642,,43,,590,,24254,,37785,,41331,,36888,,226.0,,0.9045158297399861,73.0,114.58715292829277,,559504,,34842,,45161,,142172,,2324,,16382,,110800,,5962,,41510,,78.1,,15684,99.9,4299,,110,,20234,,19808,,500,,0,,15779190,,83784624,,74613750,,39625396,,18439962,,26425514,,13769634,,14929866,,9838200,,390000,,390000,,390000,,390000,,2492,,3453421,,3361587,,89731,,100.0,,97882,,44201,,0.8911812371396836,,2.214474785638334,91.0,6590050,,2175458,,476401,,21.898882901899277,,35146608,99.8,319.99752353551725,53.0,25357,,16912,,0.6541041118505907,,1.4993495742667928,75.0,2325975,,971344,,146762,,15.10916832759558,,14476749,99.1,373.4393282773564,54.0,2,,0,,2.0,,0.0,,45,,0,,0,,0.0,,2492,54.0,2492.0,99.6,5622,,2971,,0.6459099264705882,,1.8922921575227196,85.0,522280,,86785,,22593,,26.033300685602352,,1912055,93.0,219.67543658088235,35.0,102461,,40082,,1.0635795548912141,,2.556284616536101,94.0,5780185,,3617195,,660306,,18.25464206380911,,29502326,99.9,306.24404168742734,46.0,6804,,0,,0.728167808219178,,0.0,,560655,,0,,0,,0.0,,3453421,97.5,369.58700770547944,15.0
9,psn/maxiqyt,psn,739.1388881124745,99.4,4.805650684931507,98.7,780207,99.9,162352,,83658409,99.9,79422,,798311,,18103,,10453401,,3036858,,29.0513871992474,,104,,8086,,53538,,79694,,159354,,25077,,737.0,,2.725937753305196,99.3,292.29116820862566,,309928,,43769,,45725,,62436,,946,,13901,,123775,,14091,,65272,,78.9,,15083,99.9,3918,,124,,19129,,18464,,500,,0,,17172980,,211553376,,74613750,,118935120,,42758352,,52027456,,50895304,,22211392,,9941000,,390000,,390000,,390000,,390000,,7558311,,8654443,,8394320,,252899,,100.0,,207607,,44037,,2.5471688853444574,,4.714376546994573,99.4,4890355,,2847717,,913256,,32.069759740873124,,55949056,99.9,686.4493712042206,99.3,278256,,57457,,3.3230548755000897,,4.842856396957725,99.4,5024110,,4399248,,1231870,,28.001831222063405,,72775024,99.9,869.1111721502359,99.5,26604,,0,,1.8913692592065974,,0.0,,844010,,0,,0,,0.0,,7558311,99.5,537.3461538461538,96.4,130823,,33142,,2.433327753287577,,3.9473477762355924,98.5,3225800,,628671,,260404,,41.42134757289584,,40632928,99.9,755.7786581849971,99.3,107600,,23356,,2.403878376265052,,4.606953245418736,99.0,2685675,,1415058,,492589,,34.810516600732974,,28577182,99.9,638.4393110073502,98.1,29316,,0,,3.497077418585232,,0.0,,503030,,0,,0,,0.0,,8654443,99.3,1032.3801741619945,71.0
